structure_id,relative_cif_path,atom_count,lower_atom_count,upper_atom_count,count_C,count_H,count_O,lower_count_C,lower_count_H,lower_count_O,upper_count_C,upper_count_H,upper_count_O,lower_centroid_x,lower_centroid_y,lower_centroid_z,upper_centroid_x,upper_centroid_y,upper_centroid_z,lower_com_x,lower_com_y,lower_com_z,upper_com_x,upper_com_y,upper_com_z,centroid_separation,com_separation,lower_intralayer_dist_count,lower_intralayer_dist_mean,lower_intralayer_dist_std,lower_intralayer_dist_min,lower_intralayer_dist_max,upper_intralayer_dist_count,upper_intralayer_dist_mean,upper_intralayer_dist_std,upper_intralayer_dist_min,upper_intralayer_dist_max,interlayer_dist_count,interlayer_dist_mean,interlayer_dist_std,interlayer_dist_min,interlayer_dist_max,nn_mean,nn_std,nn_min,nn_max,lower_nn_mean,lower_nn_std,lower_nn_min,lower_nn_max,upper_nn_mean,upper_nn_std,upper_nn_min,upper_nn_max
L140_D7.2_U0,r140/t7.2/t7.2_0.cif,156,78,78,48,72,36,24,36,18,24,36,18,9.496320468198226,5.503175346256656,4.882188487246125,8.707778583499634,4.336285456213481,13.489778183669797,9.371556370725962,5.537142517246851,4.956935272933351,8.329000789133428,4.345571122293393,13.408821717874767,8.722042805523712,8.598903942257149,3003,7.206871138294506,3.8802415380065045,0.9773976469033576,18.148020646544783,3003,7.294702079139309,3.9591978404406336,0.977330872924499,19.026367838848252,6084,11.472143395912676,3.3962488841214435,2.185027426106119,21.5219840713523,1.1546741958156541,0.2194933931151676,0.977330872924499,2.6370638698158047,1.1353926161868533,0.16889844031969706,0.9773976469033576,2.0391661826528873,1.173955775444455,0.2590066745742841,0.977330872924499,2.6370638698158047
L140_D7.2_U100,r140/t7.2/t7.2_100.cif,156,78,78,48,72,36,24,36,18,24,36,18,9.509406880755819,5.351075541982364,4.912750297979909,8.74899541074999,4.3192525039497305,12.062957139266372,9.387352923710768,5.385582486033551,4.986326940989155,8.705317876809207,4.236694270576013,12.070586595880608,7.264182146581338,7.209150490504549,3003,7.213836522183738,3.888583393546428,0.9774783408567781,18.161165607914246,3003,7.2994654242322685,3.9701398211959615,0.9770602251907171,19.219643343928894,6084,10.446717795126093,3.2960103597955404,2.1425414666681424,20.64165196627236,1.139390547113804,0.17579116963387234,0.9770602251907171,2.0210379212037584,1.1349741575036822,0.1674494126340962,0.9774783408567781,2.0210379212037584,1.1438069367239259,0.18364845726716345,0.9770602251907171,1.9880199985080884
L140_D7.2_U120,r140/t7.2/t7.2_120.cif,156,78,78,48,72,36,24,36,18,24,36,18,9.625048151720451,5.477705567897185,4.8981154391756405,8.887970168059699,4.555143944128082,11.974054456384907,9.502780303375681,5.512380040954338,4.971027085333374,8.717621498313287,4.481390275991431,12.003343255136828,7.173793757762578,7.150726183871426,3003,7.203685703430434,3.877904025053206,0.9774811271630867,18.135051572624263,3003,7.281927662592525,3.944351139654834,0.977194781009057,19.198384279374228,6084,10.353873326831478,3.339122057071657,2.200840349931444,20.877595837972095,1.1444909096939249,0.18302694253992774,0.977194781009057,2.1525716957357632,1.1348325649137025,0.1661085969626063,0.9774811271630867,1.9995903542703881,1.1541492544741467,0.19803810279427334,0.977194781009057,2.1525716957357632
L140_D7.2_U140,r140/t7.2/t7.2_140.cif,156,78,78,48,72,36,24,36,18,24,36,18,9.57903698137332,5.687311895200647,4.798652408802266,9.23401674186952,5.005972466646944,12.416136879057284,9.459138517304716,5.724201314120931,4.870072071120057,9.060081597407184,4.942790495730727,12.466945237508314,7.655673192942963,7.647374137480479,3003,7.209594574012008,3.8869672209258987,0.9776630678798706,18.123569009002544,3003,7.2739364079315605,3.935817442770947,0.9774774050835755,19.123639068931553,6084,10.691673995872318,3.3425615988571957,2.064964252430667,21.079057164616515,1.1445497038568164,0.1829351037568629,0.9774774050835755,2.153781101174062,1.1350263570835164,0.1664233186638413,0.9776630678798706,2.001980722886769,1.1540730506301164,0.1976167885339018,0.9774774050835755,2.153781101174062
L140_D7.2_U160,r140/t7.2/t7.2_160.cif,156,78,78,48,72,36,24,36,18,24,36,18,9.549877210995547,5.351290244361115,4.923735886498258,8.964473245698743,4.051686501436525,13.756759209983498,9.422162799813393,5.383858751083592,4.997986745269975,8.794028828962656,4.014384213445642,13.825763252652635,8.947288344769216,8.955425777642994,3003,7.199409271919951,3.8746499352268655,0.9774630357049153,18.133879028685286,3003,7.27642139501851,3.94011744885224,0.9773705323780011,19.161217940226962,6084,11.639499492461983,3.371384702595573,2.1430234427639565,22.427469680957653,1.1444245981870798,0.18260506519353792,0.9773705323780011,2.1540761411487774,1.1346601717543585,0.1656050595322718,0.9774630357049153,1.9913573361247054,1.154189024619801,0.19767016942084384,0.9773705323780011,2.1540761411487774
L140_D7.2_U180,r140/t7.2/t7.2_180.cif,156,78,78,48,72,36,24,36,18,24,36,18,9.544527872145208,5.432174879257258,4.9169065151397495,8.814978484301742,3.9355787515268115,14.35014552844672,9.417281631347159,5.464946291455561,4.990746186634818,8.647851250787015,3.9261715469700316,14.428984104900668,9.57904173500759,9.59375764893958,3003,7.1928101247822935,3.8667273002456146,0.9775888906297944,18.116365648216252,3003,7.267085380793549,3.935889009631096,0.9773162170005577,19.166511574861918,6084,12.120261024018024,3.3892356937619157,2.2001243234509578,23.287384776553715,1.1445075490705945,0.18304913546879487,0.9773162170005577,2.152724484206118,1.1347332232709162,0.1661581419355469,0.9775888906297944,2.000680298761154,1.1542818748702728,0.19802618253805876,0.9773162170005577,2.152724484206118
L140_D7.2_U20,r140/t7.2/t7.2_20.cif,156,78,78,48,72,36,24,36,18,24,36,18,9.593391433969733,5.344095506460481,4.968061684045227,8.585029003650865,4.012708781571329,14.212923862116899,9.468631638681929,5.377905829475467,5.042758556842475,8.414733655519626,3.994743034201947,14.133590601955833,9.394512339319679,9.255650574087287,3003,7.209740186639772,3.884200872293579,0.9773795717925077,18.163603223703,3003,7.292821489351708,3.955263506418379,0.9774220824490034,19.760021742439417,6084,12.002636844457497,3.357201267619723,2.105908465666883,22.627124514792257,1.145628818650294,0.21005877035390344,0.9773795717925077,2.649800890323203,1.1351589320556374,0.1675429048955054,0.9773795717925077,2.0176736947409206,1.1560987052449507,0.2448663144937531,0.9774220824490034,2.649800890323203
L140_D7.2_U200,r140/t7.2/t7.2_200.cif,156,78,78,48,72,36,24,36,18,24,36,18,9.425317882273607,5.184928786241538,5.959045018258753,8.271042516496513,3.3397037152289326,14.593710362056644,9.299754860024796,5.215852220145736,6.032102730880633,8.103024124714393,3.360699310340246,14.672227268661663,8.904754504314965,8.917707597805741,3003,7.20060928913837,3.8741927536832925,0.9773985338530352,18.130687595495402,3003,7.271248767494885,3.9432076378071916,0.9770953899922854,19.189395311948253,6084,11.585069167815403,3.442775376657262,2.469420200035194,23.39800397790977,1.14463965300938,0.1835966109565272,0.9770953899922854,2.1522788989659674,1.1349980552077323,0.1670606424495834,0.9773985338530352,2.016109778865132,1.1542812508110283,0.19829334844477203,0.9770953899922854,2.1522788989659674
L140_D7.2_U220,r140/t7.2/t7.2_220.cif,156,78,78,48,72,36,24,36,18,24,36,18,9.545299177737204,5.381331675017397,5.412269258086353,8.681919722106251,3.9952215688054085,13.602419822348184,9.418144277442664,5.415457711527535,5.48716541764833,8.513311532473928,4.03908454857861,13.670891866046821,8.351364653529805,8.347844270365295,3003,7.205132321457421,3.8781995734446832,0.9774039808359517,18.146928377758947,3003,7.277611558944913,3.94863460262782,0.9774073777716681,19.246988035288094,6084,11.182385760090737,3.4037835966758485,2.3048754605965383,22.851935270608685,1.1446868786186752,0.1840794033394665,0.9774039808359517,2.1516396168909853,1.135002397117705,0.16764644242179058,0.9774039808359517,2.0249171230455265,1.154371360119645,0.19868957055431968,0.9774073777716681,2.1516396168909853
L140_D7.2_U240,r140/t7.2/t7.2_240.cif,156,78,78,48,72,36,24,36,18,24,36,18,9.634930423338554,5.407866938350511,5.369410993077592,8.929339547232424,4.125836252079337,12.639968542513596,9.510605150931436,5.440960371675196,5.443740413797148,8.760852086089299,4.192042834421095,12.688437822854317,7.416364894248802,7.389693175085194,3003,7.208216646479404,3.8832094532151293,0.9772887130092179,18.163478886890957,3003,7.284237819408651,3.9506228020196184,0.9772553938270977,19.242713262373012,6084,10.514723354682731,3.380203783150206,2.020453826599864,21.979469039759362,1.1446630958277275,0.18361992132238003,0.9772553938270977,2.1520024503977973,1.134962138719884,0.16649756899480292,0.9772887130092179,2.006574970603036,1.154364052935571,0.19880365538409617,0.9772553938270977,2.1520024503977973
L140_D7.2_U260,r140/t7.2/t7.2_260.cif,156,78,78,48,72,36,24,36,18,24,36,18,9.486400627509328,5.5567230709549635,4.857443455182636,8.867291360091032,4.577967949879041,12.156053214433364,9.359557135243616,5.590314284352764,4.930990684672887,8.490564879874421,4.655976214561976,12.178534583139063,7.389923023270643,7.359009969333261,3003,7.208725634865669,3.8802201415914657,0.9773689523264281,18.15621107350124,3003,7.295439402294043,3.9563835828182636,0.9773883664185739,18.979923426634485,6084,10.516535146322019,3.3303796500654683,2.155053902597588,20.777225069342112,1.1546029726959646,0.21896871728074474,0.9773689523264281,2.6390820178484096,1.1349567476067803,0.166378853034215,0.9773689523264281,2.00234047793989,1.174249197785149,0.2596935255982688,0.9773883664185739,2.6390820178484096
L140_D7.2_U280,r140/t7.2/t7.2_280.cif,156,78,78,48,72,36,24,36,18,24,36,18,9.485934315332207,5.478669194701097,4.878000239282325,8.905426082912127,4.370397953270903,12.247419841098576,9.358325056942377,5.510019631005655,4.952205627397547,8.529056404513277,4.450903174039687,12.243359847996954,7.474864561991897,7.414198812810611,3003,7.209947565239637,3.8816788518614893,0.9773683044740406,18.17194453896189,3003,7.294239072613598,3.95563359479307,0.9774276387296673,18.958832308007935,6084,10.587821988287526,3.2942853044492075,2.039619246873675,20.831515201464317,1.1546920680484543,0.2194156058524664,0.9773683044740406,2.6441895361123957,1.135072458595737,0.16650183679692765,0.9773683044740406,2.0016156929497604,1.174311677501171,0.2603722265839903,0.9774276387296673,2.6441895361123957
L140_D7.2_U300,r140/t7.2/t7.2_300.cif,156,78,78,48,72,36,24,36,18,24,36,18,9.523969475655468,5.466497672674355,4.89229678500598,8.917585671574027,4.355702180420681,12.206393355173438,9.396619190266996,5.4982058822603515,4.966585814516859,8.54171185183251,4.430068249950895,12.175936267725401,7.422774183632338,7.3380187050758465,3003,7.197271110666613,3.8687302238594454,0.977486337443949,18.14474633716751,3003,7.294235438663719,3.9520148719962234,0.9772496395882746,18.974864537784942,6084,10.533295278722182,3.327780905481334,2.188997780729871,20.813253004614673,1.1545641802797826,0.21876200811109775,0.9772496395882746,2.63684158426217,1.1350679252875453,0.16641289262955228,0.977486337443949,2.000747166401731,1.1740604352720192,0.25934566438408113,0.9772496395882746,2.63684158426217
L140_D7.2_U320,r140/t7.2/t7.2_320.cif,156,78,78,48,72,36,24,36,18,24,36,18,9.554191671440398,5.5843461110366235,4.896720659832651,8.810183554655687,4.793441254268542,12.330666066979692,9.424884704222263,5.619054877301258,4.973312729257002,8.431648035237421,4.851298544938748,12.27531444900703,7.5128305509137805,7.409129367323208,3003,7.207146926471816,3.88129864769518,0.977493851114791,18.17369830299901,3003,7.297089870070511,3.956016725223112,0.977205009707217,18.99136769006927,6084,10.58528289005777,3.387586214428889,2.2945549846007682,20.878031186556726,1.15470317693739,0.22000648359355152,0.977205009707217,2.6437016527641406,1.1351200321221122,0.1682925617468694,0.977493851114791,2.0310495627821794,1.1742863217526678,0.2602235965191535,0.977205009707217,2.6437016527641406
L140_D7.2_U340,r140/t7.2/t7.2_340.cif,156,78,78,48,72,36,24,36,18,24,36,18,9.355375275823263,5.570554090214938,4.405102388567282,8.350213096525012,4.68981871982827,12.70888156362393,9.227174552639287,5.604994798502826,4.481344898854198,7.972527612766929,4.724116414582941,12.636352736585266,8.410635789727564,8.297845413385545,3003,7.195082241554948,3.8691078969828925,0.9774947457915555,18.12982908910974,3003,7.283383135131057,3.9438706880891363,0.9773360765497273,18.997353671853624,6084,11.226203702076218,3.3932387943953146,1.9534423977969015,21.42844242335276,1.1541805157097063,0.21812482482125947,0.9773360765497273,2.6457379186418835,1.1346314826678963,0.1656638246340211,0.9774947457915555,1.993401619895673,1.1737295487515165,0.25874320518324534,0.9773360765497273,2.6457379186418835
L140_D7.2_U40,r140/t7.2/t7.2_40.cif,156,78,78,48,72,36,24,36,18,24,36,18,9.601967629719363,5.5233919809994205,5.322650255127495,8.866050611476359,3.9306530546931557,13.696394100401767,9.47334446477494,5.555726561743592,5.397409455874612,8.490716636436582,3.885868807087388,13.63154530135567,8.55558163606541,8.4590174069833,3003,7.219232207130201,3.888152654899255,0.9773045909493374,18.183789037327536,3003,7.30754996333205,3.970254728520089,0.9772560299722709,18.98324492353121,6084,11.386636294441262,3.296554284521141,2.294601083025694,21.250323259848816,1.1547042918828576,0.21933182462618,0.9772560299722709,2.6384104651307703,1.135262548323872,0.16818721776418696,0.9773045909493374,2.02927053982055,1.1741460354418431,0.2591717491996649,0.9772560299722709,2.6384104651307703
L140_D7.2_U60,r140/t7.2/t7.2_60.cif,156,78,78,48,72,36,24,36,18,24,36,18,9.498044490701654,5.484782140641865,5.336541704082962,8.378612163987514,4.2381895504609,12.968029573339647,9.369415522791854,5.51900595918338,5.4099888454649765,8.000619275683931,4.172889805709705,12.921866732432727,7.813240615685572,7.7533180802450365,3003,7.215589165851366,3.886659096550815,0.9773714181895756,18.164032772734185,3003,7.30017846888689,3.960962102754826,0.9772356830228042,18.95901689881187,6084,10.823664545391239,3.3314527441521067,2.184464419471684,21.089573845533703,1.1547090697959896,0.2192981998202536,0.9772356830228042,2.6487312979328603,1.1348217080272254,0.16580794922113945,0.9773714181895756,1.9939448250360676,1.1745964315647537,0.2605764965372825,0.9772356830228042,2.6487312979328603
L140_D7.2_U80,r140/t7.2/t7.2_80.cif,156,78,78,48,72,36,24,36,18,24,36,18,9.439545764330314,5.512935062857295,5.411859077927311,8.44646700764196,4.576718163818799,12.646844979809888,9.31450479422124,5.549177789622159,5.484658092644931,8.194779787725391,4.497764670951588,12.625681302780341,7.362589795681313,7.304345701291618,3003,7.2183337079636205,3.8925350620658787,0.977464019470936,18.18920171048863,3003,7.314501157612174,3.9797277716246846,0.9770441430015625,18.895491744362243,6084,10.516367365527625,3.3220918035101707,2.2570073039667,20.92563159544385,1.1494974164195928,0.21333912715875164,0.9770441430015625,2.656287528732793,1.135196399393843,0.16797244069827746,0.977464019470936,2.0262573086261906,1.1637984334453426,0.2498066999574633,0.9770441430015625,2.656287528732793
L140_D8.4_U0,r140/t8.4/t8.4_0.cif,156,78,78,48,72,36,24,36,18,24,36,18,9.554953482818203,5.339314862748914,4.939922571691318,8.916224797125514,3.9808000415663978,13.736016944485169,9.428464408753754,5.372910778492531,5.014867565677363,8.788759234712847,3.991428559967124,13.654471494370382,8.923273674408675,8.77271177427393,3003,7.199424700190355,3.8743627073541473,0.9773653081726551,18.13569088560195,3003,7.201430625147622,3.8745717625692806,0.9773831475793846,18.145626182937594,6084,11.59269894810964,3.351813036148692,2.34359917179181,21.12628028202794,1.1350517185427047,0.16728027100147008,0.9773653081726551,2.0247314271700714,1.1351832536791837,0.1678735213137686,0.9773653081726551,2.0247314271700714,1.1349201834062252,0.16668480546043174,0.9773831475793846,2.0082125060404312
L140_D8.4_U100,r140/t8.4/t8.4_100.cif,156,78,78,48,72,36,24,36,18,24,36,18,9.425245569465838,5.205442791094812,4.88305796685212,8.665063193736763,3.8941527092914545,12.128249772893463,9.297492697268037,5.238023712042817,4.957378410382157,8.540101101481516,3.8115593756759596,12.137123827525473,7.402037775459781,7.359156662776315,3003,7.207630562698189,3.8821604442126336,0.9773010188903922,18.169560495448458,3003,7.210355117902736,3.889889933582816,0.9771534735850644,18.155409145196263,6084,10.508668775503756,3.2509918874604247,2.1820524767339773,20.523553513873544,1.135288125492209,0.16870726741748537,0.9771534735850644,2.038359550238236,1.1352446098859954,0.16866883848645692,0.9773010188903922,2.038359550238236,1.1353316410984224,0.16874567637531748,0.9771534735850644,2.035911538151583
L140_D8.4_U120,r140/t8.4/t8.4_120.cif,156,78,78,48,72,36,24,36,18,24,36,18,9.629291514227097,5.370756984181968,4.911276059416848,8.976083682107518,4.230140815498217,11.992923160558549,9.503397954176117,5.404452635438425,4.984503855080142,8.849560494446889,4.155282863739438,12.02663173690821,7.20259754403325,7.1818864963386835,3003,7.205034950776041,3.88000035799998,0.9773462268486104,18.163892479993667,3003,7.213604129090087,3.882933247124329,0.977221415106734,18.1489979616558,6084,10.348030636427495,3.31304666884573,2.147899466147654,20.48079839920769,1.1350222019650675,0.16727574153379113,0.977221415106734,2.0234961080460274,1.1351019637489486,0.1677236192737617,0.9773462268486104,2.0234961080460274,1.134942440181187,0.16682662325056302,0.977221415106734,2.0075145782426485
L140_D8.4_U140,r140/t8.4/t8.4_140.cif,156,78,78,48,72,36,24,36,18,24,36,18,9.672374964577244,5.6561022357863475,4.818409339612342,9.277452566559216,4.644432944787619,12.241784510661276,9.549610657325223,5.692149230279912,4.890617786502155,9.14711631608249,4.585164998804098,12.297423397060324,7.502395443120282,7.49987900809503,3003,7.211253275651225,3.885019331560691,0.9774645313576363,18.142827325260352,3003,7.207766076674795,3.8761563022093393,0.9773230542017021,18.162341084944053,6084,10.547787820755637,3.347639115376878,2.2083956038416717,20.501531918521223,1.135253669210111,0.16798882398483814,0.9773230542017021,2.0263011637532773,1.135197218255009,0.16791773074577715,0.9774645313576363,2.026165561823085,1.1353101201652132,0.1680598681880534,0.9773230542017021,2.0263011637532773
L140_D8.4_U160,r140/t8.4/t8.4_160.cif,156,78,78,48,72,36,24,36,18,24,36,18,9.60136045442644,5.586307614035536,4.864450338808311,9.207467466529405,4.472576506498543,13.315365542264072,9.478297193476301,5.621002599930215,4.936587505894625,9.081476616415667,4.435221279952396,13.385213590243923,8.533083642025886,8.540657271096554,3003,7.214848275852091,3.8884712839637054,0.9774664378362511,18.147906704216926,3003,7.203787390369845,3.875300519412614,0.9774007467367791,18.128766233856062,6084,11.30156795829139,3.3573685221471377,2.35904157310744,21.301871125975854,1.13503332174741,0.1665412593086794,0.9774007467367791,2.017885583847492,1.1348113702953389,0.1656678707452541,0.9774664378362511,1.9914401199470708,1.1352552731994816,0.16740979715082752,0.9774007467367791,2.017885583847492
L140_D8.4_U180,r140/t8.4/t8.4_180.cif,156,78,78,48,72,36,24,36,18,24,36,18,9.535749755310198,5.536757681066767,4.86969792250312,9.128754439940828,4.092130317404972,14.128501213602204,9.415023586267031,5.571427130391396,4.941746338047021,9.00377579564831,4.082698992958877,14.208511831162355,9.379660537025861,9.394593068189018,3003,7.206353761788405,3.878849659082232,0.9774708035776968,18.12433617414593,3003,7.202621385087386,3.8756551585048515,0.9774576848262732,18.129033559065398,6084,11.952271519171815,3.346758838469695,2.40964689256638,22.212371936428234,1.1350509762902565,0.16671378948661772,0.9774576848262732,2.0109860365747028,1.1350780837315761,0.16685268202409714,0.9774708035776968,2.0109860365747028,1.1350238688489367,0.16657477672719653,0.9774576848262732,2.005979780036406
L140_D8.4_U20,r140/t8.4/t8.4_20.cif,156,78,78,48,72,36,24,36,18,24,36,18,9.590391195895794,5.232720181270013,5.0056877564156235,8.91492918539051,3.878969206514074,14.394037465628525,9.46187270337907,5.263120653495767,5.081080699913733,8.789374767503968,3.85977179242904,14.31442376177531,9.509469012082981,9.36356051924912,3003,7.206306079812295,3.8794341977226487,0.9774635718997198,18.1694776053385,3003,7.206326978896481,3.8840448160922905,0.9774169978612501,18.152759117930774,6084,12.066219215760128,3.313049840536424,2.2979884659369065,21.675095417814603,1.134946021173521,0.16688827193528813,0.9774169978612501,2.013922726583126,1.1349839009827698,0.16712669725096324,0.9774635718997198,2.013922726583126,1.1349081413642723,0.16664949689488517,0.9774169978612501,2.0085679750024275
L140_D8.4_U200,r140/t8.4/t8.4_200.cif,156,78,78,48,72,36,24,36,18,24,36,18,9.64221799112135,5.281852920561734,5.927070675314328,9.341501597051623,3.6387164278528883,14.546791515447644,9.51844711492105,5.3151431104048195,6.000663401857405,9.214055829759142,3.6573220784204574,14.625278976348353,8.780086289163817,8.787776649205647,3003,7.2036531064673195,3.8756044688693683,0.9773806906413227,18.126246884757453,3003,7.199997466954919,3.8731859850807684,0.9773816125500182,18.123637008937322,6084,11.483317722422106,3.3530821010795195,2.3336105110318353,22.009635513897678,1.1349409220745958,0.16612841627128938,0.9773806906413227,2.006106298147992,1.1350217284521769,0.16642726295904603,0.9773806906413227,2.006106298147992,1.1348601156970146,0.16582899164570963,0.9773816125500182,1.9918646171243963
L140_D8.4_U220,r140/t8.4/t8.4_220.cif,156,78,78,48,72,36,24,36,18,24,36,18,9.497241646597715,5.376483064675048,5.914177093675974,9.177239786331585,3.989919360064034,13.655438924778336,9.371033964290321,5.410598552524579,5.989718929542021,9.051738573279227,4.037583518235002,13.722471233728696,7.870965305170688,7.8601894397660965,3003,7.209819951497443,3.885293828839717,0.9774172319920033,18.15611114298887,3003,7.202583451343285,3.8781982973359943,0.9771580024957086,18.13817743074825,6084,10.810093943382117,3.35146906506514,2.5906881339652794,21.427446771027434,1.1349733374601005,0.16650819801454209,0.9771580024957086,2.006752208806105,1.134964053340468,0.16636791535124082,0.9774172319920033,2.003548857066363,1.1349826215797327,0.16664836207233635,0.9771580024957086,2.006752208806105
L140_D8.4_U240,r140/t8.4/t8.4_240.cif,156,78,78,48,72,36,24,36,18,24,36,18,9.59734233927527,5.618575121953608,5.343037991795843,9.143961072814042,4.573429456414618,12.528023154193779,9.471648297884554,5.6529034626203805,5.416756491764286,9.01801357320697,4.639360621617294,12.57526088756057,7.274743694375179,7.244117526560197,3003,7.1963470479393195,3.8701666504309857,0.9773818463458364,18.126682159244876,3003,7.204559322079911,3.8744436306521775,0.9771548474373901,18.130709279840524,6084,10.382587421278089,3.332886014917774,2.5603096666513827,20.93239801715491,1.135226382076917,0.16738507582938128,0.9771548474373901,2.024909585633502,1.1352510362143466,0.16776925249984243,0.9773818463458364,2.024909585633502,1.1352017279394875,0.16700001173894144,0.9771548474373901,2.0067874696230206
L140_D8.4_U260,r140/t8.4/t8.4_260.cif,156,78,78,48,72,36,24,36,18,24,36,18,9.475452555805768,5.5950696013462915,4.836652054307946,8.887806497500554,4.6299407403700465,12.067375762769206,9.349152443491608,5.629208612737534,4.909930312076474,8.763288026810802,4.708093739881922,12.088596692399324,7.318481191902779,7.261194166506369,3003,7.210704433896868,3.8816420457254015,0.9774650220543922,18.151784061608733,3003,7.208004662589275,3.8785594349054837,0.9773140886663796,18.14225289248797,6084,10.436765349558897,3.287052820538825,2.4948577981800297,20.745234332350755,1.1351182333433019,0.16662864242179398,0.9773140886663796,2.0067256930834168,1.1350098677015887,0.16625439634058645,0.9774650220543922,1.9993569846554162,1.1352265989850148,0.1670019795148032,0.9773140886663796,2.0067256930834168
L140_D8.4_U280,r140/t8.4/t8.4_280.cif,156,78,78,48,72,36,24,36,18,24,36,18,9.490716671972812,5.652216402110898,4.8439364300095535,8.953507551971311,4.651433809589064,12.126186324400186,9.364221859089845,5.6858296899418415,4.91708662667723,8.827910296895666,4.731772858759811,12.12098015844648,7.370300059051862,7.286558621594634,3003,7.2026382235155815,3.8739392413924127,0.9774539856699893,18.147574440939685,3003,7.206913668265921,3.8784946261088633,0.9774339180909157,18.133431391186413,6084,10.479288248719554,3.2529337844627233,2.3924350044410994,20.531888833147633,1.1351863859445996,0.16698297535409456,0.9774339180909157,2.0134073929320304,1.135246735166991,0.16728916612317987,0.9774539856699893,2.0134073929320304,1.1351260367222085,0.16667620025056415,0.9774339180909157,2.001745431776341
L140_D8.4_U300,r140/t8.4/t8.4_300.cif,156,78,78,48,72,36,24,36,18,24,36,18,9.561742624310018,5.537721799755755,4.8821929825856865,9.011536036367866,4.5508124317140455,12.155216620924264,9.434384223778734,5.570769268301314,4.956176499765726,8.887292344578206,4.6248251302653705,12.122921093988905,7.360271070685859,7.249575705887821,3003,7.192337553444811,3.864986904890585,0.977498437421836,18.115930601779795,3003,7.205546120419637,3.8739897986442537,0.977159334039555,18.1300467044656,6084,10.455318261279325,3.286532551122452,2.4945789881170315,20.50936520784921,1.1349732804700596,0.16615575105218047,0.977159334039555,2.007579643092187,1.1351029422368057,0.16685044796720525,0.977498437421836,2.007579643092187,1.1348436187033133,0.16545803578014515,0.977159334039555,1.9833090380303413
L140_D8.4_U320,r140/t8.4/t8.4_320.cif,156,78,78,48,72,36,24,36,18,24,36,18,9.5502703552657,5.60042554089822,4.885564438809998,8.880995547412336,4.9139346565363,12.39628633089882,9.421664903584059,5.635702681766963,4.96113866432746,8.75428874697932,4.971159476120237,12.339049940143047,7.571667045178456,7.437780811531255,3003,7.190952604949133,3.8673876599811927,0.9773862639544793,18.130751555273743,3003,7.200417362387648,3.8709078083030852,0.9766387121185426,18.12466857273834,6084,10.589161238376155,3.3305062480426875,2.403563657483226,20.652831975883558,1.134990540776037,0.1671188533780376,0.9766387121185426,2.0178418056004124,1.1350801438581724,0.1674288610855209,0.9773862639544793,2.0178418056004124,1.1349009376939014,0.16680822140098714,0.9766387121185426,2.002521984580875
L140_D8.4_U340,r140/t8.4/t8.4_340.cif,156,78,78,48,72,36,24,36,18,24,36,18,9.535906957761933,5.311304115066683,4.479499846843749,8.859186958948762,4.369035524936183,13.140044911921668,9.409709406091679,5.346692806174651,4.5546811707429375,8.734071142918163,4.404511503036495,13.066913543157147,8.737897966730083,8.590826073936295,3003,7.1987987427774955,3.874737503958766,0.9774936383372995,18.152155808742695,3003,7.209405808848533,3.883061911991211,0.9774154962438155,18.156759817423826,6084,11.464418349070748,3.317333505347697,2.101297116105708,21.170723202651544,1.1351612214506772,0.1682337215204811,0.9774154962438155,2.0435741167647272,1.1353054550998605,0.16891147301978204,0.9774936383372995,2.0435741167647272,1.135016987801494,0.1675531043844246,0.9774154962438155,2.017123748475744
L140_D8.4_U40,r140/t8.4/t8.4_40.cif,156,78,78,48,72,36,24,36,18,24,36,18,9.576713919051627,5.34574083905956,5.366930909532754,9.05588370996942,3.534289129168702,13.95960927843929,9.450828010369973,5.378897532181834,5.439665860611749,8.930559328447229,3.4867261864570924,13.894500127211534,8.796973511124916,8.679586071849357,3003,7.228928306508886,3.897429988164487,0.9773175436607893,18.16905642466019,3003,7.22020039930006,3.8919183738812633,0.9771228402356014,18.16696616633647,6084,11.549366842073278,3.2400749999752896,2.614453559059606,21.095853365418115,1.13518604795332,0.16762760105362673,0.9771228402356014,2.0213311169428367,1.135104736370964,0.1676074739193696,0.9773175436607893,2.0213311169428367,1.1352673595356757,0.16764768633419513,0.9771228402356014,2.0180417032819227
L140_D8.4_U60,r140/t8.4/t8.4_60.cif,156,78,78,48,72,36,24,36,18,24,36,18,9.646651802214496,5.262520811362511,4.941267367120847,8.971633939715458,3.8731666819550608,13.37177000584175,9.520496499187148,5.293593900963571,5.015365343378616,8.845479621772354,3.806070299866109,13.324751075445937,8.570841776224457,8.468427569088652,3003,7.208424548839227,3.8825682002381026,0.9774630115622452,18.16246309184673,3003,7.206631452928675,3.882933174580481,0.9772513816074564,18.144152657422396,6084,11.371534073210443,3.2113035368952922,2.4320078358614285,21.036078208567613,1.1350508253700258,0.1672931757836946,0.9772513816074564,2.021717432666362,1.1348796944272883,0.1668329335758009,0.9774630115622452,2.0108127943061747,1.135221956312763,0.167751980705092,0.9772513816074564,2.021717432666362
