structure_id,relative_cif_path,node_count,edge_count,intralayer_edge_count,interlayer_edge_count,distance_cutoff,has_edges,edge_distance_mean,edge_distance_std,edge_distance_min,edge_distance_max,energy,delta_energy,lower_rotation,displacement,upper_rotation,graph_file
L160_D2.4_U60,r160/t2.4/t2.4_60.cif,156,3662,3464,198,4.5,True,3.0742089300558106,0.9097731650415236,0.9774496093504589,4.495687750903777,-936.19042,0.4493800000000192,160.0,2.4,60.0,L160_D2.4_U60.pkl
L160_D2.4_U80,r160/t2.4/t2.4_80.cif,156,3728,3476,252,4.5,True,3.083576301999391,0.9057509415255758,0.9773196546876394,4.498715041336456,-936.33197,0.3078300000000809,160.0,2.4,80.0,L160_D2.4_U80.pkl
L160_D3.6_U0,r160/t3.6/t3.6_0.cif,156,3666,3496,170,4.5,True,3.0685227424261377,0.907379114234108,0.9772209971458022,4.499934983012711,-936.31078,0.3290200000000141,160.0,3.6,0.0,L160_D3.6_U0.pkl
L160_D3.6_U100,r160/t3.6/t3.6_100.cif,156,3698,3472,226,4.5,True,3.0703883208327483,0.9002619995437458,0.9774119782359711,4.499904899544319,-936.37744,0.2623600000000579,160.0,3.6,100.0,L160_D3.6_U100.pkl
L160_D3.6_U120,r160/t3.6/t3.6_120.cif,156,3720,3490,230,4.5,True,3.070290919855217,0.9025208574810517,0.9775482214440275,4.4959090970455025,-936.3027,0.3371000000000776,160.0,3.6,120.0,L160_D3.6_U120.pkl
L160_D3.6_U140,r160/t3.6/t3.6_140.cif,156,3700,3494,206,4.5,True,3.0696982479268655,0.9029032057011913,0.9770577677362581,4.499508474429489,-936.26372,0.3760800000000017,160.0,3.6,140.0,L160_D3.6_U140.pkl
L160_D3.6_U160,r160/t3.6/t3.6_160.cif,156,3762,3458,304,4.5,True,3.078397937886436,0.896540001758745,0.9773825883376539,4.49995407936082,-936.7312,-0.0913999999999077,160.0,3.6,160.0,L160_D3.6_U160.pkl
L160_D3.6_U180,r160/t3.6/t3.6_180.cif,156,3640,3490,150,4.5,True,3.059576669785061,0.9031761957701865,0.9761982248545836,4.499590827439177,-936.11348,0.5263200000000552,160.0,3.6,180.0,L160_D3.6_U180.pkl
L160_D3.6_U20,r160/t3.6/t3.6_20.cif,156,3704,3490,214,4.5,True,3.07186836216365,0.9011961846978661,0.9772673882205218,4.499837479125481,-936.32089,0.3189100000000735,160.0,3.6,20.0,L160_D3.6_U20.pkl
L160_D3.6_U200,r160/t3.6/t3.6_200.cif,156,3574,3496,78,4.5,True,3.0471099522254996,0.9051969315267324,0.9772992109671969,4.499990594291609,-936.03933,0.6004700000000867,160.0,3.6,200.0,L160_D3.6_U200.pkl
L160_D3.6_U220,r160/t3.6/t3.6_220.cif,156,3672,3492,180,4.5,True,3.06238866220288,0.9027050954569572,0.9772925743257362,4.49875956858697,-936.15845,0.4813500000000204,160.0,3.6,220.0,L160_D3.6_U220.pkl
L160_D3.6_U240,r160/t3.6/t3.6_240.cif,156,3698,3478,220,4.5,True,3.0663574185937663,0.898348857557538,0.9773101169734995,4.4925106691640435,-936.20993,0.4298700000000508,160.0,3.6,240.0,L160_D3.6_U240.pkl
L160_D3.6_U260,r160/t3.6/t3.6_260.cif,156,3710,3474,236,4.5,True,3.0679993702951416,0.8990382038063686,0.9773844005680428,4.499161461043505,-936.21194,0.4278600000000097,160.0,3.6,260.0,L160_D3.6_U260.pkl
L160_D3.6_U280,r160/t3.6/t3.6_280.cif,156,3690,3492,198,4.5,True,3.066801013582459,0.9018412365762536,0.9773383973094446,4.4992015231536735,-936.22183,0.4179700000000821,160.0,3.6,280.0,L160_D3.6_U280.pkl
L160_D3.6_U300,r160/t3.6/t3.6_300.cif,156,3694,3494,200,4.5,True,3.0617596019105693,0.8996157367086025,0.9770953848996378,4.498859706078069,-936.29118,0.3486199999999826,160.0,3.6,300.0,L160_D3.6_U300.pkl
L160_D3.6_U320,r160/t3.6/t3.6_320.cif,156,3720,3510,210,4.5,True,3.0709027449174995,0.9052651683093088,0.9768999019118896,4.497209620840031,-936.29025,0.349550000000022,160.0,3.6,320.0,L160_D3.6_U320.pkl
L160_D3.6_U340,r160/t3.6/t3.6_340.cif,156,3696,3500,196,4.5,True,3.0686276597357853,0.9057632085832219,0.9769789135853096,4.499620055153558,-936.31993,0.3198700000000372,160.0,3.6,340.0,L160_D3.6_U340.pkl
L160_D3.6_U40,r160/t3.6/t3.6_40.cif,156,3544,3490,54,4.5,True,3.0411155180338527,0.904986368021286,0.9772501337924853,4.4960275339760045,-936.07128,0.568520000000035,160.0,3.6,40.0,L160_D3.6_U40.pkl
L160_D3.6_U60,r160/t3.6/t3.6_60.cif,156,3582,3486,96,4.5,True,3.051443624829815,0.9060311522360243,0.9773752239808974,4.496012535609718,-936.10057,0.5392300000000887,160.0,3.6,60.0,L160_D3.6_U60.pkl
L160_D3.6_U80,r160/t3.6/t3.6_80.cif,156,3760,3484,276,4.5,True,3.084147354327893,0.9041674960883449,0.9774271150844654,4.497279498373967,-936.36353,0.2762700000000677,160.0,3.6,80.0,L160_D3.6_U80.pkl
L160_D4.8_U0,r160/t4.8/t4.8_0.cif,156,3678,3496,182,4.5,True,3.0705723500569717,0.9082004963652882,0.9772975702884371,4.497756019142309,-936.32093,0.3188700000000608,160.0,4.8,0.0,L160_D4.8_U0.pkl
L160_D4.8_U100,r160/t4.8/t4.8_100.cif,156,3760,3492,268,4.5,True,3.089089515533906,0.9081218380565032,0.9772654042150012,4.496690727745185,-936.37042,0.2693800000000692,160.0,4.8,100.0,L160_D4.8_U100.pkl
L160_D4.8_U120,r160/t4.8/t4.8_120.cif,156,3746,3498,248,4.5,True,3.0809264499716877,0.9079380224420939,0.9773482623224514,4.499480697398181,-936.25746,0.3823399999999992,160.0,4.8,120.0,L160_D4.8_U120.pkl
L160_D4.8_U140,r160/t4.8/t4.8_140.cif,156,3680,3492,188,4.5,True,3.062198005748497,0.9009333562730042,0.9773209542154314,4.497860435706041,-936.21177,0.4280300000000352,160.0,4.8,140.0,L160_D4.8_U140.pkl
L160_D4.8_U160,r160/t4.8/t4.8_160.cif,156,3656,3492,164,4.5,True,3.0569301778604507,0.8996170266197474,0.9768810136834524,4.496287060247573,-936.15865,0.4811500000000706,160.0,4.8,160.0,L160_D4.8_U160.pkl
L160_D4.8_U180,r160/t4.8/t4.8_180.cif,156,3650,3504,146,4.5,True,3.0558520122930797,0.9039694697560939,0.9774176207233272,4.4995328837947035,-936.09407,0.5457300000000487,160.0,4.8,180.0,L160_D4.8_U180.pkl
L160_D4.8_U20,r160/t4.8/t4.8_20.cif,156,3680,3486,194,4.5,True,3.062299693514069,0.898687476144136,0.977244119768913,4.498368586227685,-936.35082,0.2889800000000377,160.0,4.8,20.0,L160_D4.8_U20.pkl
L160_D4.8_U200,r160/t4.8/t4.8_200.cif,156,3606,3488,118,4.5,True,3.051381003274395,0.9018646229257437,0.9772339327514911,4.4997574301001,-936.08119,0.5586100000000442,160.0,4.8,200.0,L160_D4.8_U200.pkl
L160_D4.8_U220,r160/t4.8/t4.8_220.cif,156,3678,3498,180,4.5,True,3.0566637071702574,0.9006773276369331,0.9772493484499091,4.499081452342158,-936.22171,0.4180900000000065,160.0,4.8,220.0,L160_D4.8_U220.pkl
L160_D4.8_U240,r160/t4.8/t4.8_240.cif,156,3712,3498,214,4.5,True,3.0613858964448504,0.8984240100503132,0.9774773170688261,4.499385049247091,-936.20402,0.4357800000000225,160.0,4.8,240.0,L160_D4.8_U240.pkl
L160_D4.8_U260,r160/t4.8/t4.8_260.cif,156,3712,3500,212,4.5,True,3.067159152040951,0.9014528356090274,0.9772878031568747,4.499487881129897,-936.1524,0.4874000000000933,160.0,4.8,260.0,L160_D4.8_U260.pkl
L160_D4.8_U280,r160/t4.8/t4.8_280.cif,156,3678,3486,192,4.5,True,3.058088589720849,0.8981750258531368,0.9772909594577172,4.496793275537812,-936.24451,0.3952900000000454,160.0,4.8,280.0,L160_D4.8_U280.pkl
L160_D4.8_U300,r160/t4.8/t4.8_300.cif,156,3728,3498,230,4.5,True,3.0705295630058553,0.9018759625091053,0.9772753676454465,4.494366742110369,-936.31923,0.3205700000000888,160.0,4.8,300.0,L160_D4.8_U300.pkl
L160_D4.8_U320,r160/t4.8/t4.8_320.cif,156,3736,3520,216,4.5,True,3.072435211623631,0.9036029019199938,0.9768093015989153,4.499876560798444,-936.32843,0.3113700000000108,160.0,4.8,320.0,L160_D4.8_U320.pkl
L160_D4.8_U340,r160/t4.8/t4.8_340.cif,156,3708,3514,194,4.5,True,3.0704799400926635,0.9052093543974783,0.9768400381316864,4.49604010220566,-936.34,0.2998000000000047,160.0,4.8,340.0,L160_D4.8_U340.pkl
L160_D4.8_U40,r160/t4.8/t4.8_40.cif,156,3548,3498,50,4.5,True,3.0422409895142994,0.906858349477204,0.9773714902939392,4.499196865888298,-936.07578,0.5640200000000277,160.0,4.8,40.0,L160_D4.8_U40.pkl
L160_D4.8_U60,r160/t4.8/t4.8_60.cif,156,3558,3488,70,4.5,True,3.042648228858225,0.903453764239884,0.9772299412508972,4.4951763305801204,-936.119,0.5208000000000084,160.0,4.8,60.0,L160_D4.8_U60.pkl
L160_D4.8_U80,r160/t4.8/t4.8_80.cif,156,3818,3488,330,4.5,True,3.099057880517006,0.9063667146686457,0.9771460100825367,4.499118446546816,-936.46893,0.1708700000000362,160.0,4.8,80.0,L160_D4.8_U80.pkl
L160_D6_U0,r160/t6.0/t6.0_0.cif,156,3666,3466,200,4.5,True,3.081856160358528,0.9064881394881049,0.9773022450183444,4.498828300951136,-936.36594,0.2738600000000133,160.0,6.0,0.0,L160_D6_U0.pkl
L160_D6_U100,r160/t6.0/t6.0_100.cif,156,3756,3466,290,4.5,True,3.102338737353098,0.9070934513790443,0.9768071030456993,4.495944829617615,-936.42984,0.2099600000000236,160.0,6.0,100.0,L160_D6_U100.pkl
L160_D6_U120,r160/t6.0/t6.0_120.cif,156,3762,3478,284,4.5,True,3.1051074062584996,0.9114115810581321,0.9774020313461419,4.499405479120579,-936.25672,0.3830800000000636,160.0,6.0,120.0,L160_D6_U120.pkl
L160_D6_U140,r160/t6.0/t6.0_140.cif,156,3648,3472,176,4.5,True,3.070198012681504,0.9082273336697098,0.9775638105374987,4.498374500541396,-936.1236,0.5162000000000262,160.0,6.0,140.0,L160_D6_U140.pkl
L160_D6_U160,r160/t6.0/t6.0_160.cif,156,3618,3466,152,4.5,True,3.058762935518305,0.9045672064057404,0.977330302046743,4.496856528253176,-936.13566,0.5041400000000067,160.0,6.0,160.0,L160_D6_U160.pkl
L160_D6_U180,r160/t6.0/t6.0_180.cif,156,3614,3472,142,4.5,True,3.056796600841551,0.9047413886333823,0.977340000482286,4.499639144974791,-936.13721,0.5025900000000547,160.0,6.0,180.0,L160_D6_U180.pkl
L160_D6_U20,r160/t6.0/t6.0_20.cif,156,3674,3460,214,4.5,True,3.076760309941898,0.9025194014302519,0.977187730934182,4.499797557184228,-936.37681,0.2629900000000589,160.0,6.0,20.0,L160_D6_U20.pkl
L160_D6_U200,r160/t6.0/t6.0_200.cif,156,3588,3472,116,4.5,True,3.058768906599883,0.903879386972134,0.9769633498843172,4.498218906430422,-936.13959,0.5002100000000382,160.0,6.0,200.0,L160_D6_U200.pkl
L160_D6_U220,r160/t6.0/t6.0_220.cif,156,3606,3462,144,4.5,True,3.0575542496525645,0.9015870769187156,0.9771581582728203,4.497184307778396,-936.21539,0.4244100000000799,160.0,6.0,220.0,L160_D6_U220.pkl
L160_D6_U240,r160/t6.0/t6.0_240.cif,156,3652,3476,176,4.5,True,3.0712012024654647,0.904404943349262,0.9774429440117554,4.4982942801721055,-936.23639,0.403410000000008,160.0,6.0,240.0,L160_D6_U240.pkl
L160_D6_U260,r160/t6.0/t6.0_260.cif,156,3670,3480,190,4.5,True,3.0775026891519763,0.9052734638606805,0.9772905907496864,4.495418204096274,-936.17142,0.4683800000000246,160.0,6.0,260.0,L160_D6_U260.pkl
L160_D6_U280,r160/t6.0/t6.0_280.cif,156,3770,3468,302,4.5,True,3.098279347832848,0.9070405583631433,0.9774062989939555,4.496271621835417,-936.26944,0.3703600000000051,160.0,6.0,280.0,L160_D6_U280.pkl
L160_D6_U300,r160/t6.0/t6.0_300.cif,156,3742,3476,266,4.5,True,3.0979048306889334,0.909302337959613,0.9772348444997727,4.498270915722573,-936.33383,0.3059700000000021,160.0,6.0,300.0,L160_D6_U300.pkl
L160_D6_U320,r160/t6.0/t6.0_320.cif,156,3772,3466,306,4.5,True,3.097273299437334,0.9034121638074358,0.9771558015405052,4.4989981082299115,-936.45199,0.1878100000000131,160.0,6.0,320.0,L160_D6_U320.pkl
L160_D6_U340,r160/t6.0/t6.0_340.cif,156,3756,3490,266,4.5,True,3.1021265480406104,0.908167079695695,0.977104290552663,4.4979595144950775,-936.42754,0.2122600000000147,160.0,6.0,340.0,L160_D6_U340.pkl
L160_D6_U40,r160/t6.0/t6.0_40.cif,156,3540,3472,68,4.5,True,3.058456041414283,0.9085294569410752,0.9773384738124086,4.498755203054913,-936.09159,0.54821000000004,160.0,6.0,40.0,L160_D6_U40.pkl
L160_D6_U60,r160/t6.0/t6.0_60.cif,156,3582,3472,110,4.5,True,3.0713186244849737,0.9118166664795813,0.9772424426240216,4.499523005227128,-936.17611,0.4636900000000423,160.0,6.0,60.0,L160_D6_U60.pkl
L160_D6_U80,r160/t6.0/t6.0_80.cif,156,3752,3456,296,4.5,True,3.0990141223539083,0.9038626812881352,0.9769840823468099,4.497094295564841,-936.47802,0.1617800000000215,160.0,6.0,80.0,L160_D6_U80.pkl
L160_D7.2_U0,r160/t7.2/t7.2_0.cif,156,3656,3476,180,4.5,True,3.0778303878869453,0.9063970577056424,0.9771569556809276,4.491672569286007,-936.2392,0.400600000000054,160.0,7.2,0.0,L160_D7.2_U0.pkl
L160_D7.2_U100,r160/t7.2/t7.2_100.cif,156,3730,3466,264,4.5,True,3.090085875376865,0.9098876270958836,0.9763789176559515,4.495762301204401,-936.34384,0.2959600000000364,160.0,7.2,100.0,L160_D7.2_U100.pkl
L160_D7.2_U120,r160/t7.2/t7.2_120.cif,156,3784,3488,296,4.5,True,3.0994478672669827,0.909584129427385,0.9763671400402731,4.499028085639731,-936.30647,0.3333300000000463,160.0,7.2,120.0,L160_D7.2_U120.pkl
L160_D7.2_U140,r160/t7.2/t7.2_140.cif,156,3746,3488,258,4.5,True,3.089648957747823,0.9080047660446545,0.9772216928932457,4.493022519707972,-936.35678,0.2830200000000786,160.0,7.2,140.0,L160_D7.2_U140.pkl
L160_D7.2_U160,r160/t7.2/t7.2_160.cif,156,3650,3494,156,4.5,True,3.0650666628905507,0.9038118250593301,0.9772652673428786,4.498461085430815,-936.23998,0.3998200000000906,160.0,7.2,160.0,L160_D7.2_U160.pkl
L160_D7.2_U180,r160/t7.2/t7.2_180.cif,156,3620,3494,126,4.5,True,3.053264301716839,0.9000435717433013,0.9774517226214706,4.499252872097123,-936.27206,0.3677400000000261,160.0,7.2,180.0,L160_D7.2_U180.pkl
L160_D7.2_U20,r160/t7.2/t7.2_20.cif,156,3602,3482,120,4.5,True,3.0625056436843017,0.9045841713016289,0.9772887973369228,4.497168926403741,-936.11429,0.5255100000000539,160.0,7.2,20.0,L160_D7.2_U20.pkl
L160_D7.2_U200,r160/t7.2/t7.2_200.cif,156,3606,3498,108,4.5,True,3.0556941485067046,0.9033053281271157,0.9771570208090306,4.4998447933110475,-936.19331,0.4464900000000398,160.0,7.2,200.0,L160_D7.2_U200.pkl
L160_D7.2_U220,r160/t7.2/t7.2_220.cif,156,3606,3490,116,4.5,True,3.0532519478319324,0.9016700301028897,0.9771263089640333,4.499739219914797,-936.15314,0.4866600000000289,160.0,7.2,220.0,L160_D7.2_U220.pkl
L160_D7.2_U240,r160/t7.2/t7.2_240.cif,156,3674,3484,190,4.5,True,3.0716402686284034,0.9048427182195135,0.9773673552620938,4.498876436287432,-936.20656,0.4332400000000689,160.0,7.2,240.0,L160_D7.2_U240.pkl
L160_D7.2_U260,r160/t7.2/t7.2_260.cif,156,3674,3484,190,4.5,True,3.0798882151417164,0.9047344374198556,0.9772837937246897,4.499276541606536,-936.21778,0.4220200000000886,160.0,7.2,260.0,L160_D7.2_U260.pkl
L160_D7.2_U280,r160/t7.2/t7.2_280.cif,156,3672,3480,192,4.5,True,3.084238038114223,0.909558999709633,0.9772917538532886,4.4984283161125855,-936.22669,0.4131100000000742,160.0,7.2,280.0,L160_D7.2_U280.pkl
L160_D7.2_U300,r160/t7.2/t7.2_300.cif,156,3772,3444,328,4.5,True,3.0968438550657673,0.9011418886426873,0.9772716217336557,4.498766463094383,-936.42526,0.2145400000000563,160.0,7.2,300.0,L160_D7.2_U300.pkl
L160_D7.2_U320,r160/t7.2/t7.2_320.cif,156,3768,3442,326,4.5,True,3.0849006927546467,0.8919398151013679,0.9768823738858248,4.498569308992233,-936.47793,0.1618700000000217,160.0,7.2,320.0,L160_D7.2_U320.pkl
L160_D7.2_U340,r160/t7.2/t7.2_340.cif,156,3780,3462,318,4.5,True,3.0992202037907366,0.9020041828282914,0.9770612165612274,4.499122290104288,-936.43146,0.208340000000021,160.0,7.2,340.0,L160_D7.2_U340.pkl
L160_D7.2_U40,r160/t7.2/t7.2_40.cif,156,3578,3484,94,4.5,True,3.059374153691537,0.9073818150394672,0.9773354648161273,4.49900208591468,-936.062,0.5778000000000247,160.0,7.2,40.0,L160_D7.2_U40.pkl
L160_D7.2_U60,r160/t7.2/t7.2_60.cif,156,3596,3476,120,4.5,True,3.061006243081158,0.9057147962613556,0.9772655107546931,4.499810026152771,-936.15662,0.4831800000000612,160.0,7.2,60.0,L160_D7.2_U60.pkl
L160_D7.2_U80,r160/t7.2/t7.2_80.cif,156,3596,3458,138,4.5,True,3.0614656032149785,0.9024676071582581,0.9768746191997566,4.497342623831,-936.25722,0.3825800000000754,160.0,7.2,80.0,L160_D7.2_U80.pkl
L160_D8.4_U0,r160/t8.4/t8.4_0.cif,156,3660,3508,152,4.5,True,3.057731611939378,0.9028969095180147,0.9772193372599893,4.499960897381479,-936.10315,0.5366500000000087,160.0,8.4,0.0,L160_D8.4_U0.pkl
L160_D8.4_U100,r160/t8.4/t8.4_100.cif,156,3684,3490,194,4.5,True,3.0661024102776704,0.9046220576076583,0.9765216858662439,4.4957552539538765,-936.21633,0.4234700000000657,160.0,8.4,100.0,L160_D8.4_U100.pkl
L160_D8.4_U120,r160/t8.4/t8.4_120.cif,156,3776,3504,272,4.5,True,3.0864002382998543,0.9068534887848387,0.9763037313557166,4.499849317090557,-936.35112,0.2886799999999994,160.0,8.4,120.0,L160_D8.4_U120.pkl
L160_D8.4_U140,r160/t8.4/t8.4_140.cif,156,3848,3500,348,4.5,True,3.1025259237059144,0.906968869588603,0.9770403313768581,4.497522776629713,-936.49334,0.1464600000000473,160.0,8.4,140.0,L160_D8.4_U140.pkl
L160_D8.4_U160,r160/t8.4/t8.4_160.cif,156,3734,3504,230,4.5,True,3.0809119046910087,0.9084410589213971,0.9773563284742722,4.499851273686525,-936.42971,0.2100900000000365,160.0,8.4,160.0,L160_D8.4_U160.pkl
L160_D8.4_U180,r160/t8.4/t8.4_180.cif,156,3656,3510,146,4.5,True,3.0625364054677267,0.9069272135436434,0.9773812094951351,4.498679538973882,-936.3348,0.3050000000000636,160.0,8.4,180.0,L160_D8.4_U180.pkl
L160_D8.4_U20,r160/t8.4/t8.4_20.cif,156,3638,3510,128,4.5,True,3.0505181906023418,0.901883719460281,0.9772353267521007,4.499961733746749,-936.09619,0.5436100000000579,160.0,8.4,20.0,L160_D8.4_U20.pkl
L160_D8.4_U200,r160/t8.4/t8.4_200.cif,156,3584,3512,72,4.5,True,3.0476247286412255,0.9066755378152036,0.9774285205791831,4.497369560172032,-936.2017,0.4381000000000767,160.0,8.4,200.0,L160_D8.4_U200.pkl
L160_D8.4_U220,r160/t8.4/t8.4_220.cif,156,3600,3512,88,4.5,True,3.0510365864880846,0.9070896316360563,0.9773673530504988,4.498382385461406,-936.19774,0.4420600000000831,160.0,8.4,220.0,L160_D8.4_U220.pkl
L160_D8.4_U240,r160/t8.4/t8.4_240.cif,156,3638,3506,132,4.5,True,3.059669995225307,0.9063419116806302,0.9772249317838266,4.499876630516464,-936.24148,0.3983200000000124,160.0,8.4,240.0,L160_D8.4_U240.pkl
L160_D8.4_U260,r160/t8.4/t8.4_260.cif,156,3720,3506,214,4.5,True,3.0798133479826637,0.9080314775498538,0.9772534060391598,4.499792623554103,-936.29871,0.3410900000000083,160.0,8.4,260.0,L160_D8.4_U260.pkl
L160_D8.4_U280,r160/t8.4/t8.4_280.cif,156,3682,3504,178,4.5,True,3.074321030497095,0.9092915699710274,0.9772872638723593,4.4976333585562305,-936.20965,0.430150000000026,160.0,8.4,280.0,L160_D8.4_U280.pkl
L160_D8.4_U300,r160/t8.4/t8.4_300.cif,156,3750,3488,262,4.5,True,3.0829608162921933,0.905048144932497,0.9758076096715075,4.497957626782094,-936.25981,0.3799900000000207,160.0,8.4,300.0,L160_D8.4_U300.pkl
L160_D8.4_U320,r160/t8.4/t8.4_320.cif,156,3806,3492,314,4.5,True,3.084448566689514,0.8999483197163459,0.9757018226461776,4.4991859523937245,-936.3204,0.3194000000000869,160.0,8.4,320.0,L160_D8.4_U320.pkl
L160_D8.4_U340,r160/t8.4/t8.4_340.cif,156,3708,3498,210,4.5,True,3.0736931465434743,0.908459364743186,0.9769360093750442,4.497006620021865,-936.11938,0.5204200000000583,160.0,8.4,340.0,L160_D8.4_U340.pkl
L160_D8.4_U40,r160/t8.4/t8.4_40.cif,156,3606,3506,100,4.5,True,3.0450652696001526,0.9025894440446384,0.9772877788214804,4.499449296500497,-936.04526,0.5945400000000518,160.0,8.4,40.0,L160_D8.4_U40.pkl
L160_D8.4_U60,r160/t8.4/t8.4_60.cif,156,3602,3494,108,4.5,True,3.0421352374929196,0.902151969450808,0.9771949097422407,4.49884375837959,-936.15195,0.4878499999999803,160.0,8.4,60.0,L160_D8.4_U60.pkl
L160_D8.4_U80,r160/t8.4/t8.4_80.cif,156,3622,3504,118,4.5,True,3.0519197718935462,0.9032487053715403,0.9770185641654485,4.497090952523633,-936.17772,0.4620800000000145,160.0,8.4,80.0,L160_D8.4_U80.pkl
L160_D9.6_U0,r160/t9.6/t9.6_0.cif,156,3660,3514,146,4.5,True,3.055255840350478,0.9033814550263253,0.9773998016256298,4.497795674447281,-936.09367,0.546130000000062,160.0,9.6,0.0,L160_D9.6_U0.pkl
L160_D9.6_U100,r160/t9.6/t9.6_100.cif,156,3712,3506,206,4.5,True,3.0737337968552456,0.9069479334015709,0.9772186974353199,4.4999133280365395,-936.22312,0.4166800000000421,160.0,9.6,100.0,L160_D9.6_U100.pkl
L160_D9.6_U120,r160/t9.6/t9.6_120.cif,156,3800,3510,290,4.5,True,3.094508976887671,0.9104452476457047,0.9770564574090894,4.499755725935822,-936.3948,0.2450000000000045,160.0,9.6,120.0,L160_D9.6_U120.pkl
L160_D9.6_U140,r160/t9.6/t9.6_140.cif,156,3806,3494,312,4.5,True,3.095381757610198,0.9057028358822394,0.9772098970366575,4.499776865404409,-936.47901,0.1607900000000199,160.0,9.6,140.0,L160_D9.6_U140.pkl
L160_D9.6_U160,r160/t9.6/t9.6_160.cif,156,3746,3496,250,4.5,True,3.087075409436739,0.9085734481440527,0.977238445049913,4.498444732104528,-936.45746,0.1823400000000674,160.0,9.6,160.0,L160_D9.6_U160.pkl
L160_D9.6_U180,r160/t9.6/t9.6_180.cif,156,3668,3504,164,4.5,True,3.069843759058945,0.9089016629302133,0.9774135627889157,4.499509176835089,-936.34849,0.2913100000000668,160.0,9.6,180.0,L160_D9.6_U180.pkl
L160_D9.6_U20,r160/t9.6/t9.6_20.cif,156,3634,3512,122,4.5,True,3.048008586296215,0.9025205007517286,0.9773815810997094,4.498628613949937,-936.10252,0.5372800000000097,160.0,9.6,20.0,L160_D9.6_U20.pkl
L160_D9.6_U200,r160/t9.6/t9.6_200.cif,156,3600,3506,94,4.5,True,3.051113123510134,0.9079174845009664,0.9774405760861123,4.496289185714505,-936.23452,0.4052800000000616,160.0,9.6,200.0,L160_D9.6_U200.pkl
L160_D9.6_U220,r160/t9.6/t9.6_220.cif,156,3634,3518,116,4.5,True,3.058305845812315,0.9091780773688608,0.9773540994808031,4.497293719871139,-936.24173,0.3980700000000752,160.0,9.6,220.0,L160_D9.6_U220.pkl
L160_D9.6_U240,r160/t9.6/t9.6_240.cif,156,3656,3508,148,4.5,True,3.061152627216801,0.9069571391080462,0.9773867556987624,4.497757444695067,-936.29363,0.3461700000000292,160.0,9.6,240.0,L160_D9.6_U240.pkl
L160_D9.6_U260,r160/t9.6/t9.6_260.cif,156,3744,3508,236,4.5,True,3.0880561726051474,0.9129056163374331,0.9772554080597237,4.498482007834857,-936.33495,0.3048499999999876,160.0,9.6,260.0,L160_D9.6_U260.pkl
L160_D9.6_U280,r160/t9.6/t9.6_280.cif,156,3724,3502,222,4.5,True,3.0825001783061006,0.9095147151530651,0.9772278497633704,4.498822896269578,-936.31022,0.3295800000000781,160.0,9.6,280.0,L160_D9.6_U280.pkl
L160_D9.6_U300,r160/t9.6/t9.6_300.cif,156,3930,3478,452,4.5,True,3.120681339729694,0.9061941388441922,0.977700947771641,4.4990179233445105,-936.81213,-0.1723299999999881,160.0,9.6,300.0,L160_D9.6_U300.pkl
L160_D9.6_U320,r160/t9.6/t9.6_320.cif,156,3930,3482,448,4.5,True,3.114940437224321,0.9069621722827417,0.9783285616850865,4.499923235556304,-936.84223,-0.2024299999999357,160.0,9.6,320.0,L160_D9.6_U320.pkl
L160_D9.6_U340,r160/t9.6/t9.6_340.cif,156,3690,3508,182,4.5,True,3.06402830386214,0.9065583055545368,0.9769147444837769,4.49994459628388,-936.16316,0.4766400000000885,160.0,9.6,340.0,L160_D9.6_U340.pkl
L160_D9.6_U40,r160/t9.6/t9.6_40.cif,156,3616,3512,104,4.5,True,3.051603845271572,0.9060034544338786,0.9772507771111176,4.498944551132378,-936.04364,0.5961600000000544,160.0,9.6,40.0,L160_D9.6_U40.pkl
L160_D9.6_U60,r160/t9.6/t9.6_60.cif,156,3594,3494,100,4.5,True,3.041752280669367,0.9020106194934356,0.9772836710138996,4.499728091994811,-936.13257,0.5072300000000496,160.0,9.6,60.0,L160_D9.6_U60.pkl
L160_D9.6_U80,r160/t9.6/t9.6_80.cif,156,3620,3504,116,4.5,True,3.0553434376281237,0.9053218059816689,0.97738136951362,4.499948383813456,-936.15653,0.4832700000000614,160.0,9.6,80.0,L160_D9.6_U80.pkl
L180_D0_U0,r180/t0/t0_0.cif,156,3700,3506,194,4.5,True,3.071052823266808,0.9117076951546744,0.9771286520100776,4.494325328767418,-936.08806,0.5517399999999952,180.0,0.0,0.0,L180_D0_U0.pkl
L180_D0_U100,r180/t0/t0_100.cif,156,3722,3508,214,4.5,True,3.0716964536015245,0.9061973304277606,0.9774629861592486,4.498945825965059,-936.44106,0.1987400000000434,180.0,0.0,100.0,L180_D0_U100.pkl
L180_D0_U120,r180/t0/t0_120.cif,156,3784,3486,298,4.5,True,3.0838655096508285,0.9062178311962487,0.9769773465920245,4.499704544836318,-936.58,0.0597999999999956,180.0,0.0,120.0,L180_D0_U120.pkl
L180_D0_U140,r180/t0/t0_140.cif,156,3748,3498,250,4.5,True,3.0829182708561005,0.9066474726788456,0.9767832048433572,4.4981749702043965,-936.42204,0.2177599999999984,180.0,0.0,140.0,L180_D0_U140.pkl
L180_D0_U160,r180/t0/t0_160.cif,156,3796,3520,276,4.5,True,3.097019847015039,0.9137143786637159,0.9770674074537585,4.4999366100557685,-936.50201,0.1377899999999954,180.0,0.0,160.0,L180_D0_U160.pkl
