atom_index,atom_label,symbol,atomic_number,frac_x,frac_y,frac_z,x,y,z,structure_id,relative_cif_path
0,C1,C,6,0.1437114164167556,0.3141221380846118,0.1663457571497476,2.948197275034677,5.811836211342876,4.591169250786761,L280_D6_U20,r280/t6.0/t6.0_20.cif
1,C2,C,6,0.1785026831176349,0.24662813363094008,0.1947362366427685,3.4672622194904243,4.6069472996395495,5.374750982577553,L280_D6_U20,r280/t6.0/t6.0_20.cif
2,C3,C,6,0.1303819872508911,0.18945698325009863,0.1742021032060718,2.5071012171666194,3.5558402383106023,4.8080056465889385,L280_D6_U20,r280/t6.0/t6.0_20.cif
3,C4,C,6,0.07613934833533278,0.33920718453857746,0.19239793599884972,1.6864398471692816,6.284690561880438,5.310213514358328,L280_D6_U20,r280/t6.0/t6.0_20.cif
4,C5,C,6,0.027048343252906205,0.2743528113951921,0.1967669813376751,0.6664852271983994,5.111249927201941,5.430799857879255,L280_D6_U20,r280/t6.0/t6.0_20.cif
5,C6,C,6,0.12557320145127007,0.20975029957367125,0.1205180706195545,2.5120997787107537,3.887225854372531,3.3263178422671635,L280_D6_U20,r280/t6.0/t6.0_20.cif
6,C7,C,6,0.2961839647023713,0.25978904707610206,0.22105092098305956,5.659999589448697,4.863682749096396,6.101040439293567,L280_D6_U20,r280/t6.0/t6.0_20.cif
7,C8,C,6,0.3756127459890559,0.24416290545864788,0.21055736364032665,7.138771198173916,4.573052651053836,5.811416594184296,L280_D6_U20,r280/t6.0/t6.0_20.cif
8,C9,C,6,0.4191501277827813,0.2878485495854978,0.24691136196888122,7.974056985091721,5.390361242493182,6.8147927074623755,L280_D6_U20,r280/t6.0/t6.0_20.cif
9,C10,C,6,0.39318263569944245,0.37000900540988874,0.2475787072902513,7.606264132178504,6.881172022284831,6.833211544056883,L280_D6_U20,r280/t6.0/t6.0_20.cif
10,C11,C,6,0.3141518435415928,0.37405819234764254,0.2595752752266683,6.116245960518304,6.962829530462753,7.1643187196674365,L280_D6_U20,r280/t6.0/t6.0_20.cif
11,C12,C,6,0.2764565836081223,0.45077481816133275,0.26361385989836017,5.516590397047308,8.35719796889333,7.275784296421996,L280_D6_U20,r280/t6.0/t6.0_20.cif
12,C13,C,6,0.008803177687973297,0.28410617876417216,0.46699668815303685,0.00873723045014574,5.473040344438872,12.8891825773311,L280_D6_U20,r280/t6.0/t6.0_20.cif
13,C14,C,6,0.040820782542575894,0.20861626854307835,0.4518204508304784,0.517365339120412,4.093304528630561,12.470316022921489,L280_D6_U20,r280/t6.0/t6.0_20.cif
14,C15,C,6,0.9875651546573146,0.19758509058381174,0.4093473412963296,18.297926855799172,3.8641472878574556,11.298051470944138,L280_D6_U20,r280/t6.0/t6.0_20.cif
15,C16,C,6,0.94377491151694,0.2702215270806547,0.4964511053331757,17.476651790099826,5.24132917849513,13.702129157841489,L280_D6_U20,r280/t6.0/t6.0_20.cif
16,C17,C,6,0.8909186666622981,0.2244685569045957,0.4668796911048316,16.45540789749485,4.391160288319523,12.885953440265288,L280_D6_U20,r280/t6.0/t6.0_20.cif
17,C18,C,6,0.9805555735681328,0.2731422719830707,0.3842453388690025,18.307306699599305,5.217548356153258,10.605232227145988,L280_D6_U20,r280/t6.0/t6.0_20.cif
18,C19,C,6,0.1612393719280502,0.1858870113068246,0.476294461616649,2.7113543356731715,3.6977489605303058,13.145802597933663,L280_D6_U20,r280/t6.0/t6.0_20.cif
19,C20,C,6,0.23911341157429702,0.18787767179994294,0.4616672363496172,4.191705644967368,3.723851929968655,12.742088863234242,L280_D6_U20,r280/t6.0/t6.0_20.cif
20,C21,C,6,0.2879618004357378,0.17487914192220777,0.5078810825726442,5.031891283658995,3.519680026120088,14.0175983404537,L280_D6_U20,r280/t6.0/t6.0_20.cif
21,C22,C,6,0.2667234169151641,0.22676176677379256,0.5489507158020821,4.65927555857531,4.488904257898043,15.151126724074224,L280_D6_U20,r280/t6.0/t6.0_20.cif
22,C23,C,6,0.1888986462986507,0.21444756411981522,0.5588582635312477,3.170567081516672,4.272308000977563,15.424576611010016,L280_D6_U20,r280/t6.0/t6.0_20.cif
