atom_index,atom_label,symbol,atomic_number,frac_x,frac_y,frac_z,x,y,z,structure_id,relative_cif_path
0,C1,C,6,0.1567046235986983,0.2986304006090201,0.28212761508630474,2.7597459724611277,5.703328514517787,7.625650991383842,L100_D7.2_U220,r100/t7.2/t7.2_220.cif
1,C2,C,6,0.17486882920177543,0.36079806739024983,0.24964668981005092,3.284120730969878,6.8368338389827334,6.747721335479155,L100_D7.2_U220,r100/t7.2/t7.2_220.cif
2,C3,C,6,0.12114942372598597,0.41962047954656556,0.2674879833637854,2.3351368668347163,7.937990478436483,7.2299551566312825,L100_D7.2_U220,r100/t7.2/t7.2_220.cif
3,C4,C,6,0.08788986354651371,0.2714946074289029,0.25757239887718214,1.4844689728957563,5.185718898400355,6.961945991178671,L100_D7.2_U220,r100/t7.2/t7.2_220.cif
4,C5,C,6,0.027275713334092202,0.334856090704602,0.24876012211227125,0.4785592005120219,6.355316908192903,6.723758222752901,L100_D7.2_U220,r100/t7.2/t7.2_220.cif
5,C6,C,6,0.13021546891772337,0.4066670437011494,0.32316394070785687,2.3482268301455536,7.730652281122293,8.734825281405087,L100_D7.2_U220,r100/t7.2/t7.2_220.cif
6,C7,C,6,0.28987085002772184,0.3466487824407398,0.22259999210418663,5.478810474812837,6.5585397453107,6.01667387275102,L100_D7.2_U220,r100/t7.2/t7.2_220.cif
7,C8,C,6,0.3691714165068177,0.36091650942712233,0.23317209240870512,6.962361310091396,6.829314436562931,6.3024280593573145,L100_D7.2_U220,r100/t7.2/t7.2_220.cif
8,C9,C,6,0.4128408988347936,0.31598686886977084,0.19695587652484642,7.791225966538155,5.974909650033346,5.323536920060527,L100_D7.2_U220,r100/t7.2/t7.2_220.cif
9,C10,C,6,0.3989453652646956,0.23587055562729908,0.19741203452155842,7.393703253844201,4.489730013596807,5.335866452845861,L100_D7.2_U220,r100/t7.2/t7.2_220.cif
10,C11,C,6,0.3179575645898451,0.23319732083585884,0.18511512018551324,5.90244693870206,4.432913387264225,5.003492122991835,L100_D7.2_U220,r100/t7.2/t7.2_220.cif
11,C12,C,6,0.2908234767371922,0.15860303761441258,0.18226085232818182,5.274435720517083,3.048166306749901,4.926343877474372,L100_D7.2_U220,r100/t7.2/t7.2_220.cif
12,C13,C,6,0.08490417987631332,0.18948050724416035,0.5149929208152637,0.6665900241984789,3.8168899829645135,13.919786887821076,L100_D7.2_U220,r100/t7.2/t7.2_220.cif
13,C14,C,6,0.1056854482920215,0.26696526996509445,0.5134427128964241,1.1912148614638485,5.2526324576671675,13.877886187850482,L100_D7.2_U220,r100/t7.2/t7.2_220.cif
14,C15,C,6,0.05588170240511333,0.298490316108272,0.5512083697821664,0.2209489462218236,5.85941437954726,14.89865729805508,L100_D7.2_U220,r100/t7.2/t7.2_220.cif
15,C16,C,6,0.013654918227305728,0.18927754612317235,0.482810653616994,-0.5900292405988076,3.794148217135462,13.049929686177087,L100_D7.2_U220,r100/t7.2/t7.2_220.cif
16,C17,C,6,0.9563901960990535,0.24588007428326533,0.5015057175671208,17.113162299253723,4.854649141012947,13.555240139043102,L100_D7.2_U220,r100/t7.2/t7.2_220.cif
17,C18,C,6,0.0653224687203913,0.24039579254377566,0.5916555837469946,0.20112223571732132,4.806127723716579,15.991908439653727,L100_D7.2_U220,r100/t7.2/t7.2_220.cif
18,C19,C,6,0.2184085090844778,0.27414022970223306,0.48535116830573666,3.3820200642526745,5.369098229351233,13.11859747096274,L100_D7.2_U220,r100/t7.2/t7.2_220.cif
19,C20,C,6,0.2988789596614556,0.2794887199700215,0.4995779618255025,4.8634714868932845,5.47665526557188,13.503134667277353,L100_D7.2_U220,r100/t7.2/t7.2_220.cif
20,C21,C,6,0.3382454982572056,0.2681898437294881,0.4524018395486581,5.6954576948215045,5.239340238692298,12.228007298054688,L100_D7.2_U220,r100/t7.2/t7.2_220.cif
21,C22,C,6,0.3206818165243608,0.19910649571869057,0.42537659635375435,5.314469641133255,3.9425180512922218,11.497539731104306,L100_D7.2_U220,r100/t7.2/t7.2_220.cif
22,C23,C,6,0.23893037783762033,0.20479031392121783,0.41340073728200905,3.8223490469205474,4.040840138335779,11.17384323094004,L100_D7.2_U220,r100/t7.2/t7.2_220.cif
23,C24,C,6,0.20879201710834755,0.14200195496013676,0.38562647218515084,3.2184233650642757,2.8602925763651936,10.423130288125051,L100_D7.2_U220,r100/t7.2/t7.2_220.cif
24,C25,C,6,0.6578725429623086,0.29740326681091867,0.28005996273311584,12.14672741282422,5.679356698958671,7.569764242360324,L100_D7.2_U220,r100/t7.2/t7.2_220.cif
25,C26,C,6,0.6743945801551409,0.36045171822056504,0.24773344664421218,12.64147788540201,6.829283842717009,6.696008125342411,L100_D7.2_U220,r100/t7.2/t7.2_220.cif
26,C27,C,6,0.6206342175520881,0.41830094798702916,0.26668890807059353,11.687377911953948,7.913053611511993,7.208356883453187,L100_D7.2_U220,r100/t7.2/t7.2_220.cif
