atom_index,atom_label,symbol,atomic_number,frac_x,frac_y,frac_z,x,y,z,structure_id,relative_cif_path
0,C1,C,6,0.145878741128365,0.3549696206193205,0.2065573225373833,2.6516586517061613,6.861420208496591,5.5174160760716875,L40_D9.6_U340,r40/t9.6/t9.6_340.cif
1,C2,C,6,0.1670174297172772,0.35486688292477947,0.1530918881508918,3.193106864565682,6.8018655439124975,4.0892844389335465,L40_D9.6_U340,r40/t9.6/t9.6_340.cif
2,C3,C,6,0.10830370971455561,0.41021056848923443,0.1294240443181568,2.2274611920311913,7.81140892035672,3.457085393920013,L40_D9.6_U340,r40/t9.6/t9.6_340.cif
3,C4,C,6,0.0821378916413881,0.30879258452680963,0.207714819397159,1.3901129087026842,5.999049492392092,5.548334330160564,L40_D9.6_U340,r40/t9.6/t9.6_340.cif
4,C5,C,6,0.020650743924973094,0.3371595821300014,0.16712315038098277,0.38241191615268005,6.485822697553926,4.464077793363624,L40_D9.6_U340,r40/t9.6/t9.6_340.cif
5,C6,C,6,0.10838749863048676,0.467335835029833,0.16823727934490204,2.1997304416718073,8.921623694223175,4.493837634267995,L40_D9.6_U340,r40/t9.6/t9.6_340.cif
6,C7,C,6,0.2862343725552269,0.31531290325597866,0.1485268657091682,5.392449147897904,6.057192846926932,3.967346722573792,L40_D9.6_U340,r40/t9.6/t9.6_340.cif
7,C8,C,6,0.3629164742128147,0.33603458785884155,0.14370902361601,6.873284112420951,6.43954334664663,3.838655862863626,L40_D9.6_U340,r40/t9.6/t9.6_340.cif
8,C9,C,6,0.4129328660498533,0.2669130733245673,0.1512481931901355,7.700920789426891,5.154936429676053,4.0400369366378674,L40_D9.6_U340,r40/t9.6/t9.6_340.cif
9,C10,C,6,0.4042212780410978,0.22283570141630407,0.19917868431157598,7.3493879443076,4.382253431837525,5.320323004441567,L40_D9.6_U340,r40/t9.6/t9.6_340.cif
10,C11,C,6,0.3251068692603636,0.20792934436552743,0.197250532563038,5.848796274868903,4.101391276968036,5.268819550950763,L40_D9.6_U340,r40/t9.6/t9.6_340.cif
11,C12,C,6,0.3026634336396563,0.1644823844190574,0.24120313461231727,5.250912976556797,3.3362104776630153,6.442851002137808,L40_D9.6_U340,r40/t9.6/t9.6_340.cif
12,C13,C,6,0.19682641692460043,0.30552222146911223,0.4558260586502349,2.8694290304772543,6.205338338409204,12.175709836837344,L40_D9.6_U340,r40/t9.6/t9.6_340.cif
13,C14,C,6,0.2201601670450589,0.2699735766768468,0.4091165880003524,3.386933029540907,5.490145022207007,10.928038821824945,L40_D9.6_U340,r40/t9.6/t9.6_340.cif
14,C15,C,6,0.16187504805507164,0.30669593639622417,0.370997313556113,2.4437543272615954,6.13584814221804,9.909823175711646,L40_D9.6_U340,r40/t9.6/t9.6_340.cif
15,C16,C,6,0.13368281937470208,0.2660543481548174,0.47153006438479383,1.588662445180485,5.484125092759025,12.595184356714974,L40_D9.6_U340,r40/t9.6/t9.6_340.cif
16,C17,C,6,0.0736371051408939,0.2661087377753574,0.42691920162324226,0.5814279106506138,5.437053888773321,11.403569901490487,L40_D9.6_U340,r40/t9.6/t9.6_340.cif
17,C18,C,6,0.1601605689692171,0.38381255289200367,0.386793801312153,2.4709193847701667,7.5951368859478725,10.331768011266295,L40_D9.6_U340,r40/t9.6/t9.6_340.cif
18,C19,C,6,0.3410505359754568,0.22991732855113775,0.41878700195786916,5.578565315479771,4.751423864310299,11.186348218829327,L40_D9.6_U340,r40/t9.6/t9.6_340.cif
19,C20,C,6,0.41683876340780474,0.24506749933668487,0.4067625132514185,7.054715374695776,5.021805613802038,10.865158408269567,L40_D9.6_U340,r40/t9.6/t9.6_340.cif
20,C21,C,6,0.470432641904474,0.19064999633037422,0.4374726813103436,7.906380976995221,4.037175309830297,11.685467138387382,L40_D9.6_U340,r40/t9.6/t9.6_340.cif
21,C22,C,6,0.4600324908288972,0.18774352826733243,0.493558050000611,7.555579412047857,4.043274963566822,13.183580645295782,L40_D9.6_U340,r40/t9.6/t9.6_340.cif
22,C23,C,6,0.3826320285855282,0.16910605656298647,0.49725090025115115,6.067050294975362,3.698691425299741,13.282221502412664,L40_D9.6_U340,r40/t9.6/t9.6_340.cif
23,C24,C,6,0.3585213989419018,0.16088382134860904,0.5494499524117168,5.46218207694416,3.601184548922651,14.676526415007984,L40_D9.6_U340,r40/t9.6/t9.6_340.cif
24,C25,C,6,0.6457598894881987,0.3549334002046752,0.20670575291840154,12.040908240636798,6.860902803119154,5.521380845562051,L40_D9.6_U340,r40/t9.6/t9.6_340.cif
25,C26,C,6,0.6667881001180276,0.3545303914977327,0.15318368985764896,12.58003689499078,6.795671326123194,4.091736582515051,L40_D9.6_U340,r40/t9.6/t9.6_340.cif
26,C27,C,6,0.6080156654612142,0.40979791338093424,0.1294655350488855,11.613323519375642,7.8037360309397945,3.458193665570315,L40_D9.6_U340,r40/t9.6/t9.6_340.cif
27,C28,C,6,0.5820464285514115,0.30873328550431023,0.20799913932098832,10.779479102950242,5.99824694568799,5.555928886960648,L40_D9.6_U340,r40/t9.6/t9.6_340.cif
28,C29,C,6,0.5204745371954294,0.3368128275064138,0.1673742746686981,9.769895563764752,6.4796082762816765,4.470785651333084,L40_D9.6_U340,r40/t9.6/t9.6_340.cif
29,C30,C,6,0.6082123275454346,0.4671186016092409,0.1681539076775534,11.588309118814506,8.91747105106024,4.491610668057997,L40_D9.6_U340,r40/t9.6/t9.6_340.cif
30,C31,C,6,0.7862478486428353,0.315211353244211,0.1488830027397536,14.783536461034874,6.055677523497656,3.9768596081674787,L40_D9.6_U340,r40/t9.6/t9.6_340.cif
31,C32,C,6,0.8628378578696216,0.3362178469810916,0.1438832235543012,16.263510312434384,6.443158499681869,3.8433089709121413,L40_D9.6_U340,r40/t9.6/t9.6_340.cif
32,C33,C,6,0.9130921306275606,0.26729373498040904,0.1517971446380448,17.094863624588253,5.162647435761433,4.05470014734602,L40_D9.6_U340,r40/t9.6/t9.6_340.cif
33,C34,C,6,0.9051083971591604,0.22496056420744845,0.20056542060844754,16.757046691497003,4.423488166325106,5.357364543534167,L40_D9.6_U340,r40/t9.6/t9.6_340.cif
