atom_index,atom_label,symbol,atomic_number,frac_x,frac_y,frac_z,x,y,z,structure_id,relative_cif_path
0,C1,C,6,0.14299111195585387,0.3158217985526364,0.18508552524058727,2.8078369741615736,5.9808258985152305,5.102654369082188,L280_D6_U200,r280/t6.0/t6.0_200.cif
1,C2,C,6,0.1783766234607432,0.24622640296683598,0.21241915644908219,3.3094921617171,4.748641449673931,5.856219903327016,L280_D6_U200,r280/t6.0/t6.0_200.cif
2,C3,C,6,0.1291418706281894,0.1914590593664996,0.1902748762294584,2.3464335736648807,3.724023481167475,5.245720470343453,L280_D6_U200,r280/t6.0/t6.0_200.cif
3,C4,C,6,0.0756293259929294,0.33934987948705486,0.2108711630036188,1.5349550706064574,6.441490512797483,5.813543008375146,L280_D6_U200,r280/t6.0/t6.0_200.cif
4,C5,C,6,0.026266011580082706,0.27490395505889464,0.21402079821118133,0.505986262333415,5.272574335990964,5.900375837857587,L280_D6_U200,r280/t6.0/t6.0_200.cif
5,C6,C,6,0.12334978417141,0.215696396029405,0.13687901698434618,2.378059287567313,4.097900996924353,3.773640932444388,L280_D6_U200,r280/t6.0/t6.0_200.cif
6,C7,C,6,0.2975268371017918,0.2568115134624795,0.23966349657561967,5.501974437973766,4.975587447443614,6.607323756525323,L280_D6_U200,r280/t6.0/t6.0_200.cif
7,C8,C,6,0.376735180640948,0.2427540311883984,0.22881441468854846,6.982410310676392,4.706088921808725,6.308223570167505,L280_D6_U200,r280/t6.0/t6.0_200.cif
8,C9,C,6,0.42211773975941586,0.28524516755065393,0.26493160323151566,7.827619699348963,5.524879293936104,7.303944492579881,L280_D6_U200,r280/t6.0/t6.0_200.cif
9,C10,C,6,0.3948133706193889,0.366946409227492,0.266389472147975,7.440592113161577,7.013634310637308,7.34413672904165,L280_D6_U200,r280/t6.0/t6.0_200.cif
10,C11,C,6,0.3163958272384511,0.36897524078647254,0.27920233766299535,5.9525654234440095,7.066690289415942,7.697376800709578,L280_D6_U200,r280/t6.0/t6.0_200.cif
11,C12,C,6,0.27670623373593467,0.44454152969410154,0.2838109234571037,5.318368429151524,8.447759383651494,7.824431687400632,L280_D6_U200,r280/t6.0/t6.0_200.cif
12,C13,C,6,0.024640524860678224,0.16264592178985948,0.5320080222171244,-0.3082162506997748,3.6299061090627864,14.667019775988885,L280_D6_U200,r280/t6.0/t6.0_200.cif
13,C14,C,6,0.047673618414264415,0.23717500902672495,0.5473670201738579,0.2084100027240635,5.005634219798547,15.0904546065991,L280_D6_U200,r280/t6.0/t6.0_200.cif
