atom_index,atom_label,symbol,atomic_number,frac_x,frac_y,frac_z,x,y,z,structure_id,relative_cif_path
0,C1,C,6,0.13971168368926548,0.36739742743379217,0.1592222577616313,2.741974704152842,6.596019664980993,4.367034201299442,L340_D0_U80,r340/t0/t0_80.cif
1,C2,C,6,0.1690788055048046,0.2966766107609654,0.1345029001429271,3.2499478578035386,5.322299106167184,3.6890493411887184,L340_D0_U80,r340/t0/t0_80.cif
2,C3,C,6,0.1107451450745863,0.29544921732758106,0.0908261815756691,2.2940892682793015,5.329688454976046,2.4911155443366733,L340_D0_U80,r340/t0/t0_80.cif
3,C4,C,6,0.0782205700603113,0.3474985245829947,0.1866344990193257,1.4670713109524856,6.214190500070842,5.118877547760707,L340_D0_U80,r340/t0/t0_80.cif
4,C5,C,6,0.021480491552099003,0.30889603451513686,0.1513725496052484,0.4497784407093217,5.533785272614118,4.151738020532661,L340_D0_U80,r340/t0/t0_80.cif
5,C6,C,6,0.10227282357736411,0.3749003234486477,0.07555202894456019,2.3209844360676004,6.790003460143009,2.0721870108914313,L340_D0_U80,r340/t0/t0_80.cif
6,C7,C,6,0.29247099033753954,0.2697014335144697,0.1559634602911414,5.4481199987533175,4.815394594475656,4.277654235151475,L340_D0_U80,r340/t0/t0_80.cif
7,C8,C,6,0.368630420682609,0.2732061719513439,0.1413501961469079,6.928800347049511,4.889318725436867,3.8768520784201645,L340_D0_U80,r340/t0/t0_80.cif
8,C9,C,6,0.4231601086572395,0.2529275323673268,0.18613332861428997,7.772765613215935,4.488712645019066,5.105131804356248,L340_D0_U80,r340/t0/t0_80.cif
9,C10,C,6,0.4077672150890996,0.29775846673925566,0.2324396093212581,7.413057687166943,5.275247985585883,6.375187350767629,L340_D0_U80,r340/t0/t0_80.cif
10,C11,C,6,0.3309274038264576,0.28519973353934525,0.241388511986791,5.922173822235043,5.039961267324556,6.6206314523265215,L340_D0_U80,r340/t0/t0_80.cif
11,C12,C,6,0.3033814382231796,0.32406574936364557,0.2861115868201762,5.329419398345154,5.718722974231713,7.847263960433888,L340_D0_U80,r340/t0/t0_80.cif
12,C13,C,6,0.6759327586249013,0.23771410065286092,0.3901986333736673,11.831938570789978,4.071909130729767,10.702089024476402,L340_D0_U80,r340/t0/t0_80.cif
13,C14,C,6,0.7174764429277435,0.18314257277177204,0.42605711819658176,12.401976474753795,3.0515811457136426,11.685589898222839,L340_D0_U80,r340/t0/t0_80.cif
14,C15,C,6,0.6693292377380687,0.11997327391439888,0.41578534151401286,11.423436739245016,1.9058143282162359,11.403862954317525,L340_D0_U80,r340/t0/t0_80.cif
15,C16,C,6,0.6115287796460208,0.2722601464451145,0.4148478250186433,10.605026679070114,4.685526589543164,11.378149422446304,L340_D0_U80,r340/t0/t0_80.cif
16,C17,C,6,0.565722884105947,0.21086511674682717,0.4279195660829966,9.598668055669224,3.5562177723983948,11.736671786725434,L340_D0_U80,r340/t0/t0_80.cif
17,C18,C,6,0.6551081507476215,0.11911686096289636,0.36055739890999317,11.332239214508387,1.9278517277569023,9.88911044666105,L340_D0_U80,r340/t0/t0_80.cif
18,C19,C,6,0.8364326299035691,0.20521097100132238,0.44919178893972855,14.59607126368732,3.4385277744834415,12.320111100166686,L340_D0_U80,r340/t0/t0_80.cif
19,C20,C,6,0.9158882608973605,0.1875892916987699,0.4411179987881753,16.08122418516069,3.122457344886763,12.09866895871224,L340_D0_U80,r340/t0/t0_80.cif
20,C21,C,6,0.9591320137279966,0.24253293799607387,0.47313114682239893,16.88403222949477,4.1032869459791845,12.976702685416532,L340_D0_U80,r340/t0/t0_80.cif
21,C22,C,6,0.9302432195792807,0.32278554627484657,0.46438593456848315,16.508626803749504,5.573775705847479,12.736845258776798,L340_D0_U80,r340/t0/t0_80.cif
22,C23,C,6,0.8515712256011094,0.32954477576077223,0.4748540624675528,15.011791799981387,5.689985058549278,13.023957583407018,L340_D0_U80,r340/t0/t0_80.cif
23,C24,C,6,0.8107459457348355,0.4052904840134442,0.47002433122017323,14.392298853388121,7.0755573057249155,12.891491169245457,L340_D0_U80,r340/t0/t0_80.cif
24,C25,C,6,0.6398463828962573,0.36767564107044554,0.15903428130003402,12.119595636126324,6.601224968740988,4.36187851736194,L340_D0_U80,r340/t0/t0_80.cif
25,C26,C,6,0.6689507422432857,0.2970101910320279,0.1340828281542201,12.623481250093208,5.328673083427559,3.6775279071412394,L340_D0_U80,r340/t0/t0_80.cif
26,C27,C,6,0.609890443410322,0.29556164887816105,0.0908776149047591,11.652108587125399,5.331705132702884,2.492526220898985,L340_D0_U80,r340/t0/t0_80.cif
27,C28,C,6,0.5786642502143172,0.3480017562189737,0.1868506870595456,10.849577963645604,6.223226497799642,5.124806998698187,L340_D0_U80,r340/t0/t0_80.cif
28,C29,C,6,0.5214685987472715,0.3095113760034268,0.15191565943149674,9.822889919865393,5.5446441914744,4.16663404838474,L340_D0_U80,r340/t0/t0_80.cif
29,C30,C,6,0.6007578564942433,0.37502926879255016,0.07556696634441959,11.666770411948152,6.792346387567395,2.0725967032107184,L340_D0_U80,r340/t0/t0_80.cif
30,C31,C,6,0.7924928763604155,0.270289216642387,0.1545001687382673,14.828243792974243,4.827118988938361,4.237520121066493,L340_D0_U80,r340/t0/t0_80.cif
31,C32,C,6,0.8685924164763853,0.2744317159877726,0.139952033914756,16.30869090707504,4.912637156840925,3.8385042847598494,L340_D0_U80,r340/t0/t0_80.cif
32,C33,C,6,0.9227846098429234,0.251610523082135,0.18441237627699822,17.142984535577,4.46585233849822,5.057930754569537,L340_D0_U80,r340/t0/t0_80.cif
33,C34,C,6,0.9078624804397275,0.2946974913839567,0.23137513225472356,16.78699678818156,5.220114437028183,6.345991635159736,L340_D0_U80,r340/t0/t0_80.cif
34,C35,C,6,0.8305533418185621,0.2840582565749323,0.2400763535270666,15.291412578744158,5.020025436680775,6.584642508621681,L340_D0_U80,r340/t0/t0_80.cif
35,C36,C,6,0.8038033333160779,0.32336731724948964,0.2849532308266317,14.713851058867332,5.706767344323097,7.81549340076338,L340_D0_U80,r340/t0/t0_80.cif
36,C37,C,6,0.1759281539789197,0.23771085780132148,0.39020888574690993,2.4577993922279378,4.0718429599273325,10.702370219236636,L340_D0_U80,r340/t0/t0_80.cif
37,C38,C,6,0.21747317450772596,0.18314101848609968,0.42606362200478654,3.027877262051049,3.051548345995523,11.685768280022394,L340_D0_U80,r340/t0/t0_80.cif
38,C39,C,6,0.16933119252708076,0.11996846936105779,0.4157941750192532,2.0494223925927804,1.9057206257054444,11.404105233381044,L340_D0_U80,r340/t0/t0_80.cif
39,C40,C,6,0.11152680876516283,0.27226190952837076,0.4148489512777433,1.2309747292765367,4.685557995810367,11.378180312675337,L340_D0_U80,r340/t0/t0_80.cif
40,C41,C,6,0.06572500315424121,0.21087004000974968,0.42792120145196494,0.22469659501133846,3.556306501353044,11.736716640455793,L340_D0_U80,r340/t0/t0_80.cif
41,C42,C,6,0.1551072341113325,0.11911250201736069,0.3605668431082755,1.9581698455665515,1.927765740613996,9.889369475376524,L340_D0_U80,r340/t0/t0_80.cif
42,C43,C,6,0.33642680503391087,0.20520932786099114,0.4491936671127284,5.221938785450877,3.438496507993166,12.320162613352354,L340_D0_U80,r340/t0/t0_80.cif
43,C44,C,6,0.4158858334284423,0.18758767015834726,0.4411274864916342,6.707131065437676,3.122421282794159,12.098929180656578,L340_D0_U80,r340/t0/t0_80.cif
44,C45,C,6,0.4591303650398145,0.2425209524391049,0.47314571458741805,7.5099195925796485,4.103058286993707,12.977102239655803,L340_D0_U80,r340/t0/t0_80.cif
45,C46,C,6,0.43023863519746025,0.3227748578425964,0.46441103981062964,7.134427610529914,5.573563531336328,12.737533827401732,L340_D0_U80,r340/t0/t0_80.cif
46,C47,C,6,0.35156074110097546,0.3295453288309265,0.47485709819138094,5.637572037019183,5.68999308109452,13.024040845068859,L340_D0_U80,r340/t0/t0_80.cif
47,C48,C,6,0.3107418697657806,0.40529442338520894,0.4700263808015954,5.01820822742781,7.075627797219058,12.89154738369873,L340_D0_U80,r340/t0/t0_80.cif
48,H49,H,1,0.1804536860403167,0.39400273055645,0.18341059224610282,3.47414519252855,7.065041355695021,5.030454538701619,L340_D0_U80,r340/t0/t0_80.cif
49,H50,H,1,0.1681501747644837,0.2489981394043705,0.1574015878021051,3.0770932310870123,4.436600758968199,4.317098167893657,L340_D0_U80,r340/t0/t0_80.cif
50,H51,H,1,0.12368181620576776,0.25572520620247635,0.061817226103593,2.5611386223766717,4.624552059564727,1.6954786624618798,L340_D0_U80,r340/t0/t0_80.cif
51,H52,H,1,0.04967540844517321,0.39767574443984105,0.20071032421934426,0.9732241857588414,7.120271344170246,5.504939213536222,L340_D0_U80,r340/t0/t0_80.cif
52,H53,H,1,0.47663942187080244,0.350583273141904,0.1406121548304429,9.089360347345094,6.301871577920238,3.8566096090802313,L340_D0_U80,r340/t0/t0_80.cif
53,H54,H,1,0.04904039036228751,0.39073232945420455,0.055827073077158194,1.4134221370888418,7.092373291563113,1.5311850297423852,L340_D0_U80,r340/t0/t0_80.cif
54,H55,H,1,0.1448140506938949,0.3854449123746172,0.05289910914691889,3.20926300797826,6.997880475247039,1.450878929305921,L340_D0_U80,r340/t0/t0_80.cif
55,H56,H,1,0.2836407957176947,0.21202901806324387,0.16308270315857118,5.160458862582448,3.7580791782982983,4.4729157364421255,L340_D0_U80,r340/t0/t0_80.cif
56,H57,H,1,0.37169286862460865,0.3303414301458846,0.1307364028160839,7.118595648544589,5.9392149142252,3.585744546515779,L340_D0_U80,r340/t0/t0_80.cif
57,H58,H,1,0.4183160286267634,0.19485746571569687,0.1932726405099112,7.559087248464364,3.4241268316235045,5.300943744597651,L340_D0_U80,r340/t0/t0_80.cif
58,H59,H,1,0.07485651063192819,0.2661658587902669,0.229740953816933,1.1258807857872624,4.700557124614026,6.301170557823039,L340_D0_U80,r340/t0/t0_80.cif
59,H60,H,1,0.44704909724966424,0.27796532320392786,0.26300072378723466,8.017545631658676,4.893201251555694,7.2133957393369545,L340_D0_U80,r340/t0/t0_80.cif
60,H61,H,1,0.32629933024240293,0.22574456410725524,0.24426436070552665,5.723815891200424,3.9530065322032404,6.699508174017552,L340_D0_U80,r340/t0/t0_80.cif
61,H62,H,1,0.29923841623455866,0.38397993595549795,0.2812863299598873,5.370370919417749,6.815383798833284,7.714920266561119,L340_D0_U80,r340/t0/t0_80.cif
62,H63,H,1,0.34353867735713595,0.31143181743963283,0.31777864689300966,5.959104096602078,5.4665699438120114,8.71580543407447,L340_D0_U80,r340/t0/t0_80.cif
63,H64,H,1,0.42943081840946584,0.22210547432941283,0.09561805180030847,8.127174243676,3.9879753313287427,2.6225435334468195,L340_D0_U80,r340/t0/t0_80.cif
64,H65,H,1,0.37195213989670284,0.3956516472996412,0.21047596335553334,6.980512992853566,7.076673466204144,5.772784178837065,L340_D0_U80,r340/t0/t0_80.cif
65,H66,H,1,0.19988768260016956,0.30664500240367076,0.2696922641558244,3.411708592352696,5.41201108393464,7.396926522405961,L340_D0_U80,r340/t0/t0_80.cif
66,H67,H,1,0.7083930160840048,0.2782617818375355,0.37761364183751783,12.55063545462798,4.820444122788412,10.356916878106597,L340_D0_U80,r340/t0/t0_80.cif
67,H68,H,1,0.7156422081207855,0.20340100575367304,0.46383575080747674,12.281467805362784,3.3955105089832536,12.721755212101845,L340_D0_U80,r340/t0/t0_80.cif
68,H69,H,1,0.6923168253972148,0.0676052489571223,0.4313896546162684,11.714252653235302,0.9395114717107563,11.831846893016301,L340_D0_U80,r340/t0/t0_80.cif
69,H70,H,1,0.5761796020551386,0.30845684298931747,0.38939735443729495,10.086146098122725,5.363435144657181,10.680112118928703,L340_D0_U80,r340/t0/t0_80.cif
70,H71,H,1,0.023371370831689806,0.20384245202237097,0.3975339883104836,-0.48412181251531655,3.4487849123269383,10.903277893030852,L340_D0_U80,r340/t0/t0_80.cif
71,H72,H,1,0.6053346639058782,0.09421163546880379,0.3467702131168211,10.400358885799212,1.482760949230156,9.510965376085615,L340_D0_U80,r340/t0/t0_80.cif
72,H73,H,1,0.701152148773998,0.08978493863488919,0.344327389005507,12.19694960742545,1.4036444883056436,9.443965343603734,L340_D0_U80,r340/t0/t0_80.cif
73,H74,H,1,0.8294004253723548,0.19476801599571478,0.4877371841487732,14.322788445926557,3.221666639157596,13.377306630156621,L340_D0_U80,r340/t0/t0_80.cif
74,H75,H,1,0.9189105357514109,0.1955152404277815,0.40191014501681616,16.277116392147782,3.2938376059512193,11.023303989102237,L340_D0_U80,r340/t0/t0_80.cif
75,H76,H,1,0.9535265610417315,0.23082926470448153,0.5113537174712319,16.636361295129024,3.863639217336266,14.025044014271003,L340_D0_U80,r340/t0/t0_80.cif
76,H77,H,1,0.6021299872133421,0.30845446640590424,0.4808111551524367,10.279863111495951,5.30104662747433,13.187344460725045,L340_D0_U80,r340/t0/t0_80.cif
77,H78,H,1,0.9624621330352081,0.3582909763769104,0.48947106534314805,17.09345939942074,6.204603589277552,13.424862283387972,L340_D0_U80,r340/t0/t0_80.cif
78,H79,H,1,0.8486481161271415,0.31100614911011376,0.5122489902840096,14.805290936062072,5.326171187932158,14.049598916631117,L340_D0_U80,r340/t0/t0_80.cif
79,H80,H,1,0.8028106053017263,0.42035869987579316,0.43123699504313207,14.393709149925376,7.376989520679244,11.82765985543491,L340_D0_U80,r340/t0/t0_80.cif
80,H81,H,1,0.8437889080997066,0.44548715134155836,0.4900868088258025,15.016746366097582,7.795420761715531,13.44175045521634,L340_D0_U80,r340/t0/t0_80.cif
81,H82,H,1,0.9911946485906897,0.10707853843375569,0.45533156771212874,17.3089083888586,1.6435282393961286,12.48850856082589,L340_D0_U80,r340/t0/t0_80.cif
82,H83,H,1,0.8948573621148304,0.3298806621924694,0.39560066678575073,16.07774773077293,5.750166253849214,10.850252133069224,L340_D0_U80,r340/t0/t0_80.cif
83,H84,H,1,0.7123451126545082,0.37576904726701243,0.47316175503255214,12.486593357393366,6.534682842548109,12.977542185511926,L340_D0_U80,r340/t0/t0_80.cif
