atom_index,atom_label,symbol,atomic_number,frac_x,frac_y,frac_z,x,y,z,structure_id,relative_cif_path
0,C1,C,6,0.15183420914716342,0.24085086043979945,0.1941751513540169,2.987952699390345,4.62661065561746,5.227767869529313,L160_D6_U0,r160/t6.0/t6.0_0.cif
1,C2,C,6,0.1736160865372911,0.307930141316649,0.22033794765911413,3.4777855379893277,5.893458547567976,5.932147523398954,L160_D6_U0,r160/t6.0/t6.0_0.cif
2,C3,C,6,0.12692547448684288,0.30335265049424637,0.26494759321990924,2.5262529112524326,5.843084795174821,7.1331707753836175,L160_D6_U0,r160/t6.0/t6.0_0.cif
3,C4,C,6,0.07913732258193282,0.2622951750211617,0.16663609504924057,1.7047676618202012,5.0036868181292204,4.486335236654529,L160_D6_U0,r160/t6.0/t6.0_0.cif
4,C5,C,6,0.024235741043160605,0.29610710706056,0.203010061713062,0.6808839455184335,5.6602825426439525,5.465629718396785,L160_D6_U0,r160/t6.0/t6.0_0.cif
5,C6,C,6,0.1379729429585406,0.22377782956762754,0.2792922536123808,2.568330423567807,4.375535806260959,7.519371348300134,L160_D6_U0,r160/t6.0/t6.0_0.cif
6,C7,C,6,0.2855727919222655,0.33870434032846003,0.19840192209190888,5.6663567149253495,6.448264583226946,5.34156500629648,L160_D6_U0,r160/t6.0/t6.0_0.cif
7,C8,C,6,0.36628184288037574,0.3329922396005475,0.21296267936382474,7.14782308670683,6.3534413789693955,5.733583544669373,L160_D6_U0,r160/t6.0/t6.0_0.cif
8,C9,C,6,0.4049186865483271,0.3591381981026429,0.168065820808133,7.9876034932421796,6.804388946060193,4.524827671615733,L160_D6_U0,r160/t6.0/t6.0_0.cif
9,C10,C,6,0.3855495737631473,0.3213989312361638,0.11988936640581262,7.629232008461277,6.0656359083639675,3.227775403928215,L160_D6_U0,r160/t6.0/t6.0_0.cif
10,C11,C,6,0.30406825434872103,0.33524864159504736,0.11101422853697561,6.139338928380807,6.316097698267453,2.9888305118304697,L160_D6_U0,r160/t6.0/t6.0_0.cif
11,C12,C,6,0.2714107534827164,0.30359516550592336,0.0645059489907143,5.540168644467145,5.6917313213990415,1.7366904321981718,L160_D6_U0,r160/t6.0/t6.0_0.cif
12,C13,C,6,0.0067474591155352965,0.2962963037680129,0.4636950236606958,-0.04146303003069459,5.866502502980261,12.48403788564305,L160_D6_U0,r160/t6.0/t6.0_0.cif
13,C14,C,6,0.03885703796358781,0.23560198701924423,0.4322533280905579,0.4990097527090491,4.714198748896531,11.637534691393375,L160_D6_U0,r160/t6.0/t6.0_0.cif
14,C15,C,6,0.9827234961485147,0.24474330396149188,0.3884076659888233,18.28533941923278,4.849974092644158,10.457080127792771,L160_D6_U0,r160/t6.0/t6.0_0.cif
15,C16,C,6,0.9446531205081705,0.26708444675713594,0.4895682722371299,17.45838828693969,5.343790284745404,13.180622060523513,L160_D6_U0,r160/t6.0/t6.0_0.cif
16,C17,C,6,0.8904584419796364,0.23936180663473755,0.4504414379339658,16.45116858394565,4.7982085535390935,12.12721226127709,L160_D6_U0,r160/t6.0/t6.0_0.cif
17,C18,C,6,0.9720531075451766,0.32588076423038254,0.38024334562549683,18.24379391930127,6.351366634074392,10.237272539775876,L160_D6_U0,r160/t6.0/t6.0_0.cif
18,C19,C,6,0.16050761948929568,0.20382737897158262,0.45101338514607603,2.6950598721766146,4.138332982271188,12.1426107674077,L160_D6_U0,r160/t6.0/t6.0_0.cif
19,C20,C,6,0.2376138243131346,0.21448557776445426,0.4383126242472868,4.1797270926656545,4.326513606772232,11.800668818181604,L160_D6_U0,r160/t6.0/t6.0_0.cif
20,C21,C,6,0.28844065405886377,0.17773470238848482,0.48022230822819956,5.003366739560878,3.6761768567284516,12.929001139849758,L160_D6_U0,r160/t6.0/t6.0_0.cif
21,C22,C,6,0.2688765265018037,0.2018991582349556,0.5322196786713,4.601243219710328,4.1656463583251675,14.32892373863202,L160_D6_U0,r160/t6.0/t6.0_0.cif
22,C23,C,6,0.1914675638516603,0.18527137505829852,0.5379894825107542,3.1106319307932524,3.861146234071485,14.484263878269104,L160_D6_U0,r160/t6.0/t6.0_0.cif
23,C24,C,6,0.1594715701447914,0.2028192549657972,0.5874049203768386,2.4673163656366928,4.2256552101045886,15.814673235664431,L160_D6_U0,r160/t6.0/t6.0_0.cif
24,C25,C,6,0.6502595566849699,0.2444460273965552,0.19506110152129902,12.341722371803364,4.6941069280945795,5.251620261486909,L160_D6_U0,r160/t6.0/t6.0_0.cif
25,C26,C,6,0.67357425413795,0.3114936237645999,0.220357388254296,12.861560067776267,5.959692257910538,5.932670921568841,L160_D6_U0,r160/t6.0/t6.0_0.cif
26,C27,C,6,0.6259359718756058,0.30990437647872776,0.2647009586882585,11.898041063848698,5.96464079737741,7.1265306462471685,L160_D6_U0,r160/t6.0/t6.0_0.cif
27,C28,C,6,0.5780442600621976,0.26647409474448414,0.16714009191749196,11.06920054253137,5.081733705650125,4.499904319082509,L160_D6_U0,r160/t6.0/t6.0_0.cif
