cluster_label,cluster_size,energy_mean,energy_std,energy_min,energy_max,delta_energy_mean,delta_energy_std,delta_energy_min,delta_energy_max,delta_energy_proportion_low_energy,lower_rotation_mean,lower_rotation_std,displacement_mean,displacement_std,upper_rotation_mean,upper_rotation_std,cluster_confidence_mean,centroid_separation_mean,centroid_separation_std,com_separation_mean,com_separation_std,interlayer_dist_mean_mean,interlayer_dist_mean_std,interlayer_dist_min_mean,interlayer_dist_min_std,interlayer_dist_max_mean,interlayer_dist_max_std,lower_nn_mean_mean,lower_nn_mean_std,upper_nn_mean_mean,upper_nn_mean_std,motif_name
2,1342,-936.3120499680543,0.22941643394569372,-937.0593872070312,-935.906005859375,0.3277500075226179,0.22941631640679125,-0.4196000099182129,0.7337999939918518,0.10655737704918032,177.37704918032787,108.99707941381635,4.4199702030855565,3.0751493305806012,165.45454545454547,106.32801641512266,0.9508678142498377,7.784926349725794,0.8481971327388952,7.786990024212569,0.8622598771318676,10.805945822460275,0.6119889038498285,2.404544464103642,0.4728620914642357,21.35052409501176,0.8816628594830739,1.1357076158039656,0.005884742422266967,1.1377136277903794,0.019262808626173317,shifted loose twisted stacking (stable)
1,47,-936.2096194003491,0.12376083516337315,-936.6397705078124,-936.0673217773438,0.43018212851057663,0.12376949502095874,0.0,0.5724999904632568,0.06382978723404255,240.0,0.0,4.212765962519544,2.916640163557485,228.93617021276594,85.5476994469521,0.990480266715119,7.302158505397378,0.33436351520130275,7.2716851925096035,0.34279140050384,10.50645436885761,0.23496520804698642,3.1922791227682934,0.3344179792770575,20.790855233401246,0.5948407316077973,1.1350183521009827,0.00015820673314265678,1.1370609864707828,0.018216268250035514,shifted compact ordered stacking (unstable)
0,41,-936.2243384384527,0.08737624226061122,-936.3864135742188,-936.0455932617188,0.41546146171848947,0.08737539046462242,0.2533699870109558,0.5941900014877319,0.0,131.70731707317074,10.932163332202425,4.126829275270787,2.915392246848054,149.26829268292684,100.80650385521855,0.9963745302448415,7.539953408176263,0.3098439835579273,7.461764640584341,0.3130513647489966,10.647092698802435,0.2216649059160413,2.530971301400335,0.2780717405083801,20.91829346888718,0.4087798220483595,1.1351111131230298,0.00019024700226887375,1.139560043829723,0.0182073214460309,aligned loose ordered stacking (moderate)
