atom_index,atom_label,symbol,atomic_number,frac_x,frac_y,frac_z,x,y,z,structure_id,relative_cif_path,z_rank,layer_label,layer_name
97,H98,H,1,0.7651209424818392,0.4142828665284932,0.1195789047281845,14.66956328326584,7.62514272935087,3.2795143766124792,L220_D0_U220,r220/t0/t0_220.cif,0,0,lower
61,H62,H,1,0.2658046389429488,0.4151137792721827,0.1199939877536458,5.329783184427001,7.6405055429495805,3.290898246974751,L220_D0_U220,r220/t0/t0_220.cif,1,0,lower
100,H101,H,1,0.8653902408268415,0.3123916670171926,0.1430448312651194,16.317423910811858,5.770687903986313,3.923079758092945,L220_D0_U220,r220/t0/t0_220.cif,2,0,lower
64,H65,H,1,0.3646446200819718,0.313008267135213,0.1434703343436906,6.950531453294347,5.782134750317307,3.934749403894093,L220_D0_U220,r220/t0/t0_220.cif,3,0,lower
98,H99,H,1,0.792649912097132,0.4965427996946862,0.1462899821868129,15.247645041553724,9.140363708791892,4.012079729502306,L220_D0_U220,r220/t0/t0_220.cif,4,0,lower
62,H63,H,1,0.2928201280393407,0.497240231791588,0.1471679079536849,5.896819001230546,9.15346807282239,4.036157305564737,L220_D0_U220,r220/t0/t0_220.cif,5,0,lower
87,H88,H,1,0.5472503375647648,0.2898473915487568,0.1480625788795889,10.316482917666075,5.360305399136284,4.06069412642381,L220_D0_U220,r220/t0/t0_220.cif,6,0,lower
51,H52,H,1,0.047377117911836,0.2896672712781174,0.1480909370317288,0.9656638724353712,5.357021956265107,4.061471863666413,L220_D0_U220,r220/t0/t0_220.cif,7,0,lower
145,O146,O,8,0.9033398533757794,0.3456476204893858,0.1481899169185994,17.067769844070238,6.381023101095979,4.064186439140452,L220_D0_U220,r220/t0/t0_220.cif,8,0,lower
127,O128,O,8,0.4027888391607122,0.3460582941749033,0.1485442968060855,7.704370831767674,6.38867511644431,4.073905494005813,L220_D0_U220,r220/t0/t0_220.cif,9,0,lower
35,C36,C,6,0.7656787446621287,0.4471174764886994,0.1530909393427968,14.644775224126914,8.238993210287225,4.198599557715096,L220_D0_U220,r220/t0/t0_220.cif,10,0,lower
11,C12,C,6,0.2658779411023441,0.4476708307421264,0.1536181029145525,5.2951845131905975,8.24932341577159,4.213057296028798,L220_D0_U220,r220/t0/t0_220.cif,11,0,lower
84,H85,H,1,0.6841867110480332,0.2654145931370043,0.1572446590849937,12.81395456722012,4.917026518225981,4.312517507055061,L220_D0_U220,r220/t0/t0_220.cif,12,0,lower
48,H49,H,1,0.1843154505803586,0.2653546883605486,0.1573384711321821,3.4631945779596616,4.915967885810187,4.315090351806845,L220_D0_U220,r220/t0/t0_220.cif,13,0,lower
146,O147,O,8,0.6950932642254443,0.4709940392624423,0.1644640849206828,13.333181026346123,8.680229600400876,4.510514058979069,L220_D0_U220,r220/t0/t0_220.cif,14,0,lower
128,O129,O,8,0.1950917237131493,0.4712158544217451,0.1646554053209845,3.980184341348692,8.684362610605731,4.515761121617374,L220_D0_U220,r220/t0/t0_220.cif,15,0,lower
101,H102,H,1,0.6678638272727447,0.4286957450475525,0.1697377682541782,12.74110829730562,7.908618619548844,4.655147599060519,L220_D0_U220,r220/t0/t0_220.cif,16,0,lower
65,H66,H,1,0.1679783859318274,0.4287964364084017,0.1698109554554903,3.390398737226469,7.910489364594687,4.657154796562727,L220_D0_U220,r220/t0/t0_220.cif,17,0,lower
139,O140,O,8,0.6362882540936564,0.173251612462446,0.177094599774648,11.715623015568031,3.239084438260313,4.856912574183344,L220_D0_U220,r220/t0/t0_220.cif,18,0,lower
121,O122,O,8,0.1366466258842809,0.1730793596682719,0.1772101059410593,2.3689183854430564,3.2359793796630494,4.860080391568811,L220_D0_U220,r220/t0/t0_220.cif,19,0,lower
