atom_index,atom_label,symbol,atomic_number,frac_x,frac_y,frac_z,x,y,z,structure_id,relative_cif_path,z_rank,layer_label,layer_name
90,H91,H,1,0.6601689608933876,0.3260777777990426,0.0769520218225522,12.853680349877926,6.121895773109804,2.081095424097167,L320_D6_U80,r320/t6.0/t6.0_80.cif,0,0,lower
54,H55,H,1,0.1608305033075002,0.326705434723661,0.077518082044646,3.485039325060441,6.134178158445714,2.0964039931257927,L320_D6_U80,r320/t6.0/t6.0_80.cif,1,0,lower
89,H90,H,1,0.5640291542985453,0.3328104734381329,0.0790274578621459,11.05888512993652,6.248878110361884,2.1372236497461907,L320_D6_U80,r320/t6.0/t6.0_80.cif,2,0,lower
53,H54,H,1,0.0646610983627559,0.3332821723890547,0.0792349371846536,1.6898449196436245,6.257848654981782,2.1428347338793827,L320_D6_U80,r320/t6.0/t6.0_80.cif,3,0,lower
29,C30,C,6,0.6146697601098501,0.3251212223470979,0.1013759341872202,11.969539717868416,6.13334055982487,2.7416172798824374,L320_D6_U80,r320/t6.0/t6.0_80.cif,4,0,lower
5,C6,C,6,0.1151407857001963,0.3255212361964325,0.101760578112193,2.5971486365717964,6.14119677542774,2.7520196149115748,L320_D6_U80,r320/t6.0/t6.0_80.cif,5,0,lower
86,H87,H,1,0.6381916087978323,0.206885558189494,0.1143445444076485,12.19334461674668,3.962297416570964,3.092341208213629,L320_D6_U80,r320/t6.0/t6.0_80.cif,6,0,lower
50,H51,H,1,0.1387509120948122,0.2072348887130775,0.1143977837504405,2.822914064406448,3.9688210357628617,3.093781016421941,L320_D6_U80,r320/t6.0/t6.0_80.cif,7,0,lower
26,C27,C,6,0.6214190049074152,0.2558989441259945,0.1336703053317801,11.93968357973674,4.891746808074532,3.614988328768157,L320_D6_U80,r320/t6.0/t6.0_80.cif,8,0,lower
2,C3,C,6,0.1217734539165813,0.256083356741156,0.1338338367497003,2.5649971933750533,4.895352189883133,3.619410882945026,L320_D6_U80,r320/t6.0/t6.0_80.cif,9,0,lower
139,O140,O,8,0.6167433855392894,0.3823709066855099,0.1358599586744976,12.065698506333932,7.233184098256503,3.674205454503935,L320_D6_U80,r320/t6.0/t6.0_80.cif,10,0,lower
121,O122,O,8,0.1168569839327487,0.3825504738467663,0.1364150359957071,2.686022964518905,7.237166931758373,3.689217001255143,L320_D6_U80,r320/t6.0/t6.0_80.cif,11,0,lower
99,H100,H,1,0.9409917613138862,0.1902762432473887,0.1537007207825541,17.799931224477806,3.7020903190956864,4.156692171631377,L320_D6_U80,r320/t6.0/t6.0_80.cif,12,0,lower
63,H64,H,1,0.4410363473210374,0.1886929197029766,0.155232511071997,8.414793467978045,3.6746373806081913,4.1981180066716455,L320_D6_U80,r320/t6.0/t6.0_80.cif,13,0,lower
