atom_index,atom_label,symbol,atomic_number,frac_x,frac_y,frac_z,x,y,z,structure_id,relative_cif_path,z_rank,layer_label,layer_name
57,H58,H,1,0.3966091072594389,0.3051773926508311,0.0987668895958654,7.686992794797212,5.596250556156725,2.718042592448925,L80_D9.6_U140,r80/t9.6/t9.6_140.cif,0,0,lower
93,H94,H,1,0.8969013296004348,0.3054056881950865,0.0990099473724429,17.04710897684476,5.600495840097965,2.7247314878051228,L80_D9.6_U140,r80/t9.6/t9.6_140.cif,1,0,lower
60,H61,H,1,0.3040414907916288,0.2244936599171245,0.1064380192829825,5.826816394334287,4.128452806487423,2.929150356468828,L80_D9.6_U140,r80/t9.6/t9.6_140.cif,2,0,lower
96,H97,H,1,0.8040317701885386,0.2247301759715699,0.1065268928425023,15.181558856590984,4.132794256198173,2.9315961368422485,L80_D9.6_U140,r80/t9.6/t9.6_140.cif,3,0,lower
55,H56,H,1,0.2673569684053451,0.3450005009528156,0.1171374163857439,5.294169820289351,6.3284223924414,3.223595358815523,L80_D9.6_U140,r80/t9.6/t9.6_140.cif,4,0,lower
91,H92,H,1,0.7671979090815841,0.3451720601636242,0.1174669777058314,14.64561380681794,6.331663754237148,3.2326648122374824,L80_D9.6_U140,r80/t9.6/t9.6_140.cif,5,0,lower
59,H60,H,1,0.4321147814617117,0.1837939873980718,0.1349309356182371,8.116169804410024,3.396613253430163,3.71326900695175,L80_D9.6_U140,r80/t9.6/t9.6_140.cif,6,0,lower
95,H96,H,1,0.932046751700395,0.1839031747486992,0.1349753028218235,17.469715722890072,3.398618640301593,3.7144899824178106,L80_D9.6_U140,r80/t9.6/t9.6_140.cif,7,0,lower
8,C9,C,6,0.4116413362731842,0.3016003413653852,0.1380886815785216,7.895869969559841,5.544741882005011,3.8001694657118312,L80_D9.6_U140,r80/t9.6/t9.6_140.cif,8,0,lower
32,C33,C,6,0.9117263747097192,0.3016923475843531,0.1383557969977287,17.251874166396885,5.546511654278542,3.807520421983466,L80_D9.6_U140,r80/t9.6/t9.6_140.cif,9,0,lower
94,H95,H,1,0.5623541816599091,0.2362748899012616,0.1384305813731371,10.621802413133308,4.354299524023463,3.8095784711783063,L80_D9.6_U140,r80/t9.6/t9.6_140.cif,10,0,lower
58,H59,H,1,0.0613321927915534,0.236079576422611,0.1397934275046313,1.2453327604425846,4.351214169763185,3.847083690260457,L80_D9.6_U140,r80/t9.6/t9.6_140.cif,11,0,lower
