atom_index,atom_label,symbol,atomic_number,frac_x,frac_y,frac_z,x,y,z,structure_id,relative_cif_path,z_rank,layer_label,layer_name
61,H62,H,1,0.2876993034774472,0.3627665973037785,0.0975865191529895,6.044829381307891,6.598456074532074,2.677119670023208,L200_D6_U300,r200/t6.0/t6.0_300.cif,0,0,lower
97,H98,H,1,0.7883656565742526,0.364611858441732,0.1000994073906292,15.484981290318194,6.632300521954383,2.746056471826829,L200_D6_U300,r200/t6.0/t6.0_300.cif,1,0,lower
62,H63,H,1,0.3107590962671593,0.4546033258428077,0.1065464840381561,6.618967154461237,8.266708017585685,2.92292102091668,L200_D6_U300,r200/t6.0/t6.0_300.cif,2,0,lower
98,H99,H,1,0.8110206412039869,0.4562435110102392,0.1101467001639056,16.052460182796985,8.296981215369307,3.0216868083454598,L200_D6_U300,r200/t6.0/t6.0_300.cif,3,0,lower
11,C12,C,6,0.2802595901556972,0.4104818766992229,0.1223994886901309,6.000484053246761,7.468027849496865,3.357821158262865,L200_D6_U300,r200/t6.0/t6.0_300.cif,4,0,lower
35,C36,C,6,0.7801599696916351,0.4118698313618534,0.1252642424263964,15.425965401722872,7.493620290714237,3.436410789737528,L200_D6_U300,r200/t6.0/t6.0_300.cif,5,0,lower
128,O129,O,8,0.2079319978014301,0.4393561918910998,0.126457488017468,4.682855264300673,7.992714280020011,3.4691454468474743,L200_D6_U300,r200/t6.0/t6.0_300.cif,6,0,lower
146,O147,O,8,0.7077981939037725,0.440561644562786,0.1284939878472604,14.106477405577165,8.014878757370754,3.5250133454020784,L200_D6_U300,r200/t6.0/t6.0_300.cif,7,0,lower
65,H66,H,1,0.1783267385496447,0.4031061410010012,0.141956999883064,4.091890837697041,7.336865294165541,3.894348112659272,L200_D6_U300,r200/t6.0/t6.0_300.cif,8,0,lower
101,H102,H,1,0.6777346403101396,0.4042939029322713,0.143553884628725,13.50634329524562,7.358647497897924,3.938155921365584,L200_D6_U300,r200/t6.0/t6.0_300.cif,9,0,lower
127,O128,O,8,0.4114870701401107,0.3065307181564945,0.1452030747369876,8.35346538072745,5.584295296055401,3.9833986384617415,L200_D6_U300,r200/t6.0/t6.0_300.cif,10,0,lower
64,H65,H,1,0.3721651016599974,0.2744048587535104,0.1464347302670771,7.568693856324998,5.001323192895173,4.017187006721155,L200_D6_U300,r200/t6.0/t6.0_300.cif,11,0,lower
