atom_index,atom_label,symbol,atomic_number,frac_x,frac_y,frac_z,x,y,z,structure_id,relative_cif_path,z_rank,layer_label,layer_name
90,H91,H,1,0.6516062533276032,0.325484019544112,0.0228671750380651,12.671397964675297,5.901554324145367,0.6350481367543043,L320_D0_U120,r320/t0/t0_120.cif,0,0,lower
54,H55,H,1,0.1518293776761762,0.3253795832088426,0.023060718379495,3.318709592441093,5.899874032275019,0.6404230612104999,L320_D0_U120,r320/t0/t0_120.cif,1,0,lower
89,H90,H,1,0.5553909470676012,0.3319489518866334,0.0253397364541505,10.87664856242783,6.020917288997718,0.7037140527531881,L320_D0_U120,r320/t0/t0_120.cif,2,0,lower
53,H54,H,1,0.0555841277130606,0.3316877361548022,0.025396784077376,1.5234058859776634,6.016261087566023,0.7052983318246216,L320_D0_U120,r320/t0/t0_120.cif,3,0,lower
29,C30,C,6,0.6070983130449642,0.3253798842157677,0.0469134671101617,11.793082751162148,5.925207932093476,1.302841729570863,L320_D0_U120,r320/t0/t0_120.cif,4,0,lower
5,C6,C,6,0.1072359941640731,0.3252992329341099,0.0470358154111109,2.438967675368915,5.923881527764739,1.3062394846684433,L320_D0_U120,r320/t0/t0_120.cif,5,0,lower
86,H87,H,1,0.6321366936874224,0.2049244198823737,0.0613781802687295,12.041499214533909,3.765500461357197,1.704543694275427,L320_D0_U120,r320/t0/t0_120.cif,6,0,lower
50,H51,H,1,0.1324309031859749,0.204908932767857,0.0618027238556336,2.6898484205968143,3.765671619316733,1.716333765125265,L320_D0_U120,r320/t0/t0_120.cif,7,0,lower
139,O140,O,8,0.6105542190923796,0.3857872723442293,0.0794022210138667,11.893292089004907,7.0504842853405405,2.2050923397871536,L320_D0_U120,r320/t0/t0_120.cif,8,0,lower
121,O122,O,8,0.110489106848297,0.3858596278236776,0.0794292486236739,2.535806725594774,7.051819509640104,2.2058429280526632,L320_D0_U120,r320/t0/t0_120.cif,9,0,lower
26,C27,C,6,0.6156004208721386,0.2558295836640309,0.0794517647745758,11.77953444659568,4.703887928127124,2.206468227839512,L320_D0_U120,r320/t0/t0_120.cif,10,0,lower
2,C3,C,6,0.1157263774833676,0.2559102754939221,0.0797186916051321,2.425186037008099,4.705628423342692,2.213881097427134,L320_D0_U120,r320/t0/t0_120.cif,11,0,lower
63,H64,H,1,0.4353653463504102,0.1906715150224948,0.0987474933689738,8.266183389820027,3.547816699565775,2.7423331289823683,L320_D0_U120,r320/t0/t0_120.cif,12,0,lower
99,H100,H,1,0.9362129505985972,0.1895137053574777,0.0993807638609263,17.635329662245834,3.52758255339065,2.7599197895692806,L320_D0_U120,r320/t0/t0_120.cif,13,0,lower
138,O139,O,8,0.5499887335202621,0.2421864947473495,0.1014575381623868,10.488475829867737,4.480901579528749,2.817594235512268,L320_D0_U120,r320/t0/t0_120.cif,14,0,lower
120,O121,O,8,0.0499885027554728,0.2423159783214965,0.1016167514293578,1.1320471019611478,4.4834087308308055,2.822015773737612,L320_D0_U120,r320/t0/t0_120.cif,15,0,lower
125,O126,O,8,0.3839763894510816,0.1946126477597929,0.1037816109605202,7.301389032400569,3.624327390924916,2.882136449304707,L320_D0_U120,r320/t0/t0_120.cif,16,0,lower
143,O144,O,8,0.8848097738791693,0.192991361891677,0.1043586205339393,16.66963303798844,3.595664502662092,2.898160678527565,L320_D0_U120,r320/t0/t0_120.cif,17,0,lower
140,O141,O,8,0.7420762590519678,0.2719995975126222,0.1051504471447296,14.123727913277389,5.023158841104375,2.920150627569273,L320_D0_U120,r320/t0/t0_120.cif,18,0,lower
122,O123,O,8,0.2419163625205743,0.2730791442905265,0.1053695519709032,4.765719890049555,5.042884902389074,2.926235424287005,L320_D0_U120,r320/t0/t0_120.cif,19,0,lower
92,H93,H,1,0.8718183206919347,0.3081244089606706,0.1093972852228544,16.601393578415045,5.679974970615613,3.0380902770502862,L320_D0_U120,r320/t0/t0_120.cif,20,0,lower
56,H57,H,1,0.3717203909206998,0.3096327551067778,0.1096945763249402,7.245084476863114,5.707526895414521,3.0463463978933265,L320_D0_U120,r320/t0/t0_120.cif,21,0,lower
52,H53,H,1,0.4756415325767066,0.3303249087252548,0.1132408215360878,9.21618013069502,6.084931231455171,3.1448297658679176,L320_D0_U120,r320/t0/t0_120.cif,22,0,lower
88,H89,H,1,0.9754646653723684,0.3302828556784862,0.113417198974721,18.56880286279505,6.084359168138043,3.149727973170877,L320_D0_U120,r320/t0/t0_120.cif,23,0,lower
25,C26,C,6,0.6695184176957936,0.2762994876816139,0.1195721689882757,12.745702130307771,5.116116017805632,3.320658673284906,L320_D0_U120,r320/t0/t0_120.cif,24,0,lower
1,C2,C,6,0.1694513081869033,0.276752202242139,0.1198471181340551,3.388321525050949,5.124582654641405,3.3282943319283,L320_D0_U120,r320/t0/t0_120.cif,25,0,lower
24,C25,C,6,0.636572397996207,0.3551849263749294,0.1266231976304071,12.24222891853026,6.548039454060867,3.5164739672131256,L320_D0_U120,r320/t0/t0_120.cif,26,0,lower
0,C1,C,6,0.1362711628347575,0.3555140853510206,0.1267652184105312,2.8805197014761883,6.5541338925297525,3.520418050015136,L320_D0_U120,r320/t0/t0_120.cif,27,0,lower
7,C8,C,6,0.3685482585733817,0.2579498921817317,0.1313387849713171,7.062206748546248,4.7972715408584925,3.647431330751129,L320_D0_U120,r320/t0/t0_120.cif,28,0,lower
31,C32,C,6,0.8687135999358065,0.2567725097416216,0.1313934833852324,16.4196443483847,4.776069601606075,3.648950369538497,L320_D0_U120,r320/t0/t0_120.cif,29,0,lower
28,C29,C,6,0.5198188858069788,0.2960107908384746,0.1333005505763274,9.950132819067054,5.486621196760661,3.7019118509787767,L320_D0_U120,r320/t0/t0_120.cif,30,0,lower
4,C5,C,6,0.0197114771905246,0.2960387435139016,0.13345446122961,0.5915459200895574,5.487289371620648,3.706186129433857,L320_D0_U120,r320/t0/t0_120.cif,31,0,lower
84,H85,H,1,0.6745947547013456,0.3913653372541891,0.1427501077254831,12.981289887494382,7.218474609071557,3.964337080625001,L320_D0_U120,r320/t0/t0_120.cif,32,0,lower
48,H49,H,1,0.1741778043713832,0.3918241348141119,0.1428889513639065,3.617628896156048,7.226906560718708,3.968192930494265,L320_D0_U120,r320/t0/t0_120.cif,33,0,lower
30,C31,C,6,0.7907187981246308,0.2583094723537824,0.145563820974223,14.935927900100475,4.818869595191666,4.042477181140204,L320_D0_U120,r320/t0/t0_120.cif,34,0,lower
6,C7,C,6,0.2907212539959877,0.2594129261067568,0.1456650437474462,5.581218210474404,4.838902170123855,4.045288255679386,L320_D0_U120,r320/t0/t0_120.cif,35,0,lower
85,H86,H,1,0.6668246294185767,0.2406197880466608,0.1519369976362684,12.577210119058194,4.506214030537895,4.219467734529539,L320_D0_U120,r320/t0/t0_120.cif,36,0,lower
49,H50,H,1,0.1670116398382227,0.241104070222295,0.1522566218883721,3.2245511850536617,4.515298123578408,4.228344073011319,L320_D0_U120,r320/t0/t0_120.cif,37,0,lower
27,C28,C,6,0.5724475086739146,0.348438100973874,0.1571641752719823,10.973960423377005,6.458642352088268,4.364632557579092,L320_D0_U120,r320/t0/t0_120.cif,38,0,lower
3,C4,C,6,0.0722025348328251,0.3485614814112142,0.1573391230319895,1.6129124952917142,6.461056006859632,4.369491061038176,L320_D0_U120,r320/t0/t0_120.cif,39,0,lower
87,H88,H,1,0.5418311287240479,0.4029452308353453,0.1590671453682164,10.484741016527176,7.444899549127916,4.417480257913785,L320_D0_U120,r320/t0/t0_120.cif,40,0,lower
51,H52,H,1,0.0414399441553929,0.4029723051583178,0.1593235275449331,1.1206495226506357,7.4456606747630945,4.424600290158692,L320_D0_U120,r320/t0/t0_120.cif,41,0,lower
91,H92,H,1,0.7821061773745863,0.2049887025080773,0.1642753857620732,14.654144518755713,3.875924437866834,4.562119171657244,L320_D0_U120,r320/t0/t0_120.cif,42,0,lower
55,H56,H,1,0.28222336432705,0.2060512722021487,0.1643771064534818,5.301515350746606,3.895219297132662,4.564944073965501,L320_D0_U120,r320/t0/t0_120.cif,43,0,lower
100,H101,H,1,0.8580874190190002,0.4027878945242377,0.1694891442798463,16.382858982515156,7.453125308241114,4.706911330141496,L320_D0_U120,r320/t0/t0_120.cif,44,0,lower
126,O127,O,8,0.4936805771346781,0.252181736376721,0.1701397087108944,9.32145588632574,4.734317268580229,4.724978263599083,L320_D0_U120,r320/t0/t0_120.cif,45,0,lower
144,O145,O,8,0.9936603949315506,0.2521002758962538,0.1702737220039669,18.677027296122866,4.732988639208918,4.728699969140949,L320_D0_U120,r320/t0/t0_120.cif,46,0,lower
64,H65,H,1,0.3602529878869736,0.4036701886409737,0.170778699896771,7.06603478610509,7.470426250865838,4.742723794532303,L320_D0_U120,r320/t0/t0_120.cif,47,0,lower
