atom_index,atom_label,symbol,atomic_number,frac_x,frac_y,frac_z,x,y,z,structure_id,relative_cif_path,z_rank,layer_label,layer_name
54,H55,H,1,0.1600049779614574,0.3802821110184373,0.0655049271382485,3.440294949324422,6.913343388339492,1.799684700812273,L340_D0_U220,r340/t0/t0_220.cif,0,0,lower
90,H91,H,1,0.6610133787315685,0.3833229096011854,0.0659583736163883,12.823114030090098,6.968650126860858,1.8121427054998152,L340_D0_U220,r340/t0/t0_220.cif,1,0,lower
89,H90,H,1,0.5648613765985326,0.3872685849393047,0.0695925458925414,11.027605788039592,7.039267406418837,1.91198808402692,L340_D0_U220,r340/t0/t0_220.cif,2,0,lower
53,H54,H,1,0.0639387325332233,0.3836934130314497,0.0696185888206618,1.6457504955775322,6.974030683019293,1.912703588361483,L340_D0_U220,r340/t0/t0_220.cif,3,0,lower
86,H87,H,1,0.6367502600169453,0.2533997671225618,0.0775605471100879,12.215916236717298,4.593907359666359,2.1309012332165618,L340_D0_U220,r340/t0/t0_220.cif,4,0,lower
50,H51,H,1,0.1372366801218481,0.2506050384096223,0.0785786940489418,2.861327960478432,4.542535568312416,2.158873838470622,L340_D0_U220,r340/t0/t0_220.cif,5,0,lower
5,C6,C,6,0.1141993448620326,0.3698211650866279,0.0891080770598477,2.5698073225754814,6.713596603572468,2.448158482261261,L340_D0_U220,r340/t0/t0_220.cif,6,0,lower
29,C30,C,6,0.6148575413330326,0.3726258020581785,0.0891808549364455,11.94580384717172,6.764738136948654,2.4501579842345134,L340_D0_U220,r340/t0/t0_220.cif,7,0,lower
26,C27,C,6,0.6198901868342876,0.2935821393369602,0.1059153415507909,11.946672194192232,5.316327883909299,2.909921865388423,L340_D0_U220,r340/t0/t0_220.cif,8,0,lower
2,C3,C,6,0.1200157359910288,0.291198898603061,0.1065896520909809,2.585821495000294,5.2725929964273,2.9284478971816528,L340_D0_U220,r340/t0/t0_220.cif,9,0,lower
63,H64,H,1,0.4355257803340503,0.2234487701254008,0.1106937759565532,8.412696407347875,4.034985389806584,3.041204742411334,L340_D0_U220,r340/t0/t0_220.cif,10,0,lower
99,H100,H,1,0.9355575604536936,0.2226201092930672,0.1114629654248725,17.7726772976989,4.019577151791165,3.0623374812546085,L340_D0_U220,r340/t0/t0_220.cif,11,0,lower
125,O126,O,8,0.383932361249501,0.2257115680594949,0.1166007616345684,7.449316142233718,4.074043230609612,3.2034934772755825,L340_D0_U220,r340/t0/t0_220.cif,12,0,lower
143,O144,O,8,0.8838660533203551,0.2253688740076387,0.1170181900893408,16.808041835463026,4.067633704206559,3.2149619215065357,L340_D0_U220,r340/t0/t0_220.cif,13,0,lower
138,O139,O,8,0.5523645879672805,0.2710466301085895,0.124153497550493,10.65553941164304,4.898309156783943,3.410997612780959,L340_D0_U220,r340/t0/t0_220.cif,14,0,lower
120,O121,O,8,0.0530044611930025,0.2679914031930342,0.1253093540358547,1.3035138766266778,4.842132843854672,3.4427536550195805,L340_D0_U220,r340/t0/t0_220.cif,15,0,lower
121,O122,O,8,0.1165291060473702,0.4142621421170956,0.1329328138507999,2.664368281880097,7.507884252344108,3.652200861445111,L340_D0_U220,r340/t0/t0_220.cif,16,0,lower
139,O140,O,8,0.6169379263087161,0.4159551716354107,0.1335140861278606,12.034375656290706,7.538553575048454,3.668170756684054,L340_D0_U220,r340/t0/t0_220.cif,17,0,lower
140,O141,O,8,0.7449766482007775,0.298616380429399,0.1348599094432772,14.2934652101512,5.397269194659421,3.7051459543762815,L340_D0_U220,r340/t0/t0_220.cif,18,0,lower
122,O123,O,8,0.2449521762507394,0.298604215902769,0.1349861211910179,4.9326074549364245,5.396999707148452,3.7086135004280822,L340_D0_U220,r340/t0/t0_220.cif,19,0,lower
56,H57,H,1,0.3759213222045178,0.331492411462136,0.1468621720808614,7.422745399309382,5.992550968511713,4.0348965454792,L340_D0_U220,r340/t0/t0_220.cif,20,0,lower
92,H93,H,1,0.8757842450137461,0.3311735719651316,0.1472594013017164,16.780174846232903,5.986584264924691,4.045810035238216,L340_D0_U220,r340/t0/t0_220.cif,21,0,lower
25,C26,C,6,0.6713495460716774,0.2965522340812118,0.1492514710527648,12.912269216772142,5.3541877406518585,4.100540230515684,L340_D0_U220,r340/t0/t0_220.cif,22,0,lower
1,C2,C,6,0.1715590437275828,0.2957260846323339,0.1497403572301861,3.5548247815709955,5.338930931375455,4.113971906763287,L340_D0_U220,r340/t0/t0_220.cif,23,0,lower
88,H89,H,1,0.9797216490070184,0.3469590334405857,0.1539052667305535,18.74431594617848,6.272076769902271,4.228398778687893,L340_D0_U220,r340/t0/t0_220.cif,24,0,lower
52,H53,H,1,0.4793883793590147,0.3485821771095516,0.154413359186946,9.379587464000249,6.301498638341114,4.242358128927881,L340_D0_U220,r340/t0/t0_220.cif,25,0,lower
7,C8,C,6,0.3691239172670877,0.2739447404285488,0.1568462004358534,7.227595350237443,4.938865829622114,4.309198096033302,L340_D0_U220,r340/t0/t0_220.cif,26,0,lower
31,C32,C,6,0.8688288400113169,0.2736468574867368,0.1572243528856824,16.582092086543906,4.93328865363884,4.319587469905829,L340_D0_U220,r340/t0/t0_220.cif,27,0,lower
28,C29,C,6,0.5212263304446705,0.3079403849582632,0.166506960580791,10.114729206033411,5.555456503165859,4.574618164272859,L340_D0_U220,r340/t0/t0_220.cif,28,0,lower
4,C5,C,6,0.0211763053948164,0.3065264816487745,0.1668437814424911,0.7517401805664151,5.529533763715615,4.583871992621325,L340_D0_U220,r340/t0/t0_220.cif,29,0,lower
6,C7,C,6,0.2905189341597885,0.27072214585094,0.1716165270074126,5.751837701898688,4.874506460729222,4.714998574228397,L340_D0_U220,r340/t0/t0_220.cif,30,0,lower
30,C31,C,6,0.7901009930699064,0.2706191077702916,0.1717313089217456,15.104270846723434,4.87258334503423,4.71815209663014,L340_D0_U220,r340/t0/t0_220.cif,31,0,lower
0,C1,C,6,0.1389938025241113,0.3669737836819755,0.1725881327103519,3.028223723555066,6.630194976642677,4.7416925039096185,L340_D0_U220,r340/t0/t0_220.cif,32,0,lower
24,C25,C,6,0.6393981937178637,0.3677172088767066,0.1726648022252437,12.397047114816376,6.643729445773834,4.743798924891938,L340_D0_U220,r340/t0/t0_220.cif,33,0,lower
85,H86,H,1,0.6653146945590489,0.2495695329415474,0.1731125475376558,12.743406345594895,4.488025808025359,4.75610029554926,L340_D0_U220,r340/t0/t0_220.cif,34,0,lower
49,H50,H,1,0.1663105385669014,0.2490997894154058,0.1740222959136607,3.4010894863238508,4.479112846956142,4.781094754827558,L340_D0_U220,r340/t0/t0_220.cif,35,0,lower
55,H56,H,1,0.2787076367421764,0.2133236445494331,0.1798955069967215,5.463048222889311,3.8241852479693934,4.942455565267324,L340_D0_U220,r340/t0/t0_220.cif,36,0,lower
91,H92,H,1,0.7780013221444233,0.2132933971472215,0.1799838568213819,14.810169075787451,3.82360011427372,4.944882891496164,L340_D0_U220,r340/t0/t0_220.cif,37,0,lower
126,O127,O,8,0.4912337792042168,0.2511108669267528,0.1927413743184252,9.48572297669232,4.508750977384146,5.295383381502319,L340_D0_U220,r340/t0/t0_220.cif,38,0,lower
144,O145,O,8,0.9906080281146628,0.2506164823880178,0.1936119798501579,18.83378417450849,4.499403203386455,5.319302428883216,L340_D0_U220,r340/t0/t0_220.cif,39,0,lower
48,H49,H,1,0.1761767357543817,0.3955073271144768,0.1957131179137313,3.757171467635154,7.142059901038647,5.377029170862895,L340_D0_U220,r340/t0/t0_220.cif,40,0,lower
