atom_index,atom_label,symbol,atomic_number,frac_x,frac_y,frac_z,x,y,z,structure_id,relative_cif_path,z_rank,layer_label,layer_name
98,H99,H,1,0.7907135809670004,0.3929064502205779,0.0435491546238674,15.327747908833537,7.329143803960515,1.1713821981149803,L180_D0_U140,r180/t0/t0_140.cif,0,0,lower
62,H63,H,1,0.292233536951587,0.3898162485665587,0.0435557803391931,5.9777602590404415,7.271642556219035,1.1715604161550166,L180_D0_U140,r180/t0/t0_140.cif,1,0,lower
97,H98,H,1,0.7676863728291092,0.3049812690189706,0.0582357613318019,14.73356399591264,5.698977039394404,1.5664215461110018,L180_D0_U140,r180/t0/t0_140.cif,2,0,lower
61,H62,H,1,0.2682037045190913,0.3026203776660339,0.0592184728951891,5.363891672038236,5.655445048774885,1.5928544548821544,L180_D0_U140,r180/t0/t0_140.cif,3,0,lower
128,O129,O,8,0.1928364538451674,0.3900584979094944,0.0687869666339461,4.063290906959669,7.286435972234391,1.8502271484547583,L180_D0_U140,r180/t0/t0_140.cif,4,0,lower
146,O147,O,8,0.6915164302510228,0.3913035113484739,0.0688668678658089,13.414068451035437,7.309636348949046,1.8523763263531567,L180_D0_U140,r180/t0/t0_140.cif,5,0,lower
35,C36,C,6,0.7637356266592281,0.3615460724195356,0.0701993339416846,14.720425090960498,6.756438890190486,1.8882169082049447,L180_D0_U140,r180/t0/t0_140.cif,6,0,lower
11,C12,C,6,0.2647761455583074,0.3594830912517511,0.0705136378705226,5.362371485024429,6.718178077418513,1.8966710338985044,L180_D0_U140,r180/t0/t0_140.cif,7,0,lower
65,H66,H,1,0.1648937842463321,0.362859064227671,0.0907233691685537,3.4537540521880508,6.789238317552256,2.440271011341612,L180_D0_U140,r180/t0/t0_140.cif,8,0,lower
101,H102,H,1,0.6641483522409295,0.3634776797553544,0.0908038801357816,12.814358096682817,6.800782631231139,2.4424365898603764,L180_D0_U140,r180/t0/t0_140.cif,9,0,lower
95,H96,H,1,0.910609243010334,0.3846813549528582,0.1019533856062437,17.44418163439016,7.199895859154092,2.742335229424945,L180_D0_U140,r180/t0/t0_140.cif,10,0,lower
59,H60,H,1,0.4115539041506041,0.3827993246574734,0.1025531630677618,8.084022479398419,7.165118640306083,2.758468002777745,L180_D0_U140,r180/t0/t0_140.cif,11,0,lower
145,O146,O,8,0.903068589771788,0.2771018419393543,0.1102385834791955,17.123733530278265,5.201382356088692,2.965189918110838,L180_D0_U140,r180/t0/t0_140.cif,12,0,lower
127,O128,O,8,0.4034247028565356,0.2753507110752802,0.1111494138473727,7.752104503080894,5.1691677775004266,2.98968937138382,L180_D0_U140,r180/t0/t0_140.cif,13,0,lower
100,H101,H,1,0.8662263347160717,0.2475796423191586,0.1210841073615757,16.366431633561252,4.656440352631973,3.2569120816012025,L180_D0_U140,r180/t0/t0_140.cif,14,0,lower
34,C35,C,6,0.8025765807705381,0.3667836145821674,0.1215601079817708,15.351916782343984,6.874838860474326,3.269715513897513,L180_D0_U140,r180/t0/t0_140.cif,15,0,lower
10,C11,C,6,0.3032995451212577,0.3655781811618562,0.1218608015252367,5.989230508729746,6.852530157590438,3.277803548371345,L180_D0_U140,r180/t0/t0_140.cif,16,0,lower
64,H65,H,1,0.366363619246932,0.2461024777732081,0.1219816848459348,6.991140163795179,4.629318467624239,3.281055059706933,L180_D0_U140,r180/t0/t0_140.cif,17,0,lower
33,C34,C,6,0.8839413278189544,0.3486785563357147,0.1258749154435357,16.8412275509256,6.539690223562312,3.385774911437116,L180_D0_U140,r180/t0/t0_140.cif,18,0,lower
9,C10,C,6,0.3845474874049521,0.3471337761675457,0.1265055855969775,7.47516789937838,6.511201309647192,3.402738634315431,L180_D0_U140,r180/t0/t0_140.cif,19,0,lower
123,O124,O,8,0.0890485616676245,0.3355395528134524,0.1300335986875399,1.9106006197682808,6.296888661260135,3.4976348903896297,L180_D0_U140,r180/t0/t0_140.cif,20,0,lower
141,O142,O,8,0.5886192586746332,0.3350608898574962,0.1306589949768092,11.274367356890597,6.288236415870335,3.514456757228251,L180_D0_U140,r180/t0/t0_140.cif,21,0,lower
51,H52,H,1,0.0526476618247208,0.2334972543635945,0.1326646090670342,1.0689536490742275,4.399109355629174,3.5684036285709744,L180_D0_U140,r180/t0/t0_140.cif,22,0,lower
87,H88,H,1,0.5526655341037996,0.2328559451193575,0.1334223715803903,10.440589095903231,4.3874844696587925,3.588785873099267,L180_D0_U140,r180/t0/t0_140.cif,23,0,lower
