atom_index,atom_label,symbol,atomic_number,frac_x,frac_y,frac_z,x,y,z,structure_id,relative_cif_path,z_rank,layer_label,layer_name
62,H63,H,1,0.2904821918776187,0.3900820884775944,0.0425650323386263,5.946551891851971,7.34363519009327,1.1380255546164608,L180_D0_U240,r180/t0/t0_240.cif,0,0,lower
98,H99,H,1,0.7904330141660694,0.3931885124353428,0.0428597076032426,15.330122255974572,7.402068420322343,1.145904039913473,L180_D0_U240,r180/t0/t0_240.cif,1,0,lower
97,H98,H,1,0.7669379075295348,0.3057206186292099,0.0583356512930942,14.721735964157258,5.782471722739223,1.5596713609563444,L180_D0_U240,r180/t0/t0_240.cif,2,0,lower
61,H62,H,1,0.2651216998994744,0.3037219161171367,0.0591553324686618,5.302349167368078,5.745966893131207,1.5815864887780018,L180_D0_U240,r180/t0/t0_240.cif,3,0,lower
128,O129,O,8,0.1911871610348888,0.3918250508230697,0.0675790423738846,4.0301629145035935,7.403298095435788,1.8068041524356877,L180_D0_U240,r180/t0/t0_240.cif,4,0,lower
146,O147,O,8,0.6911894843802063,0.3918977519874305,0.0676382766048711,13.410620718697452,7.404722246988941,1.808387848367936,L180_D0_U240,r180/t0/t0_240.cif,5,0,lower
35,C36,C,6,0.7632454389400974,0.3618414095116563,0.0697806844945558,14.711993710135046,6.844750103127174,1.8656676104852687,L180_D0_U240,r180/t0/t0_240.cif,6,0,lower
11,C12,C,6,0.2626882599933899,0.3601409588421013,0.0699135827555385,5.318222690453973,6.813082080009889,1.8692207997782828,L180_D0_U240,r180/t0/t0_240.cif,7,0,lower
65,H66,H,1,0.1629345212501349,0.3645676432262303,0.0895565801909834,3.4093657036842955,6.917142210942569,2.394399140369283,L180_D0_U240,r180/t0/t0_240.cif,8,0,lower
101,H102,H,1,0.6636294605965822,0.3640510914550098,0.0897321144579181,12.80166147671294,6.907668502523683,2.39909225277886,L180_D0_U240,r180/t0/t0_240.cif,9,0,lower
59,H60,H,1,0.4095506542451035,0.3830292702983821,0.1018144157964894,8.036610887614948,7.27577789824496,2.722126605777417,L180_D0_U240,r180/t0/t0_240.cif,10,0,lower
95,H96,H,1,0.9098604294283986,0.3847312984167493,0.1022442234479824,17.424479109453802,7.308084070059699,2.733618012316886,L180_D0_U240,r180/t0/t0_240.cif,11,0,lower
145,O146,O,8,0.9026836861773698,0.2773406237438131,0.1098617242064318,17.109629527271533,5.307275147634958,2.9372807384828183,L180_D0_U240,r180/t0/t0_240.cif,12,0,lower
127,O128,O,8,0.4020273044087988,0.2757594735970791,0.1100098060826347,7.714144466767158,5.277855403354318,2.941239879355864,L180_D0_U240,r180/t0/t0_240.cif,13,0,lower
100,H101,H,1,0.8661298020580507,0.2471649912462901,0.1203625462145492,16.354435183721318,4.75411203256742,3.2180324055941374,L180_D0_U240,r180/t0/t0_240.cif,14,0,lower
64,H65,H,1,0.3655305800429683,0.2457954676697715,0.1208789584706307,6.959516731536921,4.7290497617634895,3.231839286779203,L180_D0_U240,r180/t0/t0_240.cif,15,0,lower
10,C11,C,6,0.3019524596107602,0.3649176145667331,0.1215384678662941,5.946172671008419,6.95828190096262,3.249472036116821,L180_D0_U240,r180/t0/t0_240.cif,16,0,lower
34,C35,C,6,0.8022116199207715,0.3660236093844737,0.1215737871386826,15.333071993830686,6.979010884129539,3.250416337867345,L180_D0_U240,r180/t0/t0_240.cif,17,0,lower
9,C10,C,6,0.3831794668763734,0.3463376270784649,0.1258141369069326,7.432241748328455,6.615315033756123,3.363787011672789,L180_D0_U240,r180/t0/t0_240.cif,18,0,lower
33,C34,C,6,0.8835068488932378,0.347681011729647,0.125988236720225,16.820469845490866,6.640635178211678,3.3684417722989384,L180_D0_U240,r180/t0/t0_240.cif,19,0,lower
141,O142,O,8,0.5889236263545097,0.335246716110894,0.1302058114822672,11.265474988045922,6.41257813256482,3.481203529873216,L180_D0_U240,r180/t0/t0_240.cif,20,0,lower
123,O124,O,8,0.0888930150544014,0.3352657176090166,0.1302941687599393,1.8842943015819185,6.413029179304093,3.483565864268438,L180_D0_U240,r180/t0/t0_240.cif,21,0,lower
87,H88,H,1,0.5530418453154613,0.233323768955206,0.1323136238699136,10.43277123770192,4.50809918638611,3.537558341080582,L180_D0_U240,r180/t0/t0_240.cif,22,0,lower
51,H52,H,1,0.0530402505499815,0.233391026542229,0.1327369020987965,1.0514560758254252,4.509815260226794,3.548875175926365,L180_D0_U240,r180/t0/t0_240.cif,23,0,lower
60,H61,H,1,0.2901502682048241,0.4198219643775298,0.1342340640372296,5.779629027526967,7.99915593188425,3.588903538451295,L180_D0_U240,r180/t0/t0_240.cif,24,0,lower
96,H97,H,1,0.7901620428673554,0.4206714681510531,0.1346598546547565,15.160620739464294,8.015508864492688,3.600287544924184,L180_D0_U240,r180/t0/t0_240.cif,25,0,lower
94,H95,H,1,0.5481106286766239,0.3690586293193451,0.1360821930175125,10.537942980650538,7.051482256713804,3.6383154122884167,L180_D0_U240,r180/t0/t0_240.cif,26,0,lower
58,H59,H,1,0.0482498340266388,0.3692060836018663,0.1363171476992269,1.1598140745252707,7.054494942121275,3.644597198470104,L180_D0_U240,r180/t0/t0_240.cif,27,0,lower
84,H85,H,1,0.6886371706221973,0.2277004631140269,0.1507804745828862,12.926646071553124,4.422873494184419,4.0312910336217085,L180_D0_U240,r180/t0/t0_240.cif,28,0,lower
48,H49,H,1,0.1886334941379314,0.2277798614949145,0.1511096350199907,3.5455216564803624,4.4247148957639215,4.04009152004008,L180_D0_U240,r180/t0/t0_240.cif,29,0,lower
142,O143,O,8,0.7733734140123003,0.3149149314946957,0.153926830633793,14.6417641310147,6.057871534066268,4.115412515343332,L180_D0_U240,r180/t0/t0_240.cif,30,0,lower
124,O125,O,8,0.2731328302000664,0.3143984471361564,0.1543465841905268,5.255086676627485,6.048663241023207,4.126635113987309,L180_D0_U240,r180/t0/t0_240.cif,31,0,lower
27,C28,C,6,0.5785616189667336,0.2707890963340579,0.1575619662277751,10.911744534667006,5.236304060709392,4.212602085588141,L180_D0_U240,r180/t0/t0_240.cif,32,0,lower
3,C4,C,6,0.0785879264035261,0.2709492360070285,0.1578930878347542,1.5313008666456562,5.239658079212949,4.221455006159893,L180_D0_U240,r180/t0/t0_240.cif,33,0,lower
24,C25,C,6,0.651888114654237,0.2374957766271832,0.179843551311214,12.186810733744826,4.6375581269506885,4.808326130165076,L180_D0_U240,r180/t0/t0_240.cif,34,0,lower
0,C1,C,6,0.1519183514643987,0.2375575454779604,0.1801858723295724,2.8062662316072946,4.639083952836206,4.817478480001789,L180_D0_U240,r180/t0/t0_240.cif,35,0,lower
8,C9,C,6,0.4095894138039177,0.3562311875697826,0.1806579117249819,7.819577333167714,6.859722760494336,4.830099001242983,L180_D0_U240,r180/t0/t0_240.cif,36,0,lower
32,C33,C,6,0.9097779622475842,0.3569467790687728,0.1809401390713703,17.204004498564093,6.873415200933858,4.837644676995006,L180_D0_U240,r180/t0/t0_240.cif,37,0,lower
126,O127,O,8,0.4867158746788313,0.3511798544918416,0.1883415397846114,9.241610034279017,6.773534019678574,5.035529717575164,L180_D0_U240,r180/t0/t0_240.cif,38,0,lower
144,O145,O,8,0.9869746672187424,0.3517312876710829,0.1887911397439629,18.626729850095103,6.784336446302677,5.047550294442723,L180_D0_U240,r180/t0/t0_240.cif,39,0,lower
57,H58,H,1,0.39483682182001,0.4123647788406956,0.1891198627851542,7.609056125166054,7.9190140257579635,5.05633908657357,L180_D0_U240,r180/t0/t0_240.cif,40,0,lower
93,H94,H,1,0.8950915055658921,0.4129770463808628,0.1896955732507808,16.993908039740774,7.9310909368016445,5.071731374231922,L180_D0_U240,r180/t0/t0_240.cif,41,0,lower
28,C29,C,6,0.5275889969351208,0.2849811276819441,0.1997636744827396,9.882234479467604,5.547452915643373,5.340913749033904,L180_D0_U240,r180/t0/t0_240.cif,42,0,lower
4,C5,C,6,0.0275767301336475,0.2853004385654835,0.2000911180083943,0.5013171280626552,5.553780706351149,5.349668331831449,L180_D0_U240,r180/t0/t0_240.cif,43,0,lower
52,H53,H,1,0.4926642512651199,0.2408334241169558,0.2015028757747811,9.15606014911433,4.723425637407793,5.387413314668419,L180_D0_U240,r180/t0/t0_240.cif,44,0,lower
88,H89,H,1,0.9923922867308916,0.2413539284466626,0.2016569543808289,18.531839184745387,4.733329807935826,5.391532785075654,L180_D0_U240,r180/t0/t0_240.cif,45,0,lower
139,O140,O,8,0.6430608990056559,0.1703888583553015,0.2054056925119916,11.861879523851115,3.409780932603542,5.491759651036634,L180_D0_U240,r180/t0/t0_240.cif,46,0,lower
121,O122,O,8,0.1430967116769122,0.1704123682567744,0.2057239807316572,2.481435494591808,3.4105650214229697,5.500269456099891,L180_D0_U240,r180/t0/t0_240.cif,47,0,lower
30,C31,C,6,0.7918982820180773,0.3246126433997917,0.2060341422230956,14.887016643764063,6.295655522491655,5.508561983649424,L180_D0_U240,r180/t0/t0_240.cif,48,0,lower
6,C7,C,6,0.2919493310772515,0.3243037829813,0.2063371741858914,5.506387932652033,6.290205176921434,5.516663894973812,L180_D0_U240,r180/t0/t0_240.cif,49,0,lower
85,H86,H,1,0.6642028744756083,0.3439498009700327,0.2085799340101546,12.514990614089616,6.660165688755544,5.57662668256372,L180_D0_U240,r180/t0/t0_240.cif,50,0,lower
49,H50,H,1,0.1643472141873986,0.3439327664721159,0.2090040311297979,3.136283451946312,6.6603057249749735,5.587965411404656,L180_D0_U240,r180/t0/t0_240.cif,51,0,lower
92,H93,H,1,0.8856471285966586,0.2521050840271475,0.2110378927478544,16.524468188893515,4.944607450571564,5.642343062935332,L180_D0_U240,r180/t0/t0_240.cif,52,0,lower
56,H57,H,1,0.3856465430531907,0.251654184986616,0.2113642528108302,7.142602656267254,4.936525100622412,5.651068678100334,L180_D0_U240,r180/t0/t0_240.cif,53,0,lower
