atom_index,atom_label,symbol,atomic_number,frac_x,frac_y,frac_z,x,y,z,structure_id,relative_cif_path,z_rank,layer_label,layer_name
90,H91,H,1,0.6618420558132355,0.2497037673917009,0.0464645490878218,12.702973216408552,4.545519301868792,1.2877190350321257,L300_D3.6_U340,r300/t3.6/t3.6_340.cif,0,0,lower
54,H55,H,1,0.1619080720578866,0.2497083672573495,0.0464846766468507,3.345371074539949,4.545614861998318,1.2882768504290052,L300_D3.6_U340,r300/t3.6/t3.6_340.cif,1,0,lower
53,H54,H,1,0.0654997760436603,0.2561045491169065,0.0474545028753733,1.5492311817295643,4.661913474922709,1.3151546254135746,L300_D3.6_U340,r300/t3.6/t3.6_340.cif,2,0,lower
89,H90,H,1,0.5654373280129291,0.256120653251021,0.0474648071078879,10.906886446820648,4.662211113117748,1.31544019702916,L300_D3.6_U340,r300/t3.6/t3.6_340.cif,3,0,lower
29,C30,C,6,0.6155792725508138,0.2628199573165412,0.0687752692234647,11.823849763149047,4.796474828967369,1.906038583332056,L300_D3.6_U340,r300/t3.6/t3.6_340.cif,4,0,lower
5,C6,C,6,0.1156261928251195,0.2628188385782511,0.0687788221511049,2.465906188248929,4.7964567718042925,1.9061370492085608,L300_D3.6_U340,r300/t3.6/t3.6_340.cif,5,0,lower
121,O122,O,8,0.1151561727392972,0.338271557648223,0.0846657578936825,2.549485639940105,6.171104716907557,2.346427764725509,L300_D3.6_U340,r300/t3.6/t3.6_340.cif,6,0,lower
139,O140,O,8,0.615131481499172,0.3382669711965556,0.0846662942115311,11.90783038838536,6.171022079567863,2.346442628244388,L300_D3.6_U340,r300/t3.6/t3.6_340.cif,7,0,lower
86,H87,H,1,0.6414817374430549,0.1579966799680272,0.1102426696496765,12.08527171902565,2.925724071054798,3.055266584258201,L300_D3.6_U340,r300/t3.6/t3.6_340.cif,8,0,lower
50,H51,H,1,0.141505323814332,0.1579971055385651,0.1102525222028461,2.7268843396444327,2.9257378152971008,3.0555396380273487,L300_D3.6_U340,r300/t3.6/t3.6_340.cif,9,0,lower
26,C27,C,6,0.6231557303301865,0.2162263496765568,0.1150124490999002,11.824751889256031,3.9819944050668377,3.187456305487369,L300_D3.6_U340,r300/t3.6/t3.6_340.cif,10,0,lower
