atom_index,atom_label,symbol,atomic_number,frac_x,frac_y,frac_z,x,y,z,structure_id,relative_cif_path,z_rank,layer_label,layer_name
62,H63,H,1,0.3117898459377121,0.2443295782618769,0.0404036747261954,6.121994878929923,4.270240396058173,1.1556871009048786,L140_D9.6_U0,r140/t9.6/t9.6_0.cif,0,0,lower
98,H99,H,1,0.8132157953723093,0.2366378461965808,0.0433221319532621,15.503260894001397,4.134977461295602,1.2391652348795803,L140_D9.6_U0,r140/t9.6/t9.6_0.cif,1,0,lower
128,O129,O,8,0.2086192520025753,0.2659143432966476,0.0589696600480895,4.198160085978066,4.644509272087908,1.686739533573612,L140_D9.6_U0,r140/t9.6/t9.6_0.cif,2,0,lower
146,O147,O,8,0.7096485487161853,0.2624239824761774,0.0597560306846786,13.579768551022248,4.58323630591563,1.7092324975773825,L140_D9.6_U0,r140/t9.6/t9.6_0.cif,3,0,lower
11,C12,C,6,0.2809270857010747,0.2446725594054695,0.0723923504676997,5.510820214566105,4.269897603004595,2.070675655287945,L140_D9.6_U0,r140/t9.6/t9.6_0.cif,4,0,lower
35,C36,C,6,0.7810220149547986,0.2395857086967752,0.0747681201521009,14.871155236862228,4.180354353869983,2.138631018199605,L140_D9.6_U0,r140/t9.6/t9.6_0.cif,5,0,lower
65,H66,H,1,0.1782407081648073,0.2660338970334649,0.0862391465355247,3.6006895390403204,4.641190789743844,2.4667426891132287,L140_D9.6_U0,r140/t9.6/t9.6_0.cif,6,0,lower
101,H102,H,1,0.6779787727879009,0.2644980286616709,0.0864355458661584,12.961302989157126,4.614258455623951,2.472360400239205,L140_D9.6_U0,r140/t9.6/t9.6_0.cif,7,0,lower
59,H60,H,1,0.4224840112146999,0.2966598059564668,0.0866768117653196,8.21669655083974,5.177369610043823,2.4792614529142,L140_D9.6_U0,r140/t9.6/t9.6_0.cif,8,0,lower
61,H62,H,1,0.287697872228522,0.1865273327252957,0.0871700477196075,5.545464711175351,3.248830489919833,2.493369734745889,L140_D9.6_U0,r140/t9.6/t9.6_0.cif,9,0,lower
95,H96,H,1,0.9228211219819868,0.2920261071349677,0.0884135474206854,17.582834543856734,5.095887961884763,2.5289381966309428,L140_D9.6_U0,r140/t9.6/t9.6_0.cif,10,0,lower
97,H98,H,1,0.7855876516051747,0.1821766339989576,0.0906115307994394,14.864344551412602,3.171965905483844,2.59180824634903,L140_D9.6_U0,r140/t9.6/t9.6_0.cif,11,0,lower
60,H61,H,1,0.2969569859827796,0.3594220832837341,0.093974460214781,5.940142419086875,6.274901122018849,2.687999847061133,L140_D9.6_U0,r140/t9.6/t9.6_0.cif,12,0,lower
96,H97,H,1,0.7971657617363073,0.3546377422281413,0.0952009796318,15.304209763145234,6.190882956077115,2.7230826131427834,L140_D9.6_U0,r140/t9.6/t9.6_0.cif,13,0,lower
10,C11,C,6,0.3112662920295914,0.3009894150501873,0.1071897361238959,6.117276603707059,5.24911092842639,3.0660031847912297,L140_D9.6_U0,r140/t9.6/t9.6_0.cif,14,0,lower
34,C35,C,6,0.8116112756372401,0.2966122511388077,0.10902981391021,15.483792957722732,5.172100747679241,3.118635876661856,L140_D9.6_U0,r140/t9.6/t9.6_0.cif,15,0,lower
94,H95,H,1,0.5547375748205444,0.3223197878316256,0.116374104288902,10.69741258127526,5.62078721826211,3.3287083939136366,L140_D9.6_U0,r140/t9.6/t9.6_0.cif,16,0,lower
58,H59,H,1,0.0544039560515578,0.3200935615092823,0.1166328689283502,1.320198053054725,5.5817542038692,3.3361099720623364,L140_D9.6_U0,r140/t9.6/t9.6_0.cif,17,0,lower
9,C10,C,6,0.3918646504926973,0.2908429384074677,0.1184135727409479,7.602211026781851,5.069216651696492,3.387044359607466,L140_D9.6_U0,r140/t9.6/t9.6_0.cif,18,0,lower
33,C34,C,6,0.8922276938008895,0.2871766321261416,0.1202513382390727,16.970006840945253,5.004654186536676,3.4396109119090523,L140_D9.6_U0,r140/t9.6/t9.6_0.cif,19,0,lower
141,O142,O,8,0.5959122230510977,0.2873108463410656,0.1257998872039408,11.412770118489275,5.005903140911518,3.59831891336912,L140_D9.6_U0,r140/t9.6/t9.6_0.cif,20,0,lower
123,O124,O,8,0.0955159692788549,0.2848984306272401,0.1259098872677187,2.034291547378866,4.963639437472435,3.6014653018020626,L140_D9.6_U0,r140/t9.6/t9.6_0.cif,21,0,lower
57,H58,H,1,0.3926016231050591,0.4099742601693094,0.1358246178282616,7.755153467024305,7.151774099975317,3.885061442386223,L140_D9.6_U0,r140/t9.6/t9.6_0.cif,22,0,lower
93,H94,H,1,0.8922726196442147,0.4068552136223993,0.1362036642463107,17.11222907952813,7.097083757054134,3.895903502148167,L140_D9.6_U0,r140/t9.6/t9.6_0.cif,23,0,lower
127,O128,O,8,0.4130747072258023,0.2167162839594365,0.1367294866274224,7.882584987548127,3.767609407058625,3.910943870316061,L140_D9.6_U0,r140/t9.6/t9.6_0.cif,24,0,lower
145,O146,O,8,0.9137769663542956,0.2138147462961408,0.1395590039107116,17.25671061269997,3.7162413679000585,3.9918780093082415,L140_D9.6_U0,r140/t9.6/t9.6_0.cif,25,0,lower
124,O125,O,8,0.2769721797741828,0.2910317424540356,0.1506822274133173,5.416201125162416,5.066118622888209,4.310041295434019,L140_D9.6_U0,r140/t9.6/t9.6_0.cif,26,0,lower
142,O143,O,8,0.7776397583716275,0.2879649272792637,0.1527953607904405,14.790206691049068,5.011998715321806,4.37048433688959,L140_D9.6_U0,r140/t9.6/t9.6_0.cif,27,0,lower
8,C9,C,6,0.4089179152563783,0.3550866956327025,0.1529565016521392,7.970481699025616,6.187282079765625,4.375093531883758,L140_D9.6_U0,r140/t9.6/t9.6_0.cif,28,0,lower
32,C33,C,6,0.9090100198793392,0.3526191141319343,0.1539707100618299,17.335644099074457,6.143872963725442,4.4041034569624,L140_D9.6_U0,r140/t9.6/t9.6_0.cif,29,0,lower
64,H65,H,1,0.3744326124285302,0.2031194739199431,0.1563653847392819,7.120150058251717,3.525629660544066,4.47259956911926,L140_D9.6_U0,r140/t9.6/t9.6_0.cif,30,0,lower
100,H101,H,1,0.875195149166079,0.2007800210841841,0.1594186578193163,16.495913634389456,3.4840594306018446,4.559933910315906,L140_D9.6_U0,r140/t9.6/t9.6_0.cif,31,0,lower
