atom_index,atom_label,symbol,atomic_number,frac_x,frac_y,frac_z,x,y,z,structure_id,relative_cif_path,z_rank,layer_label,layer_name
89,H90,H,1,0.578310625057194,0.1921786027420707,0.1189596497418179,10.93367412237614,3.559740956874839,3.3087070888238266,L280_D6_U80,r280/t6.0/t6.0_80.cif,0,0,lower
53,H54,H,1,0.0782115506437869,0.1922422206223747,0.1190190898617354,1.5703218569071395,3.5609356773431555,3.3103603380268813,L280_D6_U80,r280/t6.0/t6.0_80.cif,1,0,lower
54,H55,H,1,0.1748985467851557,0.1845476311337747,0.1209000646632178,3.3646770562519888,3.4238136255257228,3.3626771922969727,L280_D6_U80,r280/t6.0/t6.0_80.cif,2,0,lower
90,H91,H,1,0.6750045575976228,0.1845421265635172,0.120957056325966,12.728049885466904,3.423760804212783,3.36426234086582,L280_D6_U80,r280/t6.0/t6.0_80.cif,3,0,lower
139,O140,O,8,0.625403767989079,0.2890519652236915,0.1362324493159063,11.943816459989188,5.319400390066341,3.7891274205804777,L280_D6_U80,r280/t6.0/t6.0_80.cif,4,0,lower
121,O122,O,8,0.1253957245743731,0.2890596437377465,0.1362829892996034,2.582092525980467,5.3195798718572105,3.790533124133664,L280_D6_U80,r280/t6.0/t6.0_80.cif,5,0,lower
29,C30,C,6,0.6271274382166303,0.209011048468151,0.1380402349406878,11.841736547052548,3.878576521748643,3.8394086136133256,L280_D6_U80,r280/t6.0/t6.0_80.cif,6,0,lower
5,C6,C,6,0.1270893149096528,0.2090208673085133,0.1380544144974661,2.47951681276806,3.878764988431459,3.839802999441887,L280_D6_U80,r280/t6.0/t6.0_80.cif,7,0,lower
84,H85,H,1,0.6805890459958256,0.3579025350813958,0.1808993993443448,13.011416419267464,6.59639176454826,5.031480222694365,L280_D6_U80,r280/t6.0/t6.0_80.cif,8,0,lower
48,H49,H,1,0.1807534071726357,0.3578102548451261,0.1809233920543366,3.6528032345216737,6.594748444198689,5.032147548546469,L280_D6_U80,r280/t6.0/t6.0_80.cif,9,0,lower
24,C25,C,6,0.6451565816333474,0.3133602412631086,0.1839523573353665,12.269652364495547,5.796247232917621,5.116394256727739,L280_D6_U80,r280/t6.0/t6.0_80.cif,10,0,lower
88,H89,H,1,0.985239285165587,0.2810810162171709,0.1839815301384686,18.584066321079334,5.214616531263825,5.117205660095472,L280_D6_U80,r280/t6.0/t6.0_80.cif,11,0,lower
52,H53,H,1,0.4850502870531749,0.2808848004119768,0.1839995663987686,9.218677320229242,5.21109550120519,5.117707315088908,L280_D6_U80,r280/t6.0/t6.0_80.cif,12,0,lower
0,C1,C,6,0.1452828594821748,0.3133087966626294,0.1840040779679346,2.9103443577609838,5.795362308255806,5.117832798485282,L280_D6_U80,r280/t6.0/t6.0_80.cif,13,0,lower
87,H88,H,1,0.5452722553989047,0.3834335585444814,0.1859032895119563,10.510932043818144,7.060518342172671,5.170656883900118,L280_D6_U80,r280/t6.0/t6.0_80.cif,14,0,lower
51,H52,H,1,0.0455640083143344,0.383685683113753,0.1863619650299385,1.1545048001263352,7.065434668508993,5.183414343602725,L280_D6_U80,r280/t6.0/t6.0_80.cif,15,0,lower
92,H93,H,1,0.8815530805136483,0.2625257755896696,0.19123159396044,16.599603719927348,4.886159594575863,5.318856704077566,L280_D6_U80,r280/t6.0/t6.0_80.cif,16,0,lower
56,H57,H,1,0.3816819223058384,0.2623314161927974,0.1912768244202643,7.240120901668688,4.88269414106049,5.320114730167724,L280_D6_U80,r280/t6.0/t6.0_80.cif,17,0,lower
26,C27,C,6,0.631768080932646,0.1881334838500225,0.1913032191975819,11.800835830517656,3.545708408624885,5.320848866381208,L280_D6_U80,r280/t6.0/t6.0_80.cif,18,0,lower
2,C3,C,6,0.1318074989960261,0.1880928390418047,0.1913050999953685,2.4400068060925477,3.544977541043904,5.32090117831204,L280_D6_U80,r280/t6.0/t6.0_80.cif,19,0,lower
50,H51,H,1,0.1512531960312177,0.1300230425446249,0.1998580981764835,2.6938940773288773,2.5055494218962435,5.55879163758938,L280_D6_U80,r280/t6.0/t6.0_80.cif,20,0,lower
86,H87,H,1,0.6512700410404477,0.1300853235430827,0.1998804063410001,12.05576947879118,2.5066898421068635,5.559412110012045,L280_D6_U80,r280/t6.0/t6.0_80.cif,21,0,lower
64,H65,H,1,0.3607574752419875,0.3988289582624102,0.2006265911013283,7.055628096251109,7.349914041156839,5.580166263302076,L280_D6_U80,r280/t6.0/t6.0_80.cif,22,0,lower
100,H101,H,1,0.8606478124657038,0.3990831157793622,0.2006842434425207,16.415387260605463,7.354540729828122,5.5817697877778505,L280_D6_U80,r280/t6.0/t6.0_80.cif,23,0,lower
140,O141,O,8,0.7545953184021592,0.227203909441581,0.204063446077808,14.142143606431793,4.260118312433733,5.67575788994706,L280_D6_U80,r280/t6.0/t6.0_80.cif,24,0,lower
122,O123,O,8,0.2547139023776593,0.2270970246845511,0.2040847541584497,4.782654116898867,4.258209642201569,5.676350546344599,L280_D6_U80,r280/t6.0/t6.0_80.cif,25,0,lower
