atom_index,atom_label,symbol,atomic_number,frac_x,frac_y,frac_z,x,y,z,structure_id,relative_cif_path,z_rank,layer_label,layer_name
51,H52,H,1,0.0419067537720055,0.3237349958575902,0.1103188800694217,1.1545001050311594,5.86262277561275,3.0575264689917274,L240_D6_U180,r240/t6.0/t6.0_180.cif,0,0,lower
121,O122,O,8,0.130247038781759,0.2005229746810637,0.1107957135544383,2.6003692141713257,3.6337851716359775,3.070742076336745,L240_D6_U180,r240/t6.0/t6.0_180.cif,1,0,lower
139,O140,O,8,0.6288011955702841,0.2020902457852069,0.1110417475207362,11.933806036376463,3.6621507827843938,3.0775609940392608,L240_D6_U180,r240/t6.0/t6.0_180.cif,2,0,lower
87,H88,H,1,0.5407289519520633,0.3259261118816882,0.1118991292690464,10.491905892864366,5.902350489057255,3.1013236300254032,L240_D6_U180,r240/t6.0/t6.0_180.cif,3,0,lower
100,H101,H,1,0.8566883218880605,0.3456864475677246,0.1132783635326385,16.436562679543314,6.259888037787185,3.1395495915763134,L240_D6_U180,r240/t6.0/t6.0_180.cif,4,0,lower
64,H65,H,1,0.3580764272931743,0.3465633966191448,0.1148214156589271,7.103338546334141,6.2758407557692895,3.182315822671049,L240_D6_U180,r240/t6.0/t6.0_180.cif,5,0,lower
97,H98,H,1,0.7604427660492804,0.4568388458439709,0.1152576044795115,14.81863677037842,8.270712669792184,3.194404948880236,L240_D6_U180,r240/t6.0/t6.0_180.cif,6,0,lower
48,H49,H,1,0.1784237032399416,0.298895173902161,0.1155663074865329,3.6596892393678586,5.413581182531607,3.202960761035248,L240_D6_U180,r240/t6.0/t6.0_180.cif,7,0,lower
61,H62,H,1,0.261393967091121,0.4560410714919038,0.1160900048796232,5.475540223297692,8.256329202490377,3.2174752180357897,L240_D6_U180,r240/t6.0/t6.0_180.cif,8,0,lower
84,H85,H,1,0.6771267307661382,0.3003538081294898,0.1160952931822408,12.995285784811038,5.43999790765025,3.217621785198357,L240_D6_U180,r240/t6.0/t6.0_180.cif,9,0,lower
145,O146,O,8,0.8959224499611061,0.3744040781706218,0.1247327944353969,17.201104124989723,6.78004121343635,3.4570131630917422,L240_D6_U180,r240/t6.0/t6.0_180.cif,10,0,lower
127,O128,O,8,0.3967821911201864,0.3755455729312341,0.1268623797056148,7.857513936997661,6.800813305459559,3.5160353660688606,L240_D6_U180,r240/t6.0/t6.0_180.cif,11,0,lower
0,C1,C,6,0.1439049518992853,0.267451833645876,0.1365996791187156,2.9278175115447773,4.845994574468553,3.78590803585411,L240_D6_U180,r240/t6.0/t6.0_180.cif,12,0,lower
24,C25,C,6,0.6428572146797129,0.2687032680799917,0.1371757585534741,12.26765715413237,4.868665839367544,3.8018742795189056,L240_D6_U180,r240/t6.0/t6.0_180.cif,13,0,lower
89,H90,H,1,0.5864112202145859,0.1095089442641793,0.1382087434451218,10.942365472149987,1.9889522429405708,3.8305038182369726,L240_D6_U180,r240/t6.0/t6.0_180.cif,14,0,lower
53,H54,H,1,0.0872276940343746,0.1084964381094085,0.1382395746551851,1.5976454719511088,1.970638116457761,3.831358316041704,L240_D6_U180,r240/t6.0/t6.0_180.cif,15,0,lower
90,H91,H,1,0.6830090124113429,0.1059147765952505,0.1417262807290897,12.738783113573556,1.9241378040960333,3.9279935982694494,L240_D6_U180,r240/t6.0/t6.0_180.cif,16,0,lower
54,H55,H,1,0.1838314686257119,0.1046926800479223,0.1423584950744908,3.392879036483512,1.9020669413602047,3.945515640678906,L240_D6_U180,r240/t6.0/t6.0_180.cif,17,0,lower
3,C4,C,6,0.0723111192339185,0.3119609785772682,0.1450305617575509,1.649299118911292,5.651636686118854,4.019572906354791,L240_D6_U180,r240/t6.0/t6.0_180.cif,18,0,lower
29,C30,C,6,0.6327148984810932,0.1418055627553833,0.1452913933242168,11.8520956697467,2.573595990920002,4.026801944743575,L240_D6_U180,r240/t6.0/t6.0_180.cif,19,0,lower
5,C6,C,6,0.1335316521351184,0.1407642526760513,0.1454099102667778,2.507194881682429,2.554765868227741,4.030086683390996,L240_D6_U180,r240/t6.0/t6.0_180.cif,20,0,lower
27,C28,C,6,0.5715585313570692,0.31326096683244,0.1463434494829223,10.993587521258704,5.675228769799871,4.055960050319734,L240_D6_U180,r240/t6.0/t6.0_180.cif,21,0,lower
88,H89,H,1,0.9853719589370026,0.2417364185682455,0.1513632674394174,18.61079818330018,4.381662641505285,4.195086066300365,L240_D6_U180,r240/t6.0/t6.0_180.cif,22,0,lower
52,H53,H,1,0.4847040823061623,0.2429643743253016,0.1524201150942143,9.240445804293609,4.403936913554158,4.224376969871902,L240_D6_U180,r240/t6.0/t6.0_180.cif,23,0,lower
35,C36,C,6,0.762315203047267,0.4704541235670159,0.1541168371324718,14.815519823904276,8.519249824435782,4.271402216495413,L240_D6_U180,r240/t6.0/t6.0_180.cif,24,0,lower
11,C12,C,6,0.2623746015080486,0.4699235459246384,0.1549003766835574,5.456257039309125,8.509697040001463,4.293118290076276,L240_D6_U180,r240/t6.0/t6.0_180.cif,25,0,lower
98,H99,H,1,0.7911248808058431,0.5203097371150377,0.1589863076855541,15.43077014725758,9.421402394601866,4.406361301437679,L240_D6_U180,r240/t6.0/t6.0_180.cif,26,0,lower
62,H63,H,1,0.2910974322022349,0.5198091410024489,0.1599405853645988,6.069664126582133,9.41240181369203,4.432809442142253,L240_D6_U180,r240/t6.0/t6.0_180.cif,27,0,lower
92,H93,H,1,0.881629192384029,0.2353674269826757,0.1632135826414302,16.639799190439028,4.267133147139497,4.523521710074566,L240_D6_U180,r240/t6.0/t6.0_180.cif,28,0,lower
56,H57,H,1,0.3824588269771501,0.2345314826827767,0.1653489412272803,7.292317438040516,4.2521343472367406,4.582703922520132,L240_D6_U180,r240/t6.0/t6.0_180.cif,29,0,lower
65,H66,H,1,0.1632969800206357,0.445571383251602,0.1655574017206259,3.5442632683389506,8.069789046883374,4.588481478236272,L240_D6_U180,r240/t6.0/t6.0_180.cif,30,0,lower
101,H102,H,1,0.6636102956803408,0.4459291787018597,0.1660377913370474,12.908227396607488,8.076289156276202,4.601795645010926,L240_D6_U180,r240/t6.0/t6.0_180.cif,31,0,lower
123,O124,O,8,0.0872177580694022,0.3798610674591981,0.1679705070655822,2.006246292039308,6.881250135158552,4.655361539564181,L240_D6_U180,r240/t6.0/t6.0_180.cif,32,0,lower
142,O143,O,8,0.7717892863274475,0.3406384914825921,0.1684493262731311,14.752449869944476,6.171754199165044,4.668632181905918,L240_D6_U180,r240/t6.0/t6.0_180.cif,33,0,lower
124,O125,O,8,0.2719935647899144,0.3400889602743903,0.169515071294003,5.395423815601209,6.1618748273803865,4.698169679100065,L240_D6_U180,r240/t6.0/t6.0_180.cif,34,0,lower
141,O142,O,8,0.5870101024028865,0.380543595731152,0.1698836825988638,11.358755011552011,6.893707192112637,4.708385870749874,L240_D6_U180,r240/t6.0/t6.0_180.cif,35,0,lower
146,O147,O,8,0.6926549133266127,0.4879877788679645,0.1711300374970975,13.51443837621042,8.837409157003814,4.7429290340661545,L240_D6_U180,r240/t6.0/t6.0_180.cif,36,0,lower
128,O129,O,8,0.1922895673134962,0.4875724848593075,0.1711441142944178,4.148627527113021,8.829897436305732,4.743319177443047,L240_D6_U180,r240/t6.0/t6.0_180.cif,37,0,lower
33,C34,C,6,0.8838785494613283,0.3917661033811216,0.1740903206085137,16.927326731838118,7.096961301165761,4.824974319181163,L240_D6_U180,r240/t6.0/t6.0_180.cif,38,0,lower
4,C5,C,6,0.0247231193346683,0.2663814106138098,0.175853867624553,0.6337182488717313,4.828894992084859,4.873851643510944,L240_D6_U180,r240/t6.0/t6.0_180.cif,39,0,lower
9,C10,C,6,0.3836922664653056,0.3919436945149293,0.1761876040667597,7.562591490835154,7.100294829265351,4.8831012661056645,L240_D6_U180,r240/t6.0/t6.0_180.cif,40,0,lower
28,C29,C,6,0.5242880242568724,0.2671039448676135,0.1769802742113574,9.9832725899666,4.842030366559758,4.905070397289391,L240_D6_U180,r240/t6.0/t6.0_180.cif,41,0,lower
34,C35,C,6,0.8037860729274643,0.4071280955173283,0.1825105963354675,15.440838362058544,7.375340353953793,5.058345215397375,L240_D6_U180,r240/t6.0/t6.0_180.cif,42,0,lower
95,H96,H,1,0.9129272087382716,0.440535772369558,0.1829157509912636,17.539015812316556,7.979697653386507,5.069574218840414,L240_D6_U180,r240/t6.0/t6.0_180.cif,43,0,lower
10,C11,C,6,0.3033443892504253,0.4067969063888828,0.1838115652175602,6.071719289488296,7.369424285617296,5.094402024438856,L240_D6_U180,r240/t6.0/t6.0_180.cif,44,0,lower
59,H60,H,1,0.4122852522665012,0.4408008336223202,0.1856262823510079,8.164935877216484,7.984648856896802,5.144697546526801,L240_D6_U180,r240/t6.0/t6.0_180.cif,45,0,lower
1,C2,C,6,0.1773531293934469,0.2436147054307448,0.1862887316147089,3.4358221451514988,4.417654592321083,5.163057560305544,L240_D6_U180,r240/t6.0/t6.0_180.cif,46,0,lower
140,O141,O,8,0.7526332073155313,0.2217635846407945,0.1865052262128712,14.166040290799993,4.022387460942608,5.169057784055623,L240_D6_U180,r240/t6.0/t6.0_180.cif,47,0,lower
25,C26,C,6,0.6769743320838519,0.2441226526660122,0.186537245406938,12.787448436307027,4.426857524682498,5.169945207253841,L240_D6_U180,r240/t6.0/t6.0_180.cif,48,0,lower
122,O123,O,8,0.2531011463728366,0.221191796288513,0.1869387736192606,4.814904329905185,4.012069002161363,5.181073702543595,L240_D6_U180,r240/t6.0/t6.0_180.cif,49,0,lower
58,H59,H,1,0.050634668743287,0.3890894015230876,0.1917965323942596,1.2996173815439591,7.049561862542324,5.31570819144694,L240_D6_U180,r240/t6.0/t6.0_180.cif,50,0,lower
94,H95,H,1,0.5505208403056917,0.3895279135218274,0.1937913560240966,10.653344453019516,7.057609454165337,5.3709954282767445,L240_D6_U180,r240/t6.0/t6.0_180.cif,51,0,lower
2,C3,C,6,0.132794756985928,0.1786002579673536,0.1942690665245136,2.480191968005424,3.2420248055754097,5.384235342411306,L240_D6_U180,r240/t6.0/t6.0_180.cif,52,0,lower
26,C27,C,6,0.632550083356299,0.1789369239103314,0.1943577078242715,11.834292124738148,3.248120094675571,5.386692067135899,L240_D6_U180,r240/t6.0/t6.0_180.cif,53,0,lower
31,C32,C,6,0.8731918481911155,0.2580459083847492,0.1996979234000877,16.4626601141935,4.679483713774452,5.5346980155547465,L240_D6_U180,r240/t6.0/t6.0_180.cif,54,0,lower
30,C31,C,6,0.7922328943704117,0.2803791807341676,0.2011600143603494,14.982580575629372,5.083569622828285,5.575220379525994,L240_D6_U180,r240/t6.0/t6.0_180.cif,55,0,lower
7,C8,C,6,0.3732851901448075,0.2576785707221748,0.2016178240122734,7.102522363923015,4.672949427724677,5.587908734661911,L240_D6_U180,r240/t6.0/t6.0_180.cif,56,0,lower
6,C7,C,6,0.2922085696035555,0.2798302976785858,0.2022241078122948,5.621279548348537,5.073701880656544,5.604712102907853,L240_D6_U180,r240/t6.0/t6.0_180.cif,57,0,lower
120,O121,O,8,0.0616108125610132,0.208757751715652,0.2058670419562764,1.1802840776627757,3.788232912963079,5.705677300913925,L240_D6_U180,r240/t6.0/t6.0_180.cif,58,0,lower
138,O139,O,8,0.5614398425983296,0.2088114232850423,0.2063096444931598,10.53473294868502,3.789229341562007,5.717944185520734,L240_D6_U180,r240/t6.0/t6.0_180.cif,59,0,lower
32,C33,C,6,0.9126443473515988,0.3280794432296945,0.2082799788524787,17.305144965193517,5.946862397632691,5.772552693625516,L240_D6_U180,r240/t6.0/t6.0_180.cif,60,0,lower
144,O145,O,8,0.9898414032137436,0.3147768550191295,0.2091470444899612,18.72631523416167,5.706272942851234,5.796583721997883,L240_D6_U180,r240/t6.0/t6.0_180.cif,61,0,lower
8,C9,C,6,0.4124678969296655,0.3279588591550564,0.2101280847309464,7.940484533144255,5.94478766234204,5.823773596496887,L240_D6_U180,r240/t6.0/t6.0_180.cif,62,0,lower
126,O127,O,8,0.4897262479391955,0.3149360154157549,0.2107614712374679,9.36363847839456,5.709245215768939,5.841328125763073,L240_D6_U180,r240/t6.0/t6.0_180.cif,63,0,lower
49,H50,H,1,0.1666513071321927,0.2867933492887029,0.2134404365758756,3.265361848521475,5.200308115151942,5.915576590092466,L240_D6_U180,r240/t6.0/t6.0_180.cif,64,0,lower
85,H86,H,1,0.6667255745439262,0.2868698689106113,0.2140415805722345,12.624190121818936,5.2017270015545325,5.932237506876484,L240_D6_U180,r240/t6.0/t6.0_180.cif,65,0,lower
96,H97,H,1,0.7966531423464671,0.4178051683386725,0.2213276377468106,15.264307037287884,7.570723910899292,6.134173137947383,L240_D6_U180,r240/t6.0/t6.0_180.cif,66,0,lower
60,H61,H,1,0.2952813894245195,0.417615302478528,0.2225103426589424,5.87820321141272,7.567357513218911,6.166952219565816,L240_D6_U180,r240/t6.0/t6.0_180.cif,67,0,lower
86,H87,H,1,0.6529731526839393,0.1426002361688236,0.2244695511429585,12.10827164335635,2.592538042184941,6.221252370132813,L240_D6_U180,r240/t6.0/t6.0_180.cif,68,0,lower
50,H51,H,1,0.1529538512373566,0.1426528953543794,0.2246331739876338,2.7494881608051127,2.593500066694144,6.225787234683758,L240_D6_U180,r240/t6.0/t6.0_180.cif,69,0,lower
143,O144,O,8,0.8938965330492795,0.2039019773594544,0.2357695857407985,16.70266431978638,3.702118200704934,6.534436793884002,L240_D6_U180,r240/t6.0/t6.0_180.cif,70,0,lower
125,O126,O,8,0.3933935955232242,0.2038995847129964,0.2381050806050542,7.3313262925492335,3.702209620223261,6.599165853507907,L240_D6_U180,r240/t6.0/t6.0_180.cif,71,0,lower
91,H92,H,1,0.7790111674371802,0.2985857519680515,0.2381941267260738,14.707525514632634,5.4150565078248825,6.601633797995805,L240_D6_U180,r240/t6.0/t6.0_180.cif,72,0,lower
99,H100,H,1,0.9463991348693754,0.1971596032358,0.238724041743889,17.669374055815688,3.580321262064145,6.616320578647192,L240_D6_U180,r240/t6.0/t6.0_180.cif,73,0,lower
55,H56,H,1,0.2781081852346233,0.2977817887261803,0.2391517933431804,5.329518058690735,5.4005683103722815,6.628175864307852,L240_D6_U180,r240/t6.0/t6.0_180.cif,74,0,lower
63,H64,H,1,0.4458769188376411,0.1966500784040601,0.2409857258893135,8.296939906062496,3.571234569360896,6.679003948300535,L240_D6_U180,r240/t6.0/t6.0_180.cif,75,0,lower
93,H94,H,1,0.9032651885796044,0.3463368329612636,0.2455169829048909,17.101776084911865,6.279280274562627,6.804589326381003,L240_D6_U180,r240/t6.0/t6.0_180.cif,76,0,lower
57,H58,H,1,0.4032023770080862,0.3459785209483119,0.2474301451517684,7.738741415274074,6.272908870917117,6.857613289329347,L240_D6_U180,r240/t6.0/t6.0_180.cif,77,0,lower
80,H81,H,1,0.1715460284408851,0.2722407043467418,0.3700727867226967,3.086611899778183,4.946089442573232,10.256697132405057,L240_D6_U180,r240/t6.0/t6.0_180.cif,78,1,upper
115,H116,H,1,0.6705102587496803,0.2722665919918566,0.3701734558684525,12.42536499346433,4.946563547775057,10.259487213101718,L240_D6_U180,r240/t6.0/t6.0_180.cif,79,1,upper
137,O138,O,8,0.0703225543381238,0.2799720198210295,0.3935311206321191,1.1682054265806618,5.08729938708587,10.906853087590331,L240_D6_U180,r240/t6.0/t6.0_180.cif,80,1,upper
