atom_index,atom_label,symbol,atomic_number,frac_x,frac_y,frac_z,x,y,z,structure_id,relative_cif_path,z_rank,layer_label,layer_name
86,H87,H,1,0.6243055591466007,0.3200104761112661,0.0583906673553008,12.091622605665554,5.777995628460942,1.625507363607657,L0_D6_U0,r0/t6.0/t6.0_0.cif,0,0,lower
50,H51,H,1,0.1243544158354244,0.3198189495244068,0.0584419139422854,2.739604156708613,5.774554037263824,1.626933990640301,L0_D6_U0,r0/t6.0/t6.0_0.cif,1,0,lower
90,H91,H,1,0.6519946797035883,0.4483455288989844,0.0777553550064959,12.781255882016668,8.094390037648106,2.1645908130130747,L0_D6_U0,r0/t6.0/t6.0_0.cif,2,0,lower
54,H55,H,1,0.1520921745971995,0.4481419696549099,0.0777785677242993,3.4301680870659847,8.090726229371054,2.1652370197688424,L0_D6_U0,r0/t6.0/t6.0_0.cif,3,0,lower
99,H100,H,1,0.9282959950989892,0.275575472912918,0.0814371594553814,17.676399467449865,4.981673072888141,2.267086648633688,L0_D6_U0,r0/t6.0/t6.0_0.cif,4,0,lower
63,H64,H,1,0.428404670260737,0.275528054712936,0.0814852111951129,8.325727905436832,4.980827791052857,2.268424335978355,L0_D6_U0,r0/t6.0/t6.0_0.cif,5,0,lower
89,H90,H,1,0.5559345109863072,0.4531855559240529,0.0817381753038057,10.986327769631822,8.18237483582461,2.275466471991399,L0_D6_U0,r0/t6.0/t6.0_0.cif,6,0,lower
53,H54,H,1,0.0560326807068488,0.4530327014265569,0.0817513523507005,1.6353453765087862,8.179622832210327,2.275833300933904,L0_D6_U0,r0/t6.0/t6.0_0.cif,7,0,lower
125,O126,O,8,0.3777703366878961,0.2717796426761548,0.0874399525342305,7.364397089042484,4.91442209628745,2.4341952773552684,L0_D6_U0,r0/t6.0/t6.0_0.cif,8,0,lower
143,O144,O,8,0.8776931438535744,0.2717857913595206,0.0874472324308016,16.715515514196692,4.914534296762116,2.4343979386026664,L0_D6_U0,r0/t6.0/t6.0_0.cif,9,0,lower
26,C27,C,6,0.6116103605455221,0.3426034812440568,0.093701157675945,11.839402614750728,6.191913488982012,2.6084977048474096,L0_D6_U0,r0/t6.0/t6.0_0.cif,10,0,lower
2,C3,C,6,0.1116402639619114,0.3424356156692857,0.0937449095095822,2.487076901786651,6.188896845290672,2.609715689346816,L0_D6_U0,r0/t6.0/t6.0_0.cif,11,0,lower
