atom_index,atom_label,symbol,atomic_number,frac_x,frac_y,frac_z,x,y,z,structure_id,relative_cif_path,z_rank,layer_label,layer_name
97,H98,H,1,0.7726095361034323,0.3664510038723871,0.0998582672044981,14.777333977826247,6.733055454521788,2.7540352561476324,L200_D4.8_U160,r200/t4.8/t4.8_160.cif,0,0,lower
61,H62,H,1,0.2660694376636197,0.3657958569816569,0.1006101472100596,5.282911975233595,6.721753775813364,2.7747716869077226,L200_D4.8_U160,r200/t4.8/t4.8_160.cif,1,0,lower
98,H99,H,1,0.7953820720167923,0.4586991450627796,0.1075723206830586,15.325569947929452,8.414214824791273,2.966784544138549,L200_D4.8_U160,r200/t4.8/t4.8_160.cif,2,0,lower
62,H63,H,1,0.2901041730793519,0.457477037961891,0.1088052802089393,5.85265897961032,8.392998623495913,3.000788879470394,L200_D4.8_U160,r200/t4.8/t4.8_160.cif,3,0,lower
35,C36,C,6,0.7690197994303404,0.4139556995794327,0.1239346248828522,14.719669621570068,7.614694611779333,3.4180477584877607,L200_D4.8_U160,r200/t4.8/t4.8_160.cif,4,0,lower
11,C12,C,6,0.2634084590427871,0.4128895661678024,0.1250777102832629,5.240987426322994,7.596239535690358,3.4495734156180964,L200_D4.8_U160,r200/t4.8/t4.8_160.cif,5,0,lower
146,O147,O,8,0.6965623142041494,0.4415173760193063,0.1276614079709736,13.394540326852583,8.11811188265514,3.520830355302526,L200_D4.8_U160,r200/t4.8/t4.8_160.cif,6,0,lower
128,O129,O,8,0.1913846789509833,0.4412527375136539,0.1293858529719746,3.923685158282059,8.114670250566045,3.5683895856296304,L200_D4.8_U160,r200/t4.8/t4.8_160.cif,7,0,lower
101,H102,H,1,0.670366087290193,0.4041843464528865,0.1427701785900761,12.80645084183284,7.452160066257935,3.937521813375228,L200_D4.8_U160,r200/t4.8/t4.8_160.cif,8,0,lower
65,H66,H,1,0.1647885588621832,0.4036377104651407,0.1439352654213793,3.329143109502629,7.443155520425222,3.969654257685633,L200_D4.8_U160,r200/t4.8/t4.8_160.cif,9,0,lower
