atom_index,atom_label,symbol,atomic_number,frac_x,frac_y,frac_z,x,y,z,structure_id,relative_cif_path,z_rank,layer_label,layer_name
60,H61,H,1,0.3018336084392382,0.2609911480268067,0.1196029679186704,5.865116523186822,4.659784324549467,3.324147614268284,L100_D0_U100,r100/t0/t0_100.cif,0,0,lower
96,H97,H,1,0.8023258424572437,0.2612220695428848,0.1196251795971651,15.232802763046251,4.6639410027588655,3.324764947595056,L100_D0_U100,r100/t0/t0_100.cif,1,0,lower
62,H63,H,1,0.3228689802229327,0.1211350985058525,0.1245298798556707,6.02399905862207,2.1348987410451223,3.4610821974654664,L100_D0_U100,r100/t0/t0_100.cif,2,0,lower
98,H99,H,1,0.8230722097333996,0.1215580683297078,0.1247739085491074,15.38620414724819,2.142430253038253,3.467864532496252,L100_D0_U100,r100/t0/t0_100.cif,3,0,lower
128,O129,O,8,0.2179728760970808,0.1576486095794575,0.1305456040204445,4.109438798287336,2.79114535445395,3.6282783421633713,L100_D0_U100,r100/t0/t0_100.cif,4,0,lower
146,O147,O,8,0.7180419699785504,0.1578012182103602,0.1306371128114504,13.468959101443025,2.793861345686388,3.630821663074218,L100_D0_U100,r100/t0/t0_100.cif,5,0,lower
57,H58,H,1,0.3954381524232591,0.3399364292277821,0.1306375030847001,7.725751059348078,6.079440972211558,3.630832510011503,L100_D0_U100,r100/t0/t0_100.cif,6,0,lower
93,H94,H,1,0.8952494438041638,0.3396369358467569,0.1308710295188912,17.07946954759296,6.07394404188488,3.637322953790564,L100_D0_U100,r100/t0/t0_100.cif,7,0,lower
59,H60,H,1,0.429837389931324,0.2062196253960982,0.1382005812834538,8.140140221607771,3.6642381859842295,3.841034554228392,L100_D0_U100,r100/t0/t0_100.cif,8,0,lower
95,H96,H,1,0.9302573419337484,0.2057914780037783,0.1396557934617525,17.50293384246351,3.6559271137481817,3.881479537951833,L100_D0_U100,r100/t0/t0_100.cif,9,0,lower
11,C12,C,6,0.2901738464409607,0.1551725455935765,0.1496100532398391,5.423861488244348,2.738780747851346,4.158140138177355,L100_D0_U100,r100/t0/t0_100.cif,10,0,lower
35,C36,C,6,0.790179946868169,0.1555287968204715,0.1497784459924425,14.78239963106674,2.7451392495503293,4.162820309385208,L100_D0_U100,r100/t0/t0_100.cif,11,0,lower
65,H66,H,1,0.1858947898031524,0.1849903786801139,0.1527064059754945,3.5150535954639044,3.2754213107552146,4.244197647771607,L100_D0_U100,r100/t0/t0_100.cif,12,0,lower
101,H102,H,1,0.6859489983146989,0.1850185207945012,0.1528546977827082,12.873995882561056,3.2758690920780897,4.248319149651894,L100_D0_U100,r100/t0/t0_100.cif,13,0,lower
10,C11,C,6,0.317466951638615,0.2319251888843662,0.1537781981227806,6.0516955207770105,4.121656564383192,4.273986166998112,L100_D0_U100,r100/t0/t0_100.cif,14,0,lower
34,C35,C,6,0.8173771432621272,0.2323534045468436,0.1539389691723342,15.408568216689485,4.12931632708896,4.27845450679032,L100_D0_U100,r100/t0/t0_100.cif,15,0,lower
58,H59,H,1,0.0603159657552574,0.2529798212783875,0.1554015480610711,1.2700558826124633,4.50081049988484,4.319104234872151,L100_D0_U100,r100/t0/t0_100.cif,16,0,lower
