atom_index,atom_label,symbol,atomic_number,frac_x,frac_y,frac_z,x,y,z,structure_id,relative_cif_path,z_rank,layer_label,layer_name
86,H87,H,1,0.6203420191277702,0.4289316243783055,0.0897605317548877,12.21527633381476,7.987408228087389,2.4378018090737776,L40_D8.4_U60,r40/t8.4/t8.4_60.cif,0,0,lower
63,H64,H,1,0.4219700375522213,0.3735245695872344,0.0911085590968693,8.411965729471428,6.965854596488462,2.474412816481103,L40_D8.4_U60,r40/t8.4/t8.4_60.cif,1,0,lower
50,H51,H,1,0.1194938415607193,0.4303699283080974,0.0914100244459285,2.839985404675943,8.01525623430133,2.482600298873881,L40_D8.4_U60,r40/t8.4/t8.4_60.cif,2,0,lower
99,H100,H,1,0.9242911981600028,0.3754578379584373,0.0919567762019545,17.817915061351712,7.002205408204147,2.4974495025706043,L40_D8.4_U60,r40/t8.4/t8.4_60.cif,3,0,lower
143,O144,O,8,0.8733200704727982,0.3690319992151118,0.0951691040337668,16.850497861141914,6.886142851708896,2.58469295408128,L40_D8.4_U60,r40/t8.4/t8.4_60.cif,4,0,lower
125,O126,O,8,0.371010639858631,0.3680978859703132,0.0952892275667621,7.445471851035161,6.868997253561779,2.587955383128024,L40_D8.4_U60,r40/t8.4/t8.4_60.cif,5,0,lower
91,H92,H,1,0.7739907423834453,0.2796429141721632,0.113642488327656,14.831274118595909,5.25091928724218,3.086410677571771,L40_D8.4_U60,r40/t8.4/t8.4_60.cif,6,0,lower
55,H56,H,1,0.272964146265863,0.2787742500556131,0.1158426423843809,5.4484524625388815,5.236623508108956,3.1461645519624826,L40_D8.4_U60,r40/t8.4/t8.4_60.cif,7,0,lower
93,H94,H,1,0.9046372495843176,0.2311680750466153,0.1167964845969115,17.196720901358926,4.358735297902578,3.1720699050816874,L40_D8.4_U60,r40/t8.4/t8.4_60.cif,8,0,lower
57,H58,H,1,0.4030068411709206,0.2303316063829731,0.1197932186337663,7.801913562370606,4.345662508504273,3.2534580554583674,L40_D8.4_U60,r40/t8.4/t8.4_60.cif,9,0,lower
138,O139,O,8,0.5432005307833253,0.3751989118536129,0.1227427417501508,10.65499132420194,7.021727277688051,3.3335640067985626,L40_D8.4_U60,r40/t8.4/t8.4_60.cif,10,0,lower
120,O121,O,8,0.0425229831417043,0.3759247936025954,0.1239757134021692,1.2821406385434044,7.036097719062269,3.3670502224555183,L40_D8.4_U60,r40/t8.4/t8.4_60.cif,11,0,lower
26,C27,C,6,0.6092874486870121,0.4102075670337296,0.1270870439878264,11.944062827040783,7.671292018485354,3.451550694790661,L40_D8.4_U60,r40/t8.4/t8.4_60.cif,12,0,lower
2,C3,C,6,0.1083885022571032,0.4110767005027389,0.1285997909464156,2.567038588183977,7.688527217510916,3.492635314057289,L40_D8.4_U60,r40/t8.4/t8.4_60.cif,13,0,lower
85,H86,H,1,0.662602293214321,0.3012045774025788,0.1343145373699617,12.76143323183368,5.665188470483471,3.647841827402839,L40_D8.4_U60,r40/t8.4/t8.4_60.cif,14,0,lower
49,H50,H,1,0.1613364238234066,0.3019887812656498,0.1352286786901248,3.3779556441446235,5.680383664291132,3.672668945964571,L40_D8.4_U60,r40/t8.4/t8.4_60.cif,15,0,lower
