atom_index,atom_label,symbol,atomic_number,frac_x,frac_y,frac_z,x,y,z,structure_id,relative_cif_path,z_rank,layer_label,layer_name
89,H90,H,1,0.5780990186846708,0.1884444783181912,0.100320184620345,11.007992464976503,3.4199097873194586,2.7890726056441526,L280_D1.2_U160,r280/t1.2/t1.2_160.cif,0,0,lower
90,H91,H,1,0.6746238575894873,0.1815189265368922,0.1011077962693613,12.803866180757597,3.2951158479681606,2.8109695557192635,L280_D1.2_U160,r280/t1.2/t1.2_160.cif,1,0,lower
53,H54,H,1,0.0783147741525536,0.1876906550802695,0.1023905262039264,1.6558905379053488,3.406721880831336,2.846631640418116,L280_D1.2_U160,r280/t1.2/t1.2_160.cif,2,0,lower
54,H55,H,1,0.1748203497432212,0.1815878819316309,0.1026820784795168,3.4528279538157864,3.296673668577412,2.85473729201794,L280_D1.2_U160,r280/t1.2/t1.2_160.cif,3,0,lower
139,O140,O,8,0.6253890252969496,0.2860932843447512,0.11693723151648,12.014741303481918,5.185002312580409,3.2510549121970005,L280_D1.2_U160,r280/t1.2/t1.2_160.cif,4,0,lower
121,O122,O,8,0.1249736687641348,0.2860165570995698,0.1182678443437586,2.652210835269787,5.183883166105378,3.288048223157563,L280_D1.2_U160,r280/t1.2/t1.2_160.cif,5,0,lower
29,C30,C,6,0.6263836484074435,0.2062018880489719,0.1188154052100875,11.923859016552989,3.743974976126754,3.303271351164955,L280_D1.2_U160,r280/t1.2/t1.2_160.cif,6,0,lower
5,C6,C,6,0.1266265028745484,0.2060249728384403,0.1205488093002851,2.573255795918631,3.741128506203968,3.3514629477093383,L280_D1.2_U160,r280/t1.2/t1.2_160.cif,7,0,lower
84,H85,H,1,0.6798510735104082,0.3566669748478812,0.160869046402103,13.101965082320946,6.467048595229419,4.472434456876108,L280_D1.2_U160,r280/t1.2/t1.2_160.cif,8,0,lower
48,H49,H,1,0.1792117428542628,0.3576143111567783,0.1616157060969038,3.7369962296790793,6.484289245387942,4.4931928726265244,L280_D1.2_U160,r280/t1.2/t1.2_160.cif,9,0,lower
24,C25,C,6,0.6438878943530741,0.3120572507775719,0.1644585721095776,12.366461507614025,5.662914695313605,4.572229406973742,L280_D1.2_U160,r280/t1.2/t1.2_160.cif,10,0,lower
0,C1,C,6,0.1436740280286528,0.3126883574015296,0.1655541619374967,3.0088063324587253,5.674519460911014,4.602688676836888,L280_D1.2_U160,r280/t1.2/t1.2_160.cif,11,0,lower
52,H53,H,1,0.484202040700203,0.2788634641223836,0.166293912300217,9.332965870908264,5.064397710438099,4.623255001345626,L280_D1.2_U160,r280/t1.2/t1.2_160.cif,12,0,lower
88,H89,H,1,0.9851465658906812,0.2776475847541156,0.1668361215844291,18.702478539214955,5.0425688515540354,4.638329346222931,L280_D1.2_U160,r280/t1.2/t1.2_160.cif,13,0,lower
87,H88,H,1,0.5446316986294003,0.3818287805392855,0.1683571888479135,10.60178628046777,6.922510478294836,4.6806176160460105,L280_D1.2_U160,r280/t1.2/t1.2_160.cif,14,0,lower
51,H52,H,1,0.0440739185930418,0.3817880944607391,0.1695415366160559,1.236731231707226,6.92201243899521,4.713544508357689,L280_D1.2_U160,r280/t1.2/t1.2_160.cif,15,0,lower
26,C27,C,6,0.6290127967976784,0.1870826725595182,0.1720962368873124,11.91398572664675,3.409643761689879,4.784569542543563,L280_D1.2_U160,r280/t1.2/t1.2_160.cif,16,0,lower
92,H93,H,1,0.8813777074182704,0.2608318550925204,0.1727235886419286,16.734745146128038,4.74035250332231,4.802010993628651,L280_D1.2_U160,r280/t1.2/t1.2_160.cif,17,0,lower
56,H57,H,1,0.3814721754048065,0.2614106495293654,0.1728626117623656,7.383382148573768,4.750822825004563,4.805876074003349,L280_D1.2_U160,r280/t1.2/t1.2_160.cif,18,0,lower
2,C3,C,6,0.1299341289196287,0.1875485998164964,0.1739245474031142,2.5768878131335096,3.4184143771879327,4.835399699939423,L280_D1.2_U160,r280/t1.2/t1.2_160.cif,19,0,lower
86,H87,H,1,0.6477194242664439,0.1295026639753779,0.1804638651589679,12.18066877731699,2.372452008862108,5.0172039109411966,L280_D1.2_U160,r280/t1.2/t1.2_160.cif,20,0,lower
100,H101,H,1,0.8636127581708506,0.3978648690937497,0.1808902612973456,16.58312285286432,7.21433141761225,5.029058452409619,L280_D1.2_U160,r280/t1.2/t1.2_160.cif,21,0,lower
64,H65,H,1,0.3633934502486871,0.3980623776806683,0.1811199033063301,7.225316517820437,7.217940633707795,5.035442892777104,L280_D1.2_U160,r280/t1.2/t1.2_160.cif,22,0,lower
50,H51,H,1,0.1492847259128277,0.1302230044383129,0.1825223306462663,2.855819838467906,2.3858586165653968,5.074432769939166,L280_D1.2_U160,r280/t1.2/t1.2_160.cif,23,0,lower
140,O141,O,8,0.7518196230043234,0.2271489531707236,0.1842544189895748,14.258176650487224,4.134943033274768,5.122587786471078,L280_D1.2_U160,r280/t1.2/t1.2_160.cif,24,0,lower
122,O123,O,8,0.2521577405300373,0.2284485072059227,0.1849458481426932,4.912005468300322,4.158527393819814,5.141810698759409,L280_D1.2_U160,r280/t1.2/t1.2_160.cif,25,0,lower
27,C28,C,6,0.575078858277514,0.3383883058175186,0.189936992456056,11.09906166067805,6.143057333214891,5.280573041830236,L280_D1.2_U160,r280/t1.2/t1.2_160.cif,26,0,lower
3,C4,C,6,0.074829898049196,0.3385218097331023,0.1910975965926927,1.740034849999753,6.145697300397328,5.312839820602035,L280_D1.2_U160,r280/t1.2/t1.2_160.cif,27,0,lower
25,C26,C,6,0.6769854130741043,0.2448096757204604,0.192775587279884,12.876849972158505,4.455276139301124,5.359490829826972,L280_D1.2_U160,r280/t1.2/t1.2_160.cif,28,0,lower
