atom_index,atom_label,symbol,atomic_number,frac_x,frac_y,frac_z,x,y,z,structure_id,relative_cif_path,z_rank,layer_label,layer_name
98,H99,H,1,0.7980904913381125,0.3202278827425901,0.0351230152637881,15.324270877286258,5.771995154583069,0.974462677428182,L160_D2.4_U320,r160/t2.4/t2.4_320.cif,0,0,lower
62,H63,H,1,0.297619721770459,0.3203832221650549,0.0351797419793485,5.90681267354204,5.774813414802985,0.9760365191587858,L160_D2.4_U320,r160/t2.4/t2.4_320.cif,1,0,lower
146,O147,O,8,0.6975776160293854,0.3309222004044693,0.0563155618609764,13.393947089490633,5.973998159838277,1.5624345683241552,L160_D2.4_U320,r160/t2.4/t2.4_320.cif,2,0,lower
128,O129,O,8,0.197318943642246,0.3335233843881898,0.0566470035137355,3.982804071370245,6.020904887755808,1.571630177469132,L160_D2.4_U320,r160/t2.4/t2.4_320.cif,3,0,lower
35,C36,C,6,0.7698329950086331,0.303261250374794,0.0659477519228319,14.69602354511564,5.481266318372691,1.829672721047621,L160_D2.4_U320,r160/t2.4/t2.4_320.cif,4,0,lower
11,C12,C,6,0.2692575622682746,0.3046489790180759,0.0662353289111255,5.277539869198462,5.5063421306761855,1.8376513367750769,L160_D2.4_U320,r160/t2.4/t2.4_320.cif,5,0,lower
97,H98,H,1,0.7752964504250269,0.2418223166531316,0.0684258690779181,14.717413287038104,4.378105890900509,1.898426290745144,L160_D2.4_U320,r160/t2.4/t2.4_320.cif,6,0,lower
61,H62,H,1,0.2736772751771152,0.2432394183750236,0.0692018866320955,5.27812545518135,4.403935135332561,1.9199563370095551,L160_D2.4_U320,r160/t2.4/t2.4_320.cif,7,0,lower
101,H102,H,1,0.6693873299878905,0.3171924580525142,0.0826889216573365,12.781867135715284,5.73939433883839,2.294144377602245,L160_D2.4_U320,r160/t2.4/t2.4_320.cif,8,0,lower
65,H66,H,1,0.168812593835168,0.3199359608481017,0.0828913304495033,3.365268091176241,5.788799541690688,2.299760063273549,L160_D2.4_U320,r160/t2.4/t2.4_320.cif,9,0,lower
95,H96,H,1,0.913339673513772,0.3444822426212625,0.0909390275532756,17.385587463303562,6.2337098911756925,2.523037603882607,L160_D2.4_U320,r160/t2.4/t2.4_320.cif,10,0,lower
59,H60,H,1,0.4139013542438741,0.3439585509939512,0.0909422437364633,7.986856060215912,6.224298533937536,2.523126834561028,L160_D2.4_U320,r160/t2.4/t2.4_320.cif,11,0,lower
60,H61,H,1,0.2923373484933808,0.397796472509582,0.1106127441343117,5.717044111537397,7.201062759588968,3.0688706535378083,L160_D2.4_U320,r160/t2.4/t2.4_320.cif,12,0,lower
96,H97,H,1,0.7910137078986942,0.3959233228688219,0.1112154208690525,15.09701044958324,7.1676729521362335,3.085591484028825,L160_D2.4_U320,r160/t2.4/t2.4_320.cif,13,0,lower
10,C11,C,6,0.3055068981737079,0.3368973188568035,0.1116168100203739,5.887724282464515,6.106923878320812,3.0967277359750107,L160_D2.4_U320,r160/t2.4/t2.4_320.cif,14,0,lower
34,C35,C,6,0.805245335192957,0.3352316300033172,0.1116444967568189,15.28934276831559,6.076997540533055,3.097495884470318,L160_D2.4_U320,r160/t2.4/t2.4_320.cif,15,0,lower
33,C34,C,6,0.8863485774582406,0.3207158911906365,0.1204599850024898,16.776035641052108,5.820160926005801,3.3420752354797894,L160_D2.4_U320,r160/t2.4/t2.4_320.cif,16,0,lower
9,C10,C,6,0.3864878294877461,0.3210728822022779,0.1205536239722721,7.370212976884483,5.826620715097784,3.34467318102975,L160_D2.4_U320,r160/t2.4/t2.4_320.cif,17,0,lower
145,O146,O,8,0.9074403871355904,0.2428072977945011,0.1224974738688111,17.072397567843296,4.420771156124309,3.398603891718269,L160_D2.4_U320,r160/t2.4/t2.4_320.cif,18,0,lower
127,O128,O,8,0.4065830605570216,0.2429006819597228,0.1228962130751667,7.646749357599586,4.422633715534861,3.409666622856318,L160_D2.4_U320,r160/t2.4/t2.4_320.cif,19,0,lower
58,H59,H,1,0.0488386591963634,0.3535019594792592,0.1243276010435799,1.0470583165009602,6.411243673658062,3.4493794476711197,L160_D2.4_U320,r160/t2.4/t2.4_320.cif,20,0,lower
94,H95,H,1,0.5496147807568954,0.3523046281962966,0.1248536967273044,10.46755324370192,6.389965684211189,3.463975592241718,L160_D2.4_U320,r160/t2.4/t2.4_320.cif,21,0,lower
123,O124,O,8,0.089760026828106,0.3165316362003376,0.1256194205231234,1.768585332659184,5.747334819875198,3.485220045619089,L160_D2.4_U320,r160/t2.4/t2.4_320.cif,22,0,lower
141,O142,O,8,0.5901293237757319,0.3148343407494328,0.1261131087868733,11.180891510575613,5.7170555059305554,3.4989170697411778,L160_D2.4_U320,r160/t2.4/t2.4_320.cif,23,0,lower
100,H101,H,1,0.870629620444718,0.2188335976457023,0.1384754151541335,16.31107742657599,3.9972434083082367,3.8419003264847382,L160_D2.4_U320,r160/t2.4/t2.4_320.cif,24,0,lower
64,H65,H,1,0.3696862004640517,0.2196986967731445,0.1392397800716106,6.883857292809164,4.01314556978547,3.863107078764485,L160_D2.4_U320,r160/t2.4/t2.4_320.cif,25,0,lower
51,H52,H,1,0.0549283472490234,0.2164144478566278,0.1490767007566019,0.9327746879267632,3.958655465765048,4.136025334681658,L160_D2.4_U320,r160/t2.4/t2.4_320.cif,26,0,lower
87,H88,H,1,0.5531683732511811,0.215434040691294,0.1490941750650726,10.307062436025646,3.941041677937261,4.136510146742658,L160_D2.4_U320,r160/t2.4/t2.4_320.cif,27,0,lower
